t,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
80,HK.MHImain,2020-07-23 13:55:00,25137.0,25143.0,25146.0,25110.0,0.0,0.0,727,18268732.0,0.023869196801527628,25137.0,-1,,0.00023869196801529213,25121.2,25139.6,25129.4,25117.2,8.299765898496844,9.048613601433528,-1.497695405873369,0.0,0.0,0.0,51.30718954248366,34.72351903724451,25133.0,25106.589743589753,41.934911242602396,41.98610915132715,0.0
81,HK.MHImain,2020-07-23 14:00:00,25144.0,25148.0,25159.0,25130.0,0.0,0.0,739,18584593.0,0.019886250646303148,25143.0,0,1.0,0.00019886250646306003,25126.4,25139.7,25134.6,25118.1,12.004124353385123,10.03378385208406,3.940681002602126,10.03378385208406,0.0,0.0,61.43790849673203,48.27028454479433,25145.666666666668,25111.000000000007,39.512820512819204,58.49015790611328,0.0
82,HK.MHImain,2020-07-23 14:05:00,25149.0,25206.0,25208.0,25145.0,0.0,0.0,1877,47268785.0,0.23063464291394942,25148.0,0,,0.0023063464291395164,25150.2,25145.4,25141.6,25120.25,30.225310707322933,16.76429280383035,26.922035806985164,10.03378385208406,0.0,0.0,75.62295751633987,62.789351851851826,25186.333333333332,25117.628205128214,36.6400394477293,125.00919620666662,1.0
83,HK.MHImain,2020-07-23 14:10:00,25205.0,25248.0,25250.0,25200.0,0.0,0.0,1591,40135907.0,0.16662699357295882,25206.0,0,,0.0016662699357294919,25176.4,25154.9,25148.8,25123.25,52.8048482133745,28.7778112736784,48.0540738793922,10.03378385208406,0.0,0.0,87.97589869281046,75.01225490196076,25232.666666666668,25126.076923076933,33.79092702169286,210.29262977664052,0.0
84,HK.MHImain,2020-07-23 14:15:00,25250.0,25210.0,25254.0,25199.0,0.0,0.0,1136,28651601.0,-0.15050697084917616,25248.0,0,,-0.0015050697084917353,25191.0,25159.1,25151.95,25126.166666666668,55.48817093545222,37.68126449426967,35.613812882365096,10.03378385208406,0.0,0.0,90.6578910299752,84.75224907970848,25221.0,25134.153846153855,30.38658777120201,190.53615474489274,0.0
85,HK.MHImain,2020-07-23 14:20:00,25213.0,25196.0,25220.0,25189.0,0.0,0.0,888,22379491.0,-0.055533518445061485,25210.0,0,,-0.0005553351844506116,25201.6,25161.4,25154.8,25128.516666666666,52.26122281721473,42.54125060191802,19.439944430593414,10.03378385208406,0.0,0.0,80.06761325219743,86.233800991661,25201.666666666668,25139.987179487187,29.268244575937597,140.49239616324581,0.0
86,HK.MHImain,2020-07-23 14:25:00,25197.0,25218.0,25227.0,25191.0,0.0,0.0,754,19012223.0,0.08731544689633275,25196.0,0,,0.0008731544689632997,25215.6,25171.0,25157.75,25131.366666666665,55.37275135726304,46.81841752036636,17.108667673793363,10.03378385208406,0.0,0.0,73.56321839080461,81.42957422432572,25212.0,25144.89743589744,30.248520710059754,147.8916710137226,0.0
87,HK.MHImain,2020-07-23 14:30:00,25219.0,25197.0,25234.0,25187.0,0.0,0.0,812,20468998.0,-0.08327385201046872,25218.0,0,,-0.0008327385201046811,25213.8,25182.0,25160.45,25133.85,50.47310726475553,48.03664743516275,4.8729196591855555,10.03378385208406,0.0,0.0,68.79789272030654,74.14290812110283,25206.0,25150.34615384616,30.170611439843785,122.97584414733457,0.0
88,HK.MHImain,2020-07-23 14:35:00,25193.0,25156.0,25194.0,25148.0,0.0,0.0,1405,35357231.0,-0.1627177838631583,25197.0,-1,-1.0,-0.0016271778386315328,25195.4,25185.9,25161.35,25135.516666666666,35.064570109010674,43.712621659778726,-17.296103101536104,10.03378385208406,-1.0,0.0,57.22381864623245,66.5283099191145,25166.0,25154.12820512821,28.654832347141426,27.620227606447166,0.0
89,HK.MHImain,2020-07-23 14:40:00,25156.0,25179.0,25187.0,25151.0,0.0,0.0,774,19485087.0,0.09142948004452217,25156.0,-1,,0.0009142948004452478,25189.2,25190.1,25163.4,25137.7,31.102443564490386,39.50922896134928,-16.813570793717787,10.03378385208406,0.0,0.0,43.95908004778974,56.66026380477623,25172.333333333332,25157.371794871804,27.560157790928805,36.191225935705816,-0.5
90,HK.MHImain,2020-07-23 14:45:00,25178.0,25176.0,25197.0,25173.0,0.0,0.0,498,12541392.0,-0.011914690813773382,25179.0,-1,,-0.00011914690813774609,25185.2,25193.4,25166.5,25139.883333333335,27.198466785263008,35.40564156932052,-16.41434956811503,10.03378385208406,0.0,0.0,33.300313483059874,44.82773739236067,25182.0,25159.410256410265,27.729783037476338,54.30922066526893,-0.5
91,HK.MHImain,2020-07-23 14:50:00,25177.0,25207.0,25227.0,25177.0,0.0,0.0,1203,30324971.0,0.12313314267556404,25176.0,-1,,0.0012313314267555775,25183.0,25199.3,25169.5,25142.633333333335,32.84784313194905,34.5530420901967,-3.410397916495299,10.03378385208406,0.0,0.0,41.20562445440858,39.48833932841938,25203.666666666668,25162.012820512828,28.731755424063383,96.64996224341239,-0.5
92,HK.MHImain,2020-07-23 14:55:00,25207.0,25200.0,25214.0,25195.0,0.0,0.0,340,8569733.0,-0.027770063871146906,25207.0,-1,,-0.00027770063871146444,25183.6,25198.7,25172.05,25144.933333333334,33.8521200329742,34.31940140445587,-0.9345627429633367,10.03378385208406,0.0,0.0,44.38578270151752,39.63057354632864,25203.0,25164.06410256411,29.863905325443948,86.91852145387438,-0.5
93,HK.MHImain,2020-07-23 15:00:00,25200.0,25205.0,25222.0,25188.0,0.0,0.0,679,17114050.0,0.01984126984126984,25200.0,0,1.0,0.0001984126984126977,25193.4,25194.4,25174.65,25147.35,35.24644030338095,34.628414370764226,1.2360518652334491,34.628414370764226,0.0,0.0,56.998683633172455,47.530030263032835,25205.0,25166.26923076924,30.828402366864445,83.75559820854879,-0.5
94,HK.MHImain,2020-07-23 15:05:00,25206.0,25205.0,25227.0,25194.0,0.0,0.0,599,15098402.0,0.0,25205.0,0,,0.0,25198.6,25193.9,25176.5,25149.55,35.471633801349526,34.90948751429266,1.1242925741137384,34.628414370764226,0.0,0.0,60.538247769489566,53.97423803472649,25208.666666666668,25169.025641025648,31.3333333333331,84.3426077468516,-0.5
95,HK.MHImain,2020-07-23 15:10:00,25209.0,25174.0,25209.0,25162.0,0.0,0.0,869,21883091.0,-0.1229914699464392,25205.0,-1,-1.0,-0.0012299146994644294,25198.2,25191.7,25176.55,25150.966666666667,26.345429081527982,32.054801370037765,-11.418744577019567,34.628414370764226,-1.0,0.0,54.263565891472894,57.26683243137828,25181.666666666668,25170.717948717956,30.512820512820465,23.921568627436752,-0.5
96,HK.MHImain,2020-07-23 15:15:00,25177.0,25177.0,25187.0,25166.0,0.0,0.0,502,12638837.0,0.011917057281321999,25174.0,-1,,0.00011917057281318755,25192.2,25187.6,25179.3,25152.233333333334,20.94475520087144,28.351452646982324,-14.813394892221766,34.628414370764226,0.0,0.0,44.40682955549016,53.069547738817526,25176.666666666668,25172.60256410257,28.961538461538602,9.355171904962136,-0.5
97,HK.MHImain,2020-07-23 15:20:00,25178.0,25179.0,25186.0,25160.0,0.0,0.0,585,14725693.0,0.007943758192000636,25177.0,-1,,7.943758191997219e-05,25188.0,25185.8,25183.9,25152.083333333332,17.712020624145225,24.804975306036624,-14.185909363782798,34.628414370764226,0.0,0.0,34.594508054062175,44.421634500341725,25175.0,25174.025641025648,27.613412228796452,2.3523809523643204,-0.5
98,HK.MHImain,2020-07-23 15:25:00,25181.0,25191.0,25193.0,25169.0,0.0,0.0,517,13019234.0,0.04765876325509353,25179.0,-1,,0.00047658763255098435,25185.2,25189.3,25187.6,25152.883333333335,18.68192810131586,22.763959571129703,-8.164062939627684,34.628414370764226,0.0,0.0,39.93987424635652,39.64707061863626,25184.333333333332,25175.28205128206,26.978303747533854,22.366817760852957,-0.5
99,HK.MHImain,2020-07-23 15:30:00,25190.0,25189.0,25199.0,25177.0,0.0,0.0,301,7581905.0,-0.007939343416299472,25191.0,-1,,-7.939343416296651e-05,25182.0,25190.3,25190.2,25153.916666666668,18.391093399881356,21.30633751404692,-5.830488228331127,34.628414370764226,0.0,0.0,42.1314480230427,38.88861010782045,25188.333333333332,25176.769230769245,26.274161735699145,29.34214148083169,-0.5
100,HK.MHImain,2020-07-23 15:35:00,25189.0,25200.0,25214.0,25178.0,0.0,0.0,548,13808937.0,0.04366985588947556,25189.0,-1,,0.00043669855889483244,25187.2,25192.7,25193.05,25153.3,20.922955006386474,21.17854334482677,-0.511176676880595,34.628414370764226,0.0,0.0,49.75124378109454,43.94085535016456,25197.333333333332,25178.06410256412,26.361932938853407,48.72993902206728,-0.5
101,HK.MHImain,2020-07-23 15:40:00,25200.0,25184.0,25200.0,25184.0,0.0,0.0,289,7279674.0,-0.06349206349206349,25200.0,-1,,-0.0006349206349206549,25188.6,25190.4,25194.85,25151.85,17.685183517769474,20.014090069141005,-4.657813102743063,34.628414370764226,0.0,0.0,46.26865671641792,46.0504495068517,25189.333333333332,25178.79487179489,26.329388560153696,26.683646715066423,-0.5
102,HK.MHImain,2020-07-23 15:45:00,25185.0,25164.0,25189.0,25161.0,0.0,0.0,549,13819509.0,-0.07941550190597205,25184.0,-1,,-0.0007941550190597724,25185.6,25186.8,25192.75,25149.55,9.763527700535633,16.597235946272548,-13.66741649147383,34.628414370764226,0.0,0.0,33.83084577114429,43.283582089552226,25171.333333333332,25179.987179487194,24.86193293885257,-23.205077350303824,-0.5
103,HK.MHImain,2020-07-23 15:50:00,25165.0,25164.0,25169.0,25143.0,0.0,0.0,669,16828052.0,0.0,25164.0,-1,,0.0,25180.2,25182.7,25188.55,25147.833333333332,4.595012413748918,12.596494768764671,-16.002964710031506,34.628414370764226,0.0,0.0,23.78950318828395,34.629668558615364,25158.666666666668,25182.269230769245,22.12031558185271,-71.1338980532462,-0.5
104,HK.MHImain,2020-07-23 15:55:00,25163.0,25179.0,25187.0,25162.0,0.0,0.0,515,12966075.0,0.059608965188364324,25164.0,-1,,0.0005960896518837355,25178.2,25180.1,25187.0,25145.783333333333,5.422335892184492,10.20510847657128,-9.565545168773575,34.628414370764226,0.0,0.0,28.750613131525494,28.790320696984555,25176.0,25185.012820512835,19.217948717948623,-31.265287969807606,-0.5
105,HK.MHImain,2020-07-23 16:00:00,25178.0,25221.0,25224.0,25177.0,0.0,0.0,1016,25605275.0,0.16680567139282734,25179.0,0,1.0,0.0016680567139282232,25182.4,25184.8,25188.25,25144.983333333334,17.50949630652758,12.639904419890046,9.73918377327507,34.628414370764226,0.0,0.0,58.859328812380475,37.133148377396616,25207.333333333332,25187.88461538463,17.96153846153846,72.18653342843872,-0.5
106,HK.MHImain,2020-07-23 16:05:00,25221.0,25225.0,25243.0,25220.0,0.0,0.0,885,22329386.0,0.015859799373537924,25221.0,0,,0.00015859799373529881,25190.6,25189.6,25188.6,25144.816666666666,25.90679182099484,17.062200220258312,17.689183201473057,34.628414370764226,0.0,0.0,76.33350721613634,54.647816386680745,25229.333333333332,25191.589743589764,17.583826429981993,143.09964479332297,1.0
107,HK.MHImain,2020-07-23 16:10:00,25226.0,25260.0,25270.0,25226.0,0.0,0.0,1081,27295884.0,0.13875123885034688,25225.0,0,,0.0013875123885034313,25209.8,25197.7,25191.75,25146.166666666668,40.436444703791494,24.853615048102704,31.16565931137758,34.628414370764226,0.0,0.0,90.14076018275496,75.11119873709056,25252.0,25195.679487179506,18.141025641025827,206.97290930499207,0.0
108,HK.MHImain,2020-07-23 16:15:00,25261.0,25235.0,25267.0,25224.0,0.0,0.0,574,14488939.0,-0.09897070467141725,25260.0,0,,-0.0009897070467141944,25224.0,25202.1,25195.7,25147.55,41.891477172517625,30.532902422907675,22.7171494992199,34.628414370764226,0.0,0.0,82.18897637795278,82.88774792561468,25242.0,25197.820512820534,19.43589743589767,151.53913808260054,0.0
109,HK.MHImain,2020-07-23 16:20:00,25237.0,25249.0,25253.0,25231.0,0.0,0.0,284,7168640.0,0.055478502080443824,25235.0,0,,0.0005547850208045269,25238.0,25208.1,25199.2,25148.966666666667,45.92072952000308,35.662178121939476,20.517102796127205,34.628414370764226,0.0,0.0,82.67716535433074,85.00230063834613,25244.333333333332,25198.269230769252,19.884615384615525,154.43799699111108,0.0
110,HK.MHImain,2020-07-23 16:25:00,25248.0,25216.0,25254.0,25215.0,0.0,0.0,509,12842899.0,-0.1306982454750683,25249.0,0,,-0.0013069824547506936,25237.0,25209.7,25201.2,25150.9,38.44061563656578,36.588323960148244,3.7045833528350727,34.628414370764226,0.0,0.0,71.12860892388456,78.66491688538933,25228.333333333332,25198.551282051307,20.16666666666676,98.45306208933955,0.0
111,HK.MHImain,2020-07-23 16:30:00,25218.0,25248.0,25252.0,25214.0,0.0,0.0,416,10496576.0,0.12690355329949238,25216.0,0,,0.0012690355329949554,25241.6,25216.1,25203.25,25153.416666666668,41.907939938908385,38.36152928640163,7.092821305013516,34.628414370764226,0.0,0.0,74.54068241469821,76.11548556430448,25238.0,25199.948717948744,21.564102564102612,117.63773285762778,1.0
112,HK.MHImain,2020-07-23 17:20:00,25228.0,25201.0,25228.0,25190.0,0.0,0.0,347,8746996.0,-0.1861533586818758,25248.0,-1,-1.0,-0.001861533586818731,25229.8,25219.8,25203.3,25155.266666666666,30.259441537811654,35.66083337020497,-10.80278366478663,34.628414370764226,-1.0,0.0,58.75619714202396,68.14182949353555,25206.333333333332,25199.730769230795,21.346153846153847,20.620620620536428,0.0
113,HK.MHImain,2020-07-23 17:25:00,25203.0,25207.0,25209.0,25194.0,0.0,0.0,155,3906214.0,0.02380857902464188,25201.0,-1,,0.00023808579024642285,25224.2,25224.1,25203.4,25157.933333333334,24.031508441978076,31.784391727462673,-15.505766570969193,34.628414370764226,0.0,0.0,50.348780327190326,61.21521996130414,25203.333333333332,25199.628205128232,21.2435897435897,11.627439146963647,0.0
114,HK.MHImain,2020-07-23 17:30:00,25208.0,25218.0,25223.0,25208.0,0.0,0.0,157,3959112.0,0.043638671797516564,25207.0,-1,,0.0004363867179750791,25218.0,25228.0,25204.05,25160.833333333332,22.72074485493431,28.76317610328655,-12.084862496704481,34.628414370764226,0.0,0.0,34.45639187574675,47.85378978165366,25216.333333333332,25201.56410256413,20.44378698224626,48.16208393623368,0.0
115,HK.MHImain,2020-07-23 17:35:00,25219.0,25226.0,25231.0,25218.0,0.0,0.0,132,3329713.0,0.03172337219446427,25218.0,-1,,0.00031723372194458754,25220.0,25228.5,25206.65,25164.383333333335,23.696916950964805,27.074423052512635,-6.75501220309566,34.628414370764226,0.0,0.0,37.41935483870972,40.74150901388225,25225.0,25203.58974358977,19.97435897435893,71.45913564389541,0.0
116,HK.MHImain,2020-07-23 17:40:00,25226.0,25221.0,25228.0,25217.0,0.0,0.0,105,2648428.0,-0.019820819789106478,25226.0,-1,,-0.00019820819789106991,25214.6,25228.1,25208.85,25167.416666666668,22.483823141963512,25.544223082329594,-6.120799880732164,34.628414370764226,0.0,0.0,40.086580086580135,37.32077560034552,25222.0,25205.128205128232,19.85601577909466,56.64713088960861,0.0
117,HK.MHImain,2020-07-23 17:45:00,25220.0,25205.0,25223.0,25203.0,0.0,0.0,78,1966499.0,-0.0634391974941517,25221.0,-1,,-0.0006343919749415283,25215.4,25222.6,25210.15,25170.95,16.859211796629097,22.649219320429427,-11.58001504760066,34.628414370764226,0.0,0.0,36.23241341991346,37.91278278173442,25210.333333333332,25205.384615384646,19.99999999999986,16.49572649561996,0.0
118,HK.MHImain,2020-07-23 17:50:00,25201.0,25200.0,25205.0,25192.0,0.0,0.0,187,4712275.0,-0.0198373338623289,25205.0,-1,,-0.00019837333862327,25214.0,25219.1,25210.6,25173.766666666666,11.616693323703657,18.97171065485417,-14.710034662301027,34.628414370764226,0.0,0.0,26.4407467532468,34.25324675324678,25199.0,25205.230769230802,20.153846153846015,-20.610687023010136,-0.5
119,HK.MHImain,2020-07-23 17:55:00,25200.0,25197.0,25200.0,25184.0,0.0,0.0,150,3778639.0,-0.011904761904761904,25200.0,-1,,-0.00011904761904757422,25209.8,25213.9,25211.0,25176.116666666665,7.267391075496562,15.070270795068302,-15.60575943914348,34.628414370764226,0.0,0.0,19.39338235294122,27.355514175367144,25193.666666666668,25204.7948717949,20.589743589743403,-36.031548360404,-0.5
120,HK.MHImain,2020-07-23 18:00:00,25194.0,25203.0,25205.0,25186.0,0.0,0.0,105,2645514.0,0.02381235861412073,25197.0,-1,,0.00023812358614128115,25205.2,25212.6,25211.15,25177.866666666665,6.061026862265862,12.067189484134156,-12.012325243736587,34.628414370764226,0.0,0.0,25.056059657905763,23.630062921364573,25198.0,25204.384615384646,20.670611439844343,-20.591603053532268,-0.5
121,HK.MHImain,2020-07-23 18:05:00,25206.0,25228.0,25229.0,25204.0,0.0,0.0,265,6682934.0,0.0991945403325001,25203.0,0,1.0,0.000991945403324923,25206.6,25210.6,25213.35,25180.933333333334,12.133667415746459,12.08934879467159,0.088637242149737,34.628414370764226,0.0,0.0,51.05340008343768,31.83428069809487,25220.333333333332,25205.87179487183,20.410256410256178,47.23618090440615,-0.5
122,HK.MHImain,2020-07-23 18:10:00,25227.0,25234.0,25235.0,25221.0,0.0,0.0,192,4843915.0,0.023783098144918344,25228.0,0,,0.00023783098144924963,25212.4,25213.9,25216.85,25183.733333333334,17.399150960234692,13.85928284985929,7.079736220750803,34.628414370764226,0.0,0.0,77.36058962592134,51.156683122421576,25230.0,25207.923076923114,20.2248520710088,72.7716013261777,-0.5
123,HK.MHImain,2020-07-23 18:15:00,25234.0,25222.0,25235.0,25220.0,0.0,0.0,91,2295566.0,-0.04755488626456368,25234.0,0,,-0.0004755488626456694,25216.8,25215.4,25219.75,25185.7,17.058915581576002,14.92582709376486,4.266176975622283,34.628414370764226,0.0,0.0,88.72201362814634,72.37866777916844,25225.666666666668,25209.87179487183,19.64102564102569,53.61183637934692,-0.5
124,HK.MHImain,2020-07-23 18:20:00,25222.0,25214.0,25225.0,25214.0,0.0,0.0,69,1740186.0,-0.03171834113075886,25222.0,-1,-1.0,-0.00031718341130759775,25220.2,25215.0,25221.5,25186.816666666666,14.306565239799966,14.719406475776562,-0.8256824719531934,34.628414370764226,-1.0,0.0,77.124183006536,81.06892875353454,25217.666666666668,25211.153846153877,18.923076923077062,22.944896115524465,-0.5
125,HK.MHImain,2020-07-23 18:25:00,25214.0,25195.0,25217.0,25195.0,0.0,0.0,149,3755531.0,-0.07535496152930912,25214.0,-1,,-0.0007535496152930587,25218.6,25211.9,25220.2,25187.75,7.030889742389263,12.156567564647464,-10.251355644516401,34.628414370764226,0.0,0.0,51.633986928104626,72.49339452092897,25202.333333333332,25211.692307692338,18.384615384615525,-33.93770339388306,-0.5
126,HK.MHImain,2020-07-23 18:30:00,25193.0,25204.0,25207.0,25187.0,0.0,0.0,226,5694658.0,0.035721373288350865,25195.0,-1,,0.0003572137328835545,25213.8,25210.2,25219.15,25188.5,4.819707211750938,9.71094744701529,-9.782480470528704,34.628414370764226,0.0,0.0,39.869281045751684,56.20915032679742,25199.333333333332,25211.769230769263,18.30769230769245,-45.284780579020506,-0.5
127,HK.MHImain,2020-07-23 18:35:00,25201.0,25193.0,25206.0,25193.0,0.0,0.0,106,2671039.0,-0.043643866053007456,25204.0,-1,,-0.00043643866053011404,25205.6,25209.0,25215.8,25189.333333333332,0.28267178113310365,6.568188891721228,-12.571034221176248,34.628414370764226,0.0,0.0,26.143790849673252,39.21568627450984,25197.333333333332,25212.076923076955,18.00000000000014,-54.605887939342466,-0.5
128,HK.MHImain,2020-07-23 18:40:00,25192.0,25194.0,25199.0,25185.0,0.0,0.0,123,3098662.0,0.00396935656730044,25193.0,-1,,3.969356567301574e-05,25200.0,25208.4,25213.75,25190.266666666666,-2.3014370415003214,3.6116469139807115,-11.826167910962067,34.628414370764226,0.0,0.0,24.954248366013122,30.322440087146006,25192.666666666668,25212.897435897463,17.179487179487225,-78.50746268666686,-0.5
129,HK.MHImain,2020-07-23 18:45:00,25195.0,25191.0,25200.0,25187.0,0.0,0.0,117,2947726.0,-0.011907597046915932,25194.0,-1,,-0.000119075970469118,25195.4,25207.8,25210.85,25191.15,-4.71918265127897,0.8347037255608174,-11.107772753679576,34.628414370764226,0.0,0.0,15.88235294117652,22.32679738562095,25192.666666666668,25214.205128205158,15.871794871794918,-90.46849757685631,-0.5
130,HK.MHImain,2020-07-23 18:50:00,25190.0,25189.0,25190.0,25167.0,0.0,0.0,250,6294403.0,-0.007939343416299472,25191.0,-1,,-7.939343416296651e-05,25194.2,25206.4,25209.5,25192.4,-6.70963020833733,-1.6800742524052317,-10.059111911864196,34.628414370764226,0.0,0.0,20.784313725490247,20.54030501089328,25182.0,25214.435897435927,15.641025641025688,-138.2513661203462,-1.0
131,HK.MHImain,2020-07-23 18:55:00,25190.0,25194.0,25197.0,25184.0,0.0,0.0,83,2090872.0,0.019849934495216166,25189.0,-1,,0.00019849934495219657,25192.2,25203.0,25206.8,25193.183333333334,-6.449733666333486,-3.2699607237146497,-6.359545885237673,34.628414370764226,0.0,0.0,28.019607843137305,21.56209150326801,25191.666666666668,25213.833333333358,16.2435897435897,-90.97605893195485,0.0
132,HK.MHImain,2020-07-23 19:00:00,25194.0,25195.0,25196.0,25186.0,0.0,0.0,67,1687772.0,0.0039691990156386445,25194.0,-1,,3.969199015640967e-05,25192.6,25199.1,25206.5,25193.95,-5.8888778127293335,-4.142933086719545,-3.491889452019578,34.628414370764226,0.0,0.0,40.11156186612581,29.638494478251108,25192.333333333332,25212.410256410283,16.36489151873978,-81.78859828864151,0.0
133,HK.MHImain,2020-07-23 19:05:00,25195.0,25198.0,25203.0,25191.0,0.0,0.0,84,2116562.0,0.011907124429450288,25195.0,-1,,0.00011907124429444416,25193.4,25196.7,25206.05,25194.7,-4.593359723185131,-4.29307529887474,-0.6005688486207816,34.628414370764226,0.0,0.0,49.99391480730228,39.37502817218845,25197.333333333332,25210.30769230772,15.100591715978506,-57.27969348671193,0.0
