t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
13,HK.MHImain,2020-07-16 23:45:00,25142.0,25124.0,25147.0,25124.0,393,9877855.0,0.0,0.0,25143.0,0,,-0.0007556775245595171,25149.908153669487,25121.691846330512,25135.8,,,,0.0,0.0,0.0,82.69581056466303,84.13324567170723,25131.666666666668,,,,
14,HK.MHImain,2020-07-17 00:00:00,25124.0,25144.0,25148.0,25123.0,311,7817521.0,0.0,0.0,25124.0,0,,0.000796051584142754,25152.59487094558,25121.40512905442,25137.0,,,,0.0,0.0,0.0,81.54934104789457,82.79938569234616,25138.333333333332,,,,
15,HK.MHImain,2020-07-17 00:15:00,25144.0,25140.0,25156.0,25132.0,360,9052284.0,0.0,0.0,25144.0,0,,-0.00015908367801464873,25153.43778960372,25123.76221039628,25138.6,,,,0.0,0.0,0.0,79.24033001178614,81.16182720811459,25142.666666666668,,,,
16,HK.MHImain,2020-07-17 00:30:00,25137.0,25112.0,25140.0,25107.0,411,10324224.0,0.0,0.0,25140.0,0,,-0.001113762927605455,25157.75869631986,25107.441303680138,25132.6,,,,0.0,0.0,0.0,71.43569292123631,77.40845466030567,25119.666666666668,,,,
17,HK.MHImain,2020-07-17 00:45:00,25113.0,25135.0,25141.0,25113.0,236,5930844.0,0.0,0.0,25112.0,0,,0.0009158967824147712,25154.2551069701,25107.7448930299,25131.0,,,,0.0,0.0,0.0,59.285258977166876,69.9870939700631,25129.666666666668,,,,
18,HK.MHImain,2020-07-17 01:00:00,25137.0,25109.0,25137.0,25097.0,261,6555262.0,0.0,0.0,25135.0,0,,-0.0010344141635170168,25157.202739600776,25098.797260399224,25128.0,,,,0.0,0.0,0.0,38.44847355877417,56.38980848572577,25114.333333333332,,,,
19,HK.MHImain,2020-07-17 01:15:00,25107.0,25138.0,25139.0,25105.0,192,4823500.0,0.0,0.0,25109.0,0,,0.001154964355410515,25153.674523247326,25099.925476752673,25126.8,,,,0.0,0.0,0.0,42.62747095811054,46.78706783135052,25127.333333333332,,,,
20,HK.MHImain,2020-07-17 01:30:00,25136.0,25119.0,25140.0,25118.0,144,3618259.0,0.0,0.0,25138.0,0,,-0.00075582783037631,25146.28459415981,25098.915405840187,25122.6,,,,0.0,0.0,0.0,38.96713615023475,40.01436022237314,25125.666666666668,,,,
21,HK.MHImain,2020-07-17 01:45:00,25118.0,25102.0,25118.0,25080.0,340,8532852.0,0.0,0.0,25119.0,0,,-0.000676778534177358,25148.78794069136,25092.412059308637,25120.6,,,,0.0,0.0,0.0,42.982456140350884,41.52568774956538,25100.0,,,,
22,HK.MHImain,2020-07-17 02:00:00,25103.0,25101.0,25116.0,25097.0,154,3866257.0,0.0,0.0,25102.0,0,,-3.983746315039394e-05,25141.20510902074,25086.39489097926,25113.8,,,,0.0,0.0,0.0,30.49986076301867,37.48315101786809,25104.666666666668,,,,
23,HK.MHImain,2020-07-17 02:15:00,25099.0,25107.0,25121.0,25096.0,143,3590199.0,0.0,0.0,25101.0,0,,0.00023903430142224735,25141.13012801199,25085.66987198801,25113.4,,,,0.0,0.0,0.0,30.70175438596492,34.72802376311148,25108.0,,,,
24,HK.MHImain,2020-07-17 02:30:00,25106.0,25127.0,25137.0,25106.0,121,3039842.0,0.0,0.0,25107.0,0,,0.0007965905922651118,25131.533224033104,25090.866775966897,25111.2,,,,0.0,0.0,0.0,46.73569168823699,35.979102279073516,25123.333333333332,,,,
25,HK.MHImain,2020-07-17 02:45:00,25129.0,25120.0,25134.0,25108.0,143,3592033.0,0.0,0.0,25127.0,0,,-0.00027858478927045294,25132.0533290281,25090.746670971905,25111.4,,,,0.0,0.0,0.0,59.38308886971527,45.60684498130572,25120.666666666668,25096.03846153846,38.89546351084853,42.212643678163516,
26,HK.MHImain,2020-07-17 03:00:00,25121.0,25093.0,25132.0,25086.0,356,8939009.0,0.0,0.0,25120.0,0,,-0.0010748407643311753,25134.37418011214,25084.825819887858,25109.6,,,,0.0,0.0,0.0,54.763205828779604,53.627328795577284,25103.666666666668,25098.384615384617,36.05325443786933,9.76712803399092,0.0
27,HK.MHImain,2020-07-17 09:30:00,25129.0,25166.0,25204.0,25085.0,4778,120140737.0,0.0,0.0,25093.0,0,,0.0029091778583669736,25171.827634521782,25073.372365478215,25122.6,,,,0.0,0.0,0.0,52.19842528938246,55.44823999595911,25151.666666666668,25103.666666666664,32.615384615385736,98.11320754717389,0.0
28,HK.MHImain,2020-07-17 09:45:00,25164.0,25179.0,25199.0,25057.0,10985,276237210.0,0.0,0.0,25166.0,0,,0.0005165699753635344,25199.801273872432,25074.198726127568,25137.0,,,,0.0,0.0,0.0,58.00490088508523,54.988844001082434,25145.0,25108.961538461535,28.867850098619993,83.22629133643592,0.0
29,HK.MHImain,2020-07-17 10:00:00,25179.0,25116.0,25205.0,25034.0,10003,251138968.0,0.0,0.0,25179.0,0,,-0.002502085070892446,25199.587653145158,25070.01234685484,25134.8,,,,0.0,0.0,0.0,66.76708412095267,58.99013676514013,25118.333333333332,25112.5641025641,24.877712031558424,15.460239435502155,0.0
30,HK.MHImain,2020-07-17 10:15:00,25114.0,25185.0,25186.0,25072.0,5934,149158216.0,0.0,0.0,25116.0,0,,0.0027472527472527375,25221.027317308828,25074.57268269117,25147.8,,,,0.0,0.0,0.0,73.0835024068107,65.9518291376162,25147.666666666668,25117.730769230766,20.685404339251573,96.47993643227034,0.0
31,HK.MHImain,2020-07-17 10:30:00,25185.0,25243.0,25248.0,25145.0,5430,136842405.0,0.0,0.0,25185.0,0,,0.002302958109986042,25259.103382464986,25096.496617535013,25177.8,,,,0.0,0.0,0.0,77.97362044779656,72.60806899185332,25212.0,25124.692307692305,19.58777120315608,297.15033732756575,1.0
32,HK.MHImain,2020-07-17 10:45:00,25242.0,25173.0,25258.0,25166.0,4878,123000155.0,0.0,0.0,25243.0,0,,-0.0027730459929485862,25259.88110063737,25098.518899362633,25179.2,,,,0.0,0.0,0.0,82.67373879923069,77.91028721794599,25199.0,25129.717948717942,20.003944773174926,230.894629593141,0.0
33,HK.MHImain,2020-07-17 11:00:00,25173.0,25147.0,25197.0,25119.0,4720,118728391.0,0.0,0.0,25173.0,0,,-0.0010328526595956289,25257.50560784528,25088.09439215472,25172.8,,,,0.0,0.0,0.0,70.0545171339564,76.90062546032789,25154.333333333332,25133.307692307688,18.508875739644143,75.73174197216633,0.0
34,HK.MHImain,2020-07-17 11:15:00,25145.0,25104.0,25168.0,25069.0,4307,108150305.0,0.0,0.0,25147.0,0,,-0.001709945520340428,25261.820785381402,25078.9792146186,25170.4,,,,0.0,0.0,0.0,47.91666666666668,66.88164086661793,25113.666666666668,25133.84615384615,18.053254437868908,-74.51837284677046,0.0
35,HK.MHImain,2020-07-17 11:30:00,25103.0,25096.0,25137.0,25080.0,3224,80955522.0,0.0,0.0,25104.0,0,,-0.00031867431485022024,25259.127742866935,25046.072257133063,25152.6,,,,0.0,0.0,0.0,36.45833333333335,51.476505711318815,25104.333333333332,25132.692307692305,18.90335305719852,-100.01391207567977,-1.0
36,HK.MHImain,2020-07-17 11:45:00,25097.0,25088.0,25108.0,25062.0,1896,47562101.0,0.0,0.0,25096.0,0,,-0.0003187759005419677,25187.212193988908,25055.98780601109,25121.6,,,,0.0,0.0,0.0,27.678571428571445,37.351190476190496,25086.0,25130.60256410256,19.977317554239843,-148.8440209968458,0.0
37,HK.MHImain,2020-07-17 12:00:00,25089.0,25125.0,25126.0,25072.0,1286,32275795.0,0.0,0.0,25088.0,0,,0.0014748086734694965,25154.801869118066,25069.198130881934,25112.0,,,,0.0,0.0,0.0,30.803571428571445,31.64682539682542,25107.666666666668,25129.653846153837,20.574950690333935,-71.24255060790429,0.0
38,HK.MHImain,2020-07-17 13:15:00,25112.0,25121.0,25160.0,25076.0,3341,83942300.0,0.0,0.0,25125.0,0,,-0.0001592039800994982,25135.236596137132,25078.363403862866,25106.8,12.976713316784299,27.477269961027197,-29.001113288485797,0.0,0.0,0.0,31.611394557823147,30.031179138322017,25119.0,25128.782051282044,20.321499013804967,-32.09097673814422,0.0
39,HK.MHImain,2020-07-17 13:30:00,25121.0,25056.0,25127.0,25050.0,3435,86157150.0,0.0,0.0,25121.0,0,,-0.002587476613192141,25147.18239689902,25047.21760310098,25097.2,-6.713351003283606,16.08039630625693,-45.58749461908107,0.0,0.0,0.0,24.537218733647325,28.984061573347308,25077.666666666668,25126.70512820512,21.585798816566378,-151.4528508771805,-1.0
40,HK.MHImain,2020-07-17 13:45:00,25056.0,25066.0,25070.0,25025.0,3828,95880931.0,0.0,0.0,25056.0,0,,0.00039910600255432804,25147.162844814,25035.237155186,25091.2,-16.20869981585929,5.317364265551523,-43.05212816282163,0.0,0.0,0.0,16.861074241515713,24.336562510995396,25053.666666666668,25123.448717948708,23.11637080867611,-201.24857792945332,0.0
41,HK.MHImain,2020-07-17 14:00:00,25066.0,25072.0,25073.0,25006.0,3256,81510879.0,0.0,0.0,25066.0,0,,0.0002393680682997168,25146.11712312137,25029.88287687863,25088.0,-20.22042499755844,-3.1952321554851313,-34.05038568414662,0.0,0.0,0.0,18.34538524340338,19.91455940618881,25050.333333333332,25119.89743589743,24.42011834319433,-189.9092695797272,0.0
42,HK.MHImain,2020-07-17 14:15:00,25071.0,25082.0,25098.0,25021.0,3564,89340618.0,0.0,0.0,25072.0,0,,0.0003988513082322509,25124.292761110602,25034.5072388894,25079.4,-19.59409594533645,-8.661520085435571,-21.865151719801755,0.0,0.0,0.0,33.02170686416944,22.742722116362852,25067.0,25117.87179487179,26.256410256410163,-129.16666666665338,0.0
43,HK.MHImain,2020-07-17 14:30:00,25081.0,25109.0,25144.0,25081.0,3017,75763535.0,0.0,0.0,25082.0,0,,0.0010764691810860594,25113.17734097734,25040.82265902266,25077.0,-11.336886987544858,-9.553309052805334,-3.5671558694790484,0.0,0.0,0.0,49.45055698400669,33.60588303052651,25111.333333333332,25117.166666666664,25.99999999999972,-14.957264957262009,0.0
44,HK.MHImain,2020-07-17 14:45:00,25110.0,25103.0,25131.0,25085.0,2219,55708863.0,0.0,0.0,25109.0,0,,-0.00023895814249874636,25120.213606723577,25052.586393276426,25086.4,-7.594627884722286,-8.900415330110985,2.6115748907773977,0.0,0.0,0.0,58.92790337234785,47.133389073508,25106.333333333332,25116.858974358973,26.284023668638838,-26.697183450897267,0.0
45,HK.MHImain,2020-07-17 15:00:00,25103.0,25105.0,25120.0,25081.0,1553,38986133.0,0.0,0.0,25103.0,0,,7.967175238010604e-05,25123.248924251213,25065.15107574879,25094.2,-4.542193859153485,-7.447674839791818,5.810961961276666,0.0,0.0,0.0,64.71861471861475,57.69902502498977,25102.0,25115.88461538461,26.302761341221974,-35.191781335520005,0.0
46,HK.MHImain,2020-07-17 15:15:00,25105.0,25131.0,25145.0,25092.0,2137,53683572.0,0.0,0.0,25105.0,0,,0.001035650268870647,25137.240998703626,25074.759001296374,25106.0,4.686045969152474,-3.4031012368103877,16.178294411925723,0.0,0.0,0.0,69.4805194805195,64.37567919049405,25122.666666666668,25115.769230769227,26.169625246547675,17.57109838208566,0.5
47,HK.MHImain,2020-07-17 15:30:00,25130.0,25162.0,25168.0,25125.0,1903,47862593.0,0.0,0.0,25131.0,0,,0.001233536269945379,25166.721359549996,25077.278640450004,25122.0,19.020751676434884,4.071516400938036,29.898470550993697,0.0,0.0,0.0,80.58361391694729,71.59424937202719,25151.666666666668,25117.756410256403,27.096646942800223,83.43038773234683,0.5
48,HK.MHImain,2020-07-17 15:45:00,25162.0,25151.0,25172.0,25136.0,1333,33531837.0,0.0,0.0,25162.0,0,,-0.00043716715682373675,25177.890630651287,25082.909369348716,25130.4,24.63851542404882,10.927182741974963,27.42266536414771,0.0,0.0,0.0,88.27150835182967,79.44521391643217,25153.0,25119.61538461538,28.09467455621234,79.21932041562812,0.5
49,HK.MHImain,2020-07-17 16:00:00,25147.0,25104.0,25150.0,25101.0,1658,41645182.0,0.0,0.0,25151.0,0,,-0.0018687129736392194,25177.633605010928,25083.56639498907,25130.6,14.663801572103694,12.172722352017873,4.9821584401716414,0.0,0.0,0.0,80.89394615499037,83.24968947458912,25118.333333333332,25120.012820512817,27.758382642997624,-4.0335855804582526,0.5
50,HK.MHImain,2020-07-17 16:15:00,25104.0,25105.0,25119.0,25080.0,1593,39985906.0,0.0,0.0,25104.0,0,,3.983428935638855e-05,25177.633605010928,25083.56639498907,25130.6,8.389652080652013,10.911698928229253,-5.04409369515448,0.0,0.0,0.0,67.33822708050751,78.8345605291092,25101.333333333332,25119.166666666664,28.153846153845873,-42.228293867635685,0.5
51,HK.MHImain,2020-07-17 16:30:00,25105.0,25160.0,25162.0,25104.0,1333,33496461.0,0.0,0.0,25105.0,0,,0.0021907986456881634,25189.020908392373,25083.77909160763,25136.4,19.561675510467467,13.79502445564199,11.533302109650954,13.79502445564199,0.0,0.0,67.20726846343051,71.81314723297616,25142.0,25119.98717948718,29.163708086785284,50.320122638531046,0.5
52,HK.MHImain,2020-07-17 17:30:00,25169.0,25187.0,25220.0,25169.0,898,22618279.0,0.0,0.0,25160.0,0,,0.0010731319554848628,25206.153069425614,25076.64693057439,25141.4,33.733659234600054,20.44123604862801,26.58484637194409,13.79502445564199,0.0,0.0,73.00474408018323,69.18341320804045,25192.0,25123.384615384617,31.883629191322072,143.4704608722488,1.0
53,HK.MHImain,2020-07-17 17:45:00,25187.0,25172.0,25187.0,25168.0,328,8257876.0,0.0,0.0,25187.0,0,,-0.0005955453209989248,25214.865864610416,25076.33413538958,25145.6,37.8653960380434,26.24928937843314,23.23221331922052,13.79502445564199,0.0,0.0,76.36645962732923,72.19282405698101,25175.666666666668,25124.30769230769,33.01972386587771,103.69352687016325,0.0
54,HK.MHImain,2020-07-17 18:00:00,25173.0,25163.0,25201.0,25152.0,466,11729951.0,0.0,0.0,25172.0,0,,-0.0003575401239472864,25213.06471053968,25101.735289460325,25157.4,37.26564891358066,29.921409223482314,14.688479380196696,13.79502445564199,0.0,0.0,67.14285714285718,72.17135361678989,25172.0,25125.346153846152,34.29783037475332,90.68376559894494,0.0
55,HK.MHImain,2020-07-17 18:15:00,25163.0,25154.0,25172.0,25148.0,382,9610963.0,0.0,0.0,25163.0,0,,-0.0003576680046099012,25190.15735176282,25144.24264823718,25167.2,33.69792574422536,31.180248063729994,5.035355360990728,13.79502445564199,0.0,0.0,59.285714285714334,67.59834368530026,25158.0,25126.871794871793,35.5187376725837,58.42588479194786,0.0
56,HK.MHImain,2020-07-17 18:30:00,25154.0,25179.0,25193.0,25150.0,389,9792887.0,0.0,0.0,25154.0,0,,0.0009938777132860732,25194.220680433813,25147.779319566187,25171.0,37.771990308996465,33.377495478818815,8.788989660355298,13.79502445564199,0.0,0.0,60.952380952381,62.46031746031752,25174.0,25127.884615384617,36.68737672583862,83.79882261229152,0.0
57,HK.MHImain,2020-07-17 18:45:00,25180.0,25186.0,25192.0,25175.0,205,5162583.0,0.0,0.0,25179.0,0,,0.00027800945232137053,25193.47686045836,25148.12313954164,25170.8,41.58210521442743,36.11236539068835,10.939479647478151,13.79502445564199,0.0,0.0,66.42857142857149,62.222222222222285,25184.333333333332,25126.820512820515,35.45956607495114,108.12845329475913,1.0
58,HK.MHImain,2020-07-17 19:00:00,25186.0,25198.0,25198.0,25174.0,172,4331911.0,0.0,0.0,25186.0,0,,0.0004764551735090272,25207.572139620093,25144.427860379907,25176.0,46.54436079906009,39.58969719347893,13.909327211162307,13.79502445564199,0.0,0.0,76.90476190476197,68.09523809523817,25190.0,25126.47435897436,35.06015779092713,120.79360168021421,0.0
59,HK.MHImain,2020-07-17 19:15:00,25198.0,25180.0,25198.0,25173.0,195,4910587.0,0.0,0.0,25198.0,0,,-0.0007143424081276217,25208.177769195117,25150.622230804885,25179.4,43.80681133755206,40.995401908169974,5.622818858764177,13.79502445564199,0.0,0.0,75.1724137931035,72.83524904214568,25183.666666666668,25127.602564102563,36.36193293885593,102.78900310090654,0.0
60,HK.MHImain,2020-07-17 19:30:00,25179.0,25187.0,25191.0,25177.0,111,2795317.0,0.0,0.0,25180.0,0,,0.00027799841143760773,25199.56465996625,25172.43534003375,25186.0,43.216376281463454,41.7357266992678,2.9612991643913062,13.79502445564199,0.0,0.0,67.98987411056383,73.35568326947646,25185.0,25130.346153846152,38.244575936883706,95.27075812274593,0.0
61,HK.MHImain,2020-07-17 19:45:00,25188.0,25181.0,25199.0,25178.0,238,5995422.0,0.0,0.0,25187.0,0,,-0.0002382181283995255,25199.212493896484,25173.58750610352,25186.4,40.377650944639754,41.283034781058454,-1.8107676728374003,13.79502445564199,0.0,0.0,60.6493529964578,67.93721363337507,25186.0,25133.48717948718,39.38461538461552,88.88888888888826,0.0
62,HK.MHImain,2020-07-17 20:00:00,25179.0,25189.0,25190.0,25178.0,132,3324080.0,0.0,0.0,25181.0,0,,0.0003176998530638464,25199.961481396815,25174.038518603185,25187.0,40.0647933076616,40.87695428992617,-1.6243219645291305,13.79502445564199,0.0,0.0,64.59643605870026,64.4118877219073,25185.666666666668,25137.320512820508,39.2702169625252,82.07433450528258,0.0
63,HK.MHImain,2020-07-17 20:15:00,25190.0,25200.0,25208.0,25187.0,390,9827693.0,0.0,0.0,25189.0,0,,0.00043669855889483244,25201.744336852993,25173.05566314701,25187.4,42.18142380831341,41.31177746272191,1.739292691182996,41.31177746272191,0.0,0.0,75.4297693920336,66.89185281573056,25198.333333333332,25140.80769230769,39.93984220907329,96.02047787188025,0.0
64,HK.MHImain,2020-07-17 20:30:00,25204.0,25197.0,25205.0,25190.0,467,11767368.0,0.0,0.0,25200.0,0,,-0.00011904761904757422,25204.563720429345,25177.036279570653,25190.8,41.89964627523295,41.50773373355893,0.7838250833480487,41.31177746272191,0.0,0.0,81.68654666377509,73.90425070483633,25197.333333333332,25143.820512820515,40.719921104536226,87.61120529586901,-0.5
65,HK.MHImain,2020-07-17 20:45:00,25196.0,25181.0,25205.0,25180.0,400,10076527.0,0.0,0.0,25197.0,0,,-0.000634996229709861,25205.378466339862,25173.821533660135,25189.6,36.501866971531854,39.839111479549906,-6.674489016036105,41.31177746272191,0.0,0.0,63.51943076081014,73.54524893887296,25188.666666666668,25148.089743589746,38.915187376725534,69.51343132285722,-0.5
66,HK.MHImain,2020-07-17 21:00:00,25182.0,25181.0,25185.0,25170.0,399,10045814.0,0.0,0.0,25181.0,0,,0.0,25205.378466339862,25173.821533660135,25189.6,32.427304688248114,37.368509215782645,-9.882409055069061,41.31177746272191,0.0,0.0,44.279664678938786,63.16188070117469,25178.666666666668,25152.897435897437,35.07495069033519,48.97936231232038,-0.5
67,HK.MHImain,2020-07-17 21:15:00,25180.0,25196.0,25198.0,25176.0,190,4785679.0,0.0,0.0,25181.0,0,,0.0005956872244947675,25207.540858499626,25174.459141500374,25191.0,33.42800057121349,36.055006334259595,-5.254011526092214,41.31177746272191,0.0,0.0,40.07518796992487,49.29142780322462,25190.0,25158.26923076923,31.330374753451906,67.51865025653949,-0.5
68,HK.MHImain,2020-07-17 21:30:00,25198.0,25227.0,25232.0,25191.0,758,19115583.0,0.0,0.0,25196.0,0,,0.0012303540244482658,25230.000000000568,25162.799999999435,25196.4,42.050142412874266,38.05338502713115,7.9935147714862325,41.31177746272191,0.0,0.0,63.101301641199825,49.15205143002118,25216.666666666668,25164.02564102564,28.73767258382675,122.1185083504942,1.0
69,HK.MHImain,2020-07-17 21:45:00,25228.0,25180.0,25274.0,25175.0,2061,51976364.0,0.0,0.0,25227.0,0,,-0.0018630832045031243,25229.022215366418,25156.977784633582,25193.0,33.64463649071695,36.58380218165975,-5.878331381885602,41.31177746272191,0.0,0.0,56.65730703931049,53.277932216811756,25209.666666666668,25167.807692307688,27.30276134122449,102.20937932695989,0.0
70,HK.MHImain,2020-07-17 22:00:00,25182.0,25166.0,25191.0,25157.0,1092,27488153.0,0.0,0.0,25180.0,0,,-0.0005559968228753265,25231.588459936676,25148.411540063324,25190.0,23.840343197309267,32.33598252020959,-16.991278645800648,41.31177746272191,0.0,0.0,36.4143920595534,52.0576669133546,25171.333333333332,25170.307692307688,24.11242603550482,2.8357191547463674,0.0
71,HK.MHImain,2020-07-17 22:15:00,25164.0,25179.0,25184.0,25141.0,1172,29489590.0,0.0,0.0,25166.0,0,,0.0005165699753635344,25231.563793918544,25147.636206081454,25189.6,20.83689291632254,28.50295265224724,-15.332119471849403,41.31177746272191,0.0,0.0,15.293040293040344,36.12157979730144,25168.0,25172.84615384615,20.77909270217102,-15.548172757457879,0.0
72,HK.MHImain,2020-07-17 22:30:00,25180.0,25128.0,25192.0,25113.0,1309,32921151.0,0.0,0.0,25179.0,0,,-0.0020254974383414615,25239.435006108615,25112.564993891385,25176.0,4.393296574286069,20.466400626260185,-32.14620810394823,41.31177746272191,0.0,0.0,15.19350215002394,22.300311500872592,25144.333333333332,25173.679487179485,19.75345167652953,-99.04143784322576,0.0
73,HK.MHImain,2020-07-17 22:45:00,25127.0,25125.0,25138.0,25108.0,838,21053660.0,0.0,0.0,25128.0,0,,-0.00011938872970396197,25204.173243669844,25107.026756330153,25155.6,-6.874769577629195,11.352677224963726,-36.454893605185845,41.31177746272191,0.0,0.0,16.043054204395272,15.509865549153213,25123.666666666668,25172.602564102563,21.078895463511518,-154.77059355602032,-1.0
74,HK.MHImain,2020-07-17 23:00:00,25125.0,25147.0,25151.0,25117.0,596,14982408.0,0.0,0.0,25125.0,0,,0.0008756218905472402,25191.047592083258,25106.952407916742,25149.0,-7.731056236658333,4.991432737756373,-25.44497794882941,41.31177746272191,0.0,0.0,14.35056998179057,15.195708778736623,25138.333333333332,25172.03846153846,21.773175542406815,-103.20077301687917,0.0
75,HK.MHImain,2020-07-17 23:15:00,25148.0,25156.0,25167.0,25146.0,717,18037095.0,0.0,0.0,25147.0,0,,0.0003578955740246581,25186.496835316262,25107.503164683738,25147.0,-5.627031980551692,1.4519444983203513,-14.157952957744087,41.31177746272191,0.0,0.0,20.883534136546242,17.092386107577394,25156.333333333332,25173.5,19.974358974359347,-57.29567821994307,0.0
76,HK.MHImain,2020-07-17 23:30:00,25153.0,25161.0,25165.0,25148.0,430,10817182.0,0.0,0.0,25156.0,0,,0.00019875973922722778,25172.48195316261,25114.318046837394,25143.4,-2.8091827826247027,0.03156873800533333,-5.681503041260072,41.31177746272191,0.0,0.0,28.112449799196842,21.115517972511245,25158.0,25175.679487179485,17.42209072978347,-67.65160949468624,0.0
77,HK.MHImain,2020-07-17 23:45:00,25163.0,25175.0,25181.0,25158.0,430,10823033.0,0.0,0.0,25161.0,0,,0.0005564166766027778,25185.98794962835,25119.61205037165,25152.8,2.9059293564932887,0.989688944167985,3.8324808246506072,41.31177746272191,0.0,0.0,33.7349397590362,27.576974564926456,25171.333333333332,25176.80769230769,16.20710059171632,-22.51835625329707,0.0
78,HK.MHImain,2020-07-18 00:00:00,25176.0,25214.0,25227.0,25163.0,839,21142657.0,0.0,0.0,25175.0,0,,0.0015491559086395768,25217.633605010928,25123.56639498907,25170.6,17.283853122669825,6.421077003668598,21.725552238002454,41.31177746272191,0.0,0.0,53.788262292869014,38.54521728370071,25201.333333333332,25177.166666666668,16.53846153846168,97.41602067182403,0.0
79,HK.MHImain,2020-07-18 00:15:00,25215.0,25221.0,25228.0,25210.0,377,9508389.0,0.0,0.0,25214.0,0,,0.00027762354247640175,25239.460706612714,25131.33929338729,25185.4,27.960993028729717,13.601049012022305,28.719888033414826,41.31177746272191,0.0,0.0,74.5345809006334,54.01926098417956,25219.666666666668,25178.858974358976,17.869822485207177,152.2406181015415,1.0
80,HK.MHImain,2020-07-18 00:30:00,25220.0,25214.0,25235.0,25212.0,331,8348822.0,0.0,0.0,25221.0,0,,-0.00027754648903688395,25245.447910169678,25148.552089830322,25197.0,32.221396061642736,19.80783136189578,24.827129399493913,41.31177746272191,0.0,0.0,88.90228794930051,72.408377047601,25220.333333333332,25180.717948717953,18.91518737672539,139.6246089676592,0.0
