t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.00066,2020-07-14 11:55:00,38.9,38.9,38.95,38.9,56000,2178875.0,0.0,0.0,38.9,0,,,,,,,,,,0.0,,0.0,,,38.916666666666664,,,,0.0
1,HK.00066,2020-07-14 12:00:00,38.9,38.95,38.95,38.9,46500,1809600.0,0.0,0.0,38.9,0,,0.0012853470437019787,,,,,,,,,,,,,38.93333333333334,,,,
2,HK.00066,2020-07-14 13:05:00,38.95,39.05,39.1,38.9,251500,9802450.0,0.0,0.0,38.95,0,,0.0025673940949935137,,,,,,,,,,,,,39.01666666666667,,,,
3,HK.00066,2020-07-14 13:10:00,39.0,39.0,39.05,39.0,12500,487550.0,0.0,0.0,39.05,0,,-0.001280409731113874,,,,,,,,,,,,,39.016666666666666,,,,
4,HK.00066,2020-07-14 13:15:00,39.0,39.0,39.05,38.95,42000,1637975.0,0.0,0.0,39.0,0,,0.0,38.98,,,,,,,0.0,0.0,0.0,,,39.0,,,,
5,HK.00066,2020-07-14 13:20:00,39.0,39.0,39.05,39.0,35500,1384625.0,0.0,0.0,39.0,0,,0.0,38.99999999999999,,,,,,,0.0,0.0,0.0,,,39.016666666666666,,,,
6,HK.00066,2020-07-14 13:25:00,39.0,39.05,39.05,39.0,2500,97575.0,0.0,0.0,39.0,0,,0.0012820512820512775,39.019999999999996,,,,,,,0.0,0.0,0.0,,,39.03333333333333,,,,
7,HK.00066,2020-07-14 13:30:00,39.05,39.2,39.25,39.05,127000,4963550.0,0.0,0.0,39.05,0,,0.003841229193342066,39.04999999999999,,,,,,,0.0,0.0,0.0,,,39.166666666666664,,,,
8,HK.00066,2020-07-14 13:35:00,39.2,39.3,39.3,39.2,17000,667400.0,0.0,0.0,39.2,0,,0.0025510204081631294,39.10999999999999,,,,,,,0.0,0.0,0.0,,,39.266666666666666,,,,
9,HK.00066,2020-07-14 13:40:00,39.3,39.25,39.3,39.2,56500,2217700.0,0.0,0.0,39.3,0,,-0.0012722646310431296,39.15999999999999,39.07,,,,,,0.0,0.0,0.0,,,39.25,,,,
10,HK.00066,2020-07-14 13:45:00,39.25,39.25,39.25,39.2,30000,1176875.0,0.0,0.0,39.25,0,,0.0,39.209999999999994,39.105000000000004,,,,,,0.0,0.0,0.0,,,39.233333333333334,,,,
11,HK.00066,2020-07-14 13:50:00,39.2,39.2,39.25,39.2,32000,1254450.0,0.0,0.0,39.25,0,,-0.00127388535031836,39.23999999999999,39.13,,,,,,0.0,0.0,0.0,,,39.21666666666667,,,,
12,HK.00066,2020-07-14 13:55:00,39.15,39.1,39.15,39.1,21500,841650.0,0.0,0.0,39.2,0,,-0.0025510204081633514,39.219999999999985,39.135000000000005,,,,,,0.0,0.0,0.0,67.26190476190544,80.3571428571435,39.11666666666667,,,,
13,HK.00066,2020-07-14 14:00:00,39.15,39.2,39.2,39.1,78000,3054650.0,0.0,0.0,39.1,0,,0.002557544757033181,39.19999999999999,39.155,,,,,,0.0,0.0,0.0,60.317460317461304,69.90740740740823,39.166666666666664,,,,
14,HK.00066,2020-07-14 14:05:00,39.2,39.3,39.3,39.2,123000,4824900.0,0.0,0.0,39.2,0,,0.0025510204081631294,39.209999999999994,39.185,,,,,,0.0,0.0,0.0,69.84126984127045,65.80687830687907,39.266666666666666,,,,
15,HK.00066,2020-07-14 14:10:00,39.25,39.25,39.3,39.25,54000,2120425.0,0.0,0.0,39.3,0,,-0.0012722646310431296,39.209999999999994,39.21,,,,,,0.0,0.0,0.0,82.22222222222311,70.79365079365162,39.266666666666666,,,,
16,HK.00066,2020-07-14 14:15:00,39.25,39.35,39.4,39.25,96000,3775025.0,0.0,0.0,39.25,0,,0.002547770700636942,39.239999999999995,39.24,,,,,,0.0,0.0,0.0,87.7777777777784,79.94708994709066,39.333333333333336,,,,
17,HK.00066,2020-07-14 14:20:00,39.3,39.2,39.4,39.2,100000,3928950.0,0.0,0.0,39.35,0,,-0.003811944091486663,39.25999999999999,39.24,,,,,,0.0,0.0,0.0,65.55555555555644,78.51851851851933,39.266666666666666,,,,
18,HK.00066,2020-07-14 14:25:00,39.2,39.25,39.25,39.2,61500,2412525.0,0.0,0.0,39.2,0,,0.0012755102040815647,39.269999999999996,39.235,,,,,,0.0,0.0,0.0,55.555555555556055,69.62962962963032,39.233333333333334,,,,
19,HK.00066,2020-07-14 14:30:00,39.25,39.2,39.3,39.2,44000,1725875.0,0.0,0.0,39.25,0,,-0.00127388535031836,39.249999999999986,39.230000000000004,39.150000000000006,,,,,0.0,0.0,0.0,38.88888888888939,53.333333333333975,39.233333333333334,,,,
20,HK.00066,2020-07-14 14:35:00,39.2,39.15,39.25,39.15,38000,1490100.0,0.0,0.0,39.2,0,,-0.0012755102040817867,39.22999999999999,39.22,39.16250000000001,,,,,0.0,0.0,0.0,33.33333333333331,42.59259259259293,39.18333333333334,,,,
21,HK.00066,2020-07-14 14:40:00,39.2,39.15,39.2,39.15,13500,528700.0,0.0,0.0,39.15,0,,0.0,39.18999999999999,39.214999999999996,39.1725,,,,,0.0,0.0,0.0,22.22222222222193,31.481481481481556,39.166666666666664,,,,
22,HK.00066,2020-07-14 14:45:00,39.2,39.2,39.2,39.2,133500,5233200.0,0.0,0.0,39.15,0,,0.0012771392081738497,39.18999999999998,39.224999999999994,39.18000000000001,,,,,0.0,0.0,0.0,17.77777777777779,24.444444444444358,39.2,,,,
23,HK.00066,2020-07-14 14:50:00,39.2,39.2,39.2,39.2,41500,1626800.0,0.0,0.0,39.2,0,,0.0,39.179999999999986,39.224999999999994,39.19000000000001,,,,,0.0,0.0,0.0,18.888888888889735,19.629629629629832,39.2,,,,
24,HK.00066,2020-07-14 14:55:00,39.2,39.2,39.25,39.2,11000,431600.0,0.0,0.0,39.2,0,,0.0,39.179999999999986,39.21499999999999,39.20000000000001,,,,,0.0,0.0,0.0,20.000000000001677,18.88888888888975,39.21666666666667,,,,
25,HK.00066,2020-07-14 15:00:00,39.2,39.2,39.25,39.15,50000,1960000.0,0.0,0.0,39.2,0,,0.0,39.18999999999998,39.209999999999994,39.210000000000015,,,,,0.0,0.0,0.0,20.000000000001677,19.629629629631044,39.199999999999996,39.15833333333333,0.09358974358974428,29.68036529680175,
26,HK.00066,2020-07-14 15:05:00,39.2,39.2,39.2,39.15,15500,607100.0,0.0,0.0,39.2,0,,0.0,39.19999999999999,39.194999999999986,39.217500000000015,,,,,0.0,0.0,0.0,24.444444444446606,21.481481481483332,39.18333333333334,39.16858974358974,0.0809664694280089,12.139667072680158,0.0
27,HK.00066,2020-07-14 15:10:00,39.2,39.1,39.2,39.1,77000,3014625.0,0.0,0.0,39.2,0,,-0.0025510204081633514,39.17999999999999,39.18499999999999,39.21250000000002,,,,,0.0,0.0,0.0,17.777777777779374,20.740740740742567,39.13333333333333,39.17628205128205,0.07149901380670688,-40.045977011494095,0.0
28,HK.00066,2020-07-14 15:15:00,39.15,39.1,39.15,39.1,15500,606225.0,0.0,0.0,39.1,0,,0.0,39.15999999999998,39.169999999999995,39.20250000000002,,,,,0.0,0.0,0.0,11.111111111112137,17.777777777779388,39.11666666666667,39.1801282051282,0.06676528599605766,-63.367799113727884,0.0
29,HK.00066,2020-07-14 15:20:00,39.15,39.1,39.15,39.05,104500,4084500.0,0.0,0.0,39.1,0,,0.0,39.13999999999998,39.16,39.19500000000002,,,,,0.0,0.0,0.0,8.3333333333339,12.407407407408485,39.1,39.18333333333332,0.06282051282051608,-88.43537414964271,0.0
30,HK.00066,2020-07-14 15:25:00,39.1,39.1,39.1,39.0,140000,5466725.0,0.0,0.0,39.1,0,,0.0,39.119999999999976,39.155,39.18750000000002,,,,,0.0,0.0,0.0,21.666666666667425,13.7037037037045,39.06666666666667,39.185897435897424,0.06005917159763422,-132.34811165843686,-1.0
31,HK.00066,2020-07-14 15:30:00,39.05,39.1,39.1,39.05,20000,781075.0,0.0,0.0,39.1,0,,0.0,39.09999999999997,39.150000000000006,39.18250000000002,,,,,0.0,0.0,0.0,35.000000000000945,21.666666666667435,39.083333333333336,39.188461538461524,0.05729783037475455,-122.31784279974914,0.0
32,HK.00066,2020-07-14 15:35:00,39.1,39.1,39.1,39.05,35500,1386600.0,0.0,0.0,39.1,0,,0.0,39.09999999999997,39.14000000000001,39.18250000000002,,,,,0.0,0.0,0.0,40.00000000000055,32.22222222222299,39.083333333333336,39.1903846153846,0.05522682445759459,-129.22619047616917,0.0
33,HK.00066,2020-07-14 15:40:00,39.05,39.05,39.05,39.0,54500,2127350.0,0.0,0.0,39.1,0,,-0.0012787723785167016,39.089999999999975,39.125000000000014,39.17500000000002,,,,,0.0,0.0,0.0,33.33333333333331,36.11111111111162,39.03333333333333,39.18525641025639,0.060749506903354206,-166.7207792207594,0.0
34,HK.00066,2020-07-14 15:45:00,39.0,39.05,39.05,39.0,181500,7079725.0,0.0,0.0,39.05,0,,0.0,39.07999999999997,39.110000000000014,39.162500000000016,,,,,0.0,0.0,0.0,28.33333333333253,33.888888888888815,39.03333333333333,39.17628205128204,0.06454635108481536,-147.64451235037552,0.0
35,HK.00066,2020-07-14 15:50:00,39.0,39.1,39.1,39.0,144500,5643500.0,0.0,0.0,39.05,0,,0.001280409731114096,39.07999999999997,39.100000000000016,39.155000000000015,,,,,0.0,0.0,0.0,31.666666666665673,31.11111111111052,39.06666666666667,39.16923076923076,0.06646942800789081,-102.86844708208037,0.0
36,HK.00066,2020-07-14 15:55:00,39.1,39.05,39.1,39.05,89500,3497525.0,0.0,0.0,39.1,0,,-0.0012787723785167016,39.06999999999997,39.08500000000002,39.140000000000015,,,,,0.0,0.0,0.0,36.11111111110997,32.03703703703608,39.06666666666667,39.162820512820495,0.06854043392505187,-93.52517985609143,0.0
37,HK.00066,2020-07-14 16:00:00,39.1,39.1,39.1,39.05,540000,21111150.0,0.0,0.0,39.05,0,,0.001280409731114096,39.06999999999997,39.08500000000002,39.13500000000001,,,,,0.0,0.0,0.0,49.99999999999998,39.259259259258556,39.083333333333336,39.15769230769229,0.06992110453649047,-70.89797837327211,0.5
38,HK.00066,2020-07-15 09:35:00,40.1,39.2,40.1,39.15,238500,9438050.0,0.0,0.0,39.1,0,,0.002557544757033181,39.099999999999966,39.09500000000001,39.132500000000014,,-0.015200535632622802,-0.04867796720881756,0.06695486315238952,0.0,0.0,0.0,39.393939393939455,41.83501683501648,39.48333333333334,39.17179487179485,0.07948717948717988,261.2903225806675,1.0
39,HK.00066,2020-07-15 09:40:00,39.3,39.3,39.4,39.2,95000,3733750.0,0.0,0.0,39.2,0,,0.0025510204081631294,39.14999999999996,39.115000000000016,39.13750000000001,,0.03509524172419276,-0.020753564231147457,0.11169761191068044,0.0,0.0,0.0,37.37373737373786,42.25589225589244,39.3,39.17692307692306,0.08382642998027762,97.8823529411857,0.0
40,HK.00066,2020-07-15 09:45:00,39.25,39.35,39.4,39.25,43000,1691900.0,0.0,0.0,39.3,0,,0.0012722646310434627,39.19999999999997,39.140000000000015,39.147500000000015,,0.08000193039841008,0.01283160064537172,0.1343406595060767,0.0,0.0,0.0,25.75757575757575,34.17508417508437,39.333333333333336,39.17948717948717,0.08619329388560278,118.99313501145056,1.0
41,HK.00066,2020-07-15 09:50:00,39.4,39.4,39.4,39.25,97000,3814925.0,0.0,0.0,39.35,0,,0.0012706480304955914,39.26999999999997,39.17000000000001,39.16000000000001,,0.12068388381553774,0.04878236170209372,0.14380304422688805,0.0,0.0,0.0,31.81818181818167,31.64983164983177,39.35,39.18269230769229,0.08915187376725998,125.11061946903682,0.0
