t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.01088,2020-07-14 11:55:00,13.36,13.36,13.38,13.34,181500,2425120.0,0.0,0.0,13.36,0,,,,,,,,,,0.0,,0.0,,,13.36,,,,0.0
1,HK.01088,2020-07-14 12:00:00,13.36,13.34,13.38,13.32,119000,1587670.0,0.0,0.0,13.36,0,,-0.0014970059880239361,,,,,,,,,,,,,13.346666666666666,,,,
2,HK.01088,2020-07-14 13:05:00,13.36,13.34,13.38,13.34,667000,8911390.0,0.0,0.0,13.34,0,,0.0,,,,,,,,,,,,,13.353333333333333,,,,
3,HK.01088,2020-07-14 13:10:00,13.36,13.34,13.4,13.34,393000,5251900.0,0.0,0.0,13.34,0,,0.0,,,,,,,,,,,,,13.36,,,,
4,HK.01088,2020-07-14 13:15:00,13.34,13.3,13.36,13.3,290000,3864100.0,0.0,0.0,13.34,0,,-0.0029985007496251548,13.335999999999999,,,,,,,0.0,0.0,0.0,,,13.32,,,,
5,HK.01088,2020-07-14 13:20:00,13.3,13.28,13.32,13.28,445500,5920780.0,0.0,0.0,13.3,0,,-0.0015037593984963404,13.319999999999999,,,,,,,0.0,0.0,0.0,,,13.293333333333335,,,,
6,HK.01088,2020-07-14 13:25:00,13.28,13.28,13.3,13.26,382000,5072260.0,0.0,0.0,13.28,0,,0.0,13.307999999999998,,,,,,,0.0,0.0,0.0,,,13.28,,,,
7,HK.01088,2020-07-14 13:30:00,13.28,13.28,13.28,13.26,239500,3178930.0,0.0,0.0,13.28,0,,0.0,13.295999999999998,,,,,,,0.0,0.0,0.0,,,13.273333333333333,,,,
8,HK.01088,2020-07-14 13:35:00,13.28,13.28,13.32,13.28,281000,3735030.0,0.0,0.0,13.28,0,,0.0,13.283999999999997,,,,,,,0.0,0.0,0.0,,,13.293333333333335,,,,
9,HK.01088,2020-07-14 13:40:00,13.28,13.28,13.28,13.26,119500,1585630.0,0.0,0.0,13.28,0,,0.0,13.279999999999998,13.307999999999998,,,,,,0.0,0.0,0.0,,,13.273333333333333,,,,
10,HK.01088,2020-07-14 13:45:00,13.26,13.26,13.28,13.26,107000,1419650.0,0.0,0.0,13.28,0,,-0.001506024096385561,13.276,13.297999999999998,,,,,,0.0,0.0,0.0,,,13.266666666666666,,,,
11,HK.01088,2020-07-14 13:50:00,13.26,13.26,13.28,13.24,242000,3208960.0,0.0,0.0,13.26,0,,0.0,13.272,13.289999999999997,,,,,,0.0,0.0,0.0,,,13.26,,,,
12,HK.01088,2020-07-14 13:55:00,13.26,13.26,13.26,13.24,197000,2610570.0,0.0,0.0,13.26,0,,0.0,13.268,13.281999999999996,,,,,,0.0,0.0,0.0,9.72222222222205,9.391534391534181,13.253333333333332,,,,
13,HK.01088,2020-07-14 14:00:00,13.24,13.24,13.26,13.22,475500,6296900.0,0.0,0.0,13.26,0,,-0.0015082956259426794,13.26,13.271999999999997,,,,,,0.0,0.0,0.0,16.388888888888598,11.679894179893955,13.24,,,,
14,HK.01088,2020-07-14 14:05:00,13.24,13.26,13.26,13.22,562000,7442170.0,0.0,0.0,13.24,0,,0.0015105740181269312,13.256,13.267999999999997,,,,,,0.0,0.0,0.0,25.555555555555117,17.22222222222192,13.246666666666668,,,,
15,HK.01088,2020-07-14 14:10:00,13.24,13.28,13.3,13.24,721500,9567200.0,0.0,0.0,13.26,0,,0.0015082956259426794,13.26,13.267999999999997,,,,,,0.0,0.0,0.0,39.99999999999928,27.31481481481433,13.273333333333333,,,,
16,HK.01088,2020-07-14 14:15:00,13.3,13.32,13.34,13.28,297000,3953320.0,0.0,0.0,13.28,0,,0.003012048192771122,13.272,13.271999999999997,,,,,,0.0,0.0,0.0,61.111111111110596,42.22222222222166,13.313333333333333,,,,
17,HK.01088,2020-07-14 14:20:00,13.32,13.3,13.32,13.26,427000,5679150.0,0.0,0.0,13.32,0,,-0.0015015015015015232,13.280000000000001,13.273999999999997,,,,,,0.0,0.0,0.0,69.99999999999989,57.03703703703658,13.293333333333335,,,,
18,HK.01088,2020-07-14 14:25:00,13.28,13.34,13.34,13.28,648000,8628630.0,0.0,0.0,13.3,0,,0.003007518796992459,13.3,13.279999999999998,,,,,,0.0,0.0,0.0,83.33333333333358,71.48148148148135,13.32,,,,
19,HK.01088,2020-07-14 14:30:00,13.36,13.38,13.38,13.34,163500,2185900.0,0.0,0.0,13.34,0,,0.0029985007496251548,13.324000000000002,13.289999999999997,13.298999999999998,,,,,0.0,0.0,0.0,88.88888888888904,80.74074074074083,13.366666666666667,,,,
20,HK.01088,2020-07-14 14:35:00,13.4,13.38,13.4,13.38,131500,1760720.0,0.0,0.0,13.38,0,,0.0,13.344,13.301999999999998,13.299999999999997,,,,,0.0,0.0,0.0,96.29629629629636,89.50617283950633,13.386666666666668,,,,
21,HK.01088,2020-07-14 14:40:00,13.38,13.36,13.38,13.34,224500,3000970.0,0.0,0.0,13.38,0,,-0.001494768310911887,13.351999999999999,13.311999999999998,13.300999999999997,,,,,0.0,0.0,0.0,88.88888888888876,91.35802469135804,13.36,,,,
22,HK.01088,2020-07-14 14:45:00,13.38,13.36,13.38,13.36,218500,2922140.0,0.0,0.0,13.36,0,,0.0,13.363999999999999,13.321999999999997,13.301999999999996,,,,,0.0,0.0,0.0,81.48148148148117,88.88888888888876,13.366666666666667,,,,
23,HK.01088,2020-07-14 14:50:00,13.36,13.36,13.38,13.36,61000,815660.0,0.0,0.0,13.36,0,,0.0,13.367999999999999,13.333999999999998,13.302999999999994,,,,,0.0,0.0,0.0,76.85185185185128,82.40740740740706,13.366666666666667,,,,
24,HK.01088,2020-07-14 14:55:00,13.38,13.42,13.42,13.38,225000,3013930.0,0.0,0.0,13.36,0,,0.004491017964071808,13.375999999999996,13.349999999999998,13.308999999999994,,,,,0.0,0.0,0.0,84.25925925925887,80.86419753086378,13.406666666666666,,,,
25,HK.01088,2020-07-14 15:00:00,13.42,13.42,13.44,13.4,206500,2771830.0,0.0,0.0,13.42,0,,0.0,13.383999999999995,13.363999999999995,13.315999999999994,,,,,0.0,0.0,0.0,87.96296296296282,83.02469135802433,13.42,13.31897435897436,0.045128205128205076,149.24242424242232,
26,HK.01088,2020-07-14 15:05:00,13.44,13.4,13.44,13.4,191000,2563680.0,0.0,0.0,13.42,0,,-0.0014903129657227732,13.391999999999996,13.371999999999996,13.321999999999994,,,,,0.0,0.0,0.0,87.9629629629632,86.7283950617283,13.413333333333334,13.321025641025642,0.04733727810650898,129.99999999999926,0.0
27,HK.01088,2020-07-14 15:10:00,13.4,13.36,13.42,13.34,409500,5476120.0,0.0,0.0,13.4,0,,-0.0029850746268657025,13.391999999999996,13.377999999999997,13.325999999999993,,,,,0.0,0.0,0.0,61.29629629629641,79.07407407407416,13.373333333333335,13.322051282051282,0.04852071005917163,70.46070460704821,0.0
28,HK.01088,2020-07-14 15:15:00,13.34,13.36,13.36,13.34,305000,4072280.0,0.0,0.0,13.36,0,,0.0,13.391999999999996,13.379999999999995,13.329999999999993,,,,,0.0,0.0,0.0,38.33333333333325,62.530864197530974,13.353333333333333,13.322051282051282,0.04852071005917163,42.981029810298416,0.0
29,HK.01088,2020-07-14 15:20:00,13.38,13.34,13.38,13.32,222500,2968950.0,0.0,0.0,13.36,0,,-0.0014970059880239361,13.375999999999996,13.375999999999996,13.332999999999993,,,,,0.0,0.0,0.0,18.88888888888854,39.506172839506085,13.346666666666666,13.321538461538463,0.04792899408284047,34.95198902605984,0.0
30,HK.01088,2020-07-14 15:25:00,13.34,13.32,13.34,13.3,249000,3317530.0,0.0,0.0,13.34,0,,-0.0014992503748125774,13.355999999999995,13.369999999999996,13.335999999999993,,,,,0.0,0.0,0.0,16.9841269841267,24.735449735449517,13.32,13.321538461538463,0.04792899408284047,-2.1399176954747157,0.0
31,HK.01088,2020-07-14 15:30:00,13.32,13.36,13.36,13.3,349000,4651110.0,0.0,0.0,13.32,0,,0.0030030030030030463,13.347999999999995,13.369999999999996,13.340999999999994,,,,,0.0,0.0,0.0,24.603174603174256,20.158730158729853,13.339999999999998,13.323333333333332,0.04769230769230763,23.29749103942523,0.0
