t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.00023,2020-07-14 11:55:00,17.74,17.76,17.76,17.74,600,10652.0,0.0,0.0,17.76,0,,,,,,,,,,0.0,,0.0,,,17.753333333333334,,,,0.0
1,HK.00023,2020-07-14 12:00:00,17.76,17.74,17.76,17.72,8000,141908.0,0.0,0.0,17.76,0,,-0.0011261261261262812,,,,,,,,,,,,,17.74,,,,
2,HK.00023,2020-07-14 13:05:00,17.74,17.56,17.74,17.56,23000,406624.0,0.0,0.0,17.74,0,,-0.01014656144306647,,,,,,,,,,,,,17.62,,,,
3,HK.00023,2020-07-14 13:10:00,17.62,17.7,17.7,17.56,55000,970236.0,0.0,0.0,17.56,0,,0.007972665148063829,,,,,,,,,,,,,17.653333333333332,,,,
4,HK.00023,2020-07-14 13:15:00,17.7,17.7,17.7,17.7,3000,53100.0,0.0,0.0,17.7,0,,0.0,17.692,,,,,,,0.0,0.0,0.0,,,17.7,,,,
5,HK.00023,2020-07-14 13:20:00,17.7,17.7,17.7,17.7,3800,67260.0,0.0,0.0,17.7,0,,0.0,17.68,,,,,,,0.0,0.0,0.0,,,17.7,,,,
6,HK.00023,2020-07-14 13:25:00,17.7,17.7,17.7,17.7,10000,177000.0,0.0,0.0,17.7,0,,0.0,17.672000000000004,,,,,,,0.0,0.0,0.0,,,17.7,,,,
7,HK.00023,2020-07-14 13:30:00,17.7,17.68,17.7,17.68,4800,84944.0,0.0,0.0,17.7,0,,-0.001129943502824804,17.696000000000005,,,,,,,0.0,0.0,0.0,,,17.686666666666664,,,,
8,HK.00023,2020-07-14 13:35:00,17.68,17.68,17.7,17.68,2200,38932.0,0.0,0.0,17.68,0,,0.0,17.692,,,,,,,0.0,0.0,0.0,,,17.686666666666664,,,,
9,HK.00023,2020-07-14 13:40:00,17.7,17.68,17.7,17.68,2200,38904.0,0.0,0.0,17.68,0,,0.0,17.688,17.690000000000005,,,,,,0.0,0.0,0.0,,,17.686666666666664,,,,
10,HK.00023,2020-07-14 13:45:00,17.68,17.66,17.68,17.66,3000,53036.0,0.0,0.0,17.68,0,,-0.0011312217194570096,17.68,17.680000000000003,,,,,,0.0,0.0,0.0,,,17.666666666666668,,,,
11,HK.00023,2020-07-14 13:50:00,17.66,17.66,17.66,17.66,200,3532.0,0.0,0.0,17.66,0,,0.0,17.671999999999997,17.672000000000004,,,,,,0.0,0.0,0.0,,,17.66,,,,
12,HK.00023,2020-07-14 13:55:00,17.66,17.66,17.66,17.66,11600,204856.0,0.0,0.0,17.66,0,,0.0,17.667999999999996,17.682000000000002,,,,,,0.0,0.0,0.0,42.32804232804286,54.39153439153473,17.66,,,,
13,HK.00023,2020-07-14 14:00:00,17.66,17.64,17.68,17.64,2800,49444.0,0.0,0.0,17.66,0,,-0.0011325028312570984,17.659999999999993,17.676000000000005,,,,,,0.0,0.0,0.0,23.809523809524052,42.82186948853655,17.653333333333332,,,,
14,HK.00023,2020-07-14 14:05:00,17.64,17.64,17.68,17.64,1800,31760.0,0.0,0.0,17.64,0,,0.0,17.651999999999994,17.670000000000005,,,,,,0.0,0.0,0.0,0.0,22.045855379188964,17.653333333333332,,,,
15,HK.00023,2020-07-14 14:10:00,17.64,17.66,17.68,17.64,1400,24708.0,0.0,0.0,17.64,0,,0.0011337868480725266,17.651999999999994,17.666000000000004,,,,,,0.0,0.0,0.0,11.111111111111109,11.640211640211712,17.66,,,,
16,HK.00023,2020-07-14 14:15:00,17.68,17.66,17.68,17.66,1400,24740.0,0.0,0.0,17.66,0,,0.0,17.651999999999994,17.662000000000006,,,,,,0.0,0.0,0.0,22.222222222222218,11.1111111111111,17.666666666666668,,,,
17,HK.00023,2020-07-14 14:20:00,17.66,17.68,17.68,17.66,9400,166076.0,0.0,0.0,17.66,0,,0.0011325028312569874,17.655999999999995,17.662000000000006,,,,,,0.0,0.0,0.0,44.444444444444436,25.925925925925913,17.673333333333332,,,,
18,HK.00023,2020-07-14 14:25:00,17.66,17.66,17.68,17.66,23200,409948.0,0.0,0.0,17.68,0,,-0.0011312217194570096,17.659999999999993,17.660000000000004,,,,,,0.0,0.0,0.0,50.0,38.88888888888888,17.666666666666668,,,,
19,HK.00023,2020-07-14 14:30:00,17.68,17.66,17.68,17.66,1200,21200.0,0.0,0.0,17.66,0,,0.0,17.663999999999994,17.658000000000005,17.674000000000007,,,,,0.0,0.0,0.0,55.555555555555564,49.99999999999999,17.666666666666668,,,,
20,HK.00023,2020-07-14 14:35:00,17.66,17.66,17.68,17.66,3400,60048.0,0.0,0.0,17.66,0,,0.0,17.663999999999994,17.658000000000005,17.669000000000008,,,,,0.0,0.0,0.0,50.00000000000001,51.85185185185185,17.666666666666668,,,,
21,HK.00023,2020-07-14 14:40:00,17.66,17.66,17.68,17.66,3200,56516.0,0.0,0.0,17.66,0,,0.0,17.663999999999994,17.658000000000005,17.66500000000001,,,,,0.0,0.0,0.0,50.00000000000001,51.85185185185185,17.666666666666668,,,,
22,HK.00023,2020-07-14 14:45:00,17.64,17.64,17.66,17.64,6800,119972.0,0.0,0.0,17.66,0,,-0.0011325028312570984,17.65599999999999,17.656000000000006,17.669000000000008,,,,,0.0,0.0,0.0,33.33333333333334,44.444444444444436,17.646666666666665,,,,
23,HK.00023,2020-07-14 14:50:00,17.64,17.64,17.64,17.64,1600,28224.0,0.0,0.0,17.64,0,,0.0,17.651999999999994,17.656000000000006,17.666000000000007,,,,,0.0,0.0,0.0,16.666666666666675,33.33333333333333,17.64,,,,
24,HK.00023,2020-07-14 14:55:00,17.66,17.66,17.66,17.64,15200,268424.0,0.0,0.0,17.64,0,,0.0011337868480725266,17.651999999999994,17.65800000000001,17.66400000000001,,,,,0.0,0.0,0.0,16.666666666666675,22.222222222222218,17.653333333333332,,,,
25,HK.00023,2020-07-14 15:00:00,17.68,17.64,17.7,17.64,19000,335808.0,0.0,0.0,17.66,0,,-0.0011325028312570984,17.647999999999993,17.656000000000006,17.66100000000001,,,,,0.0,0.0,0.0,16.666666666666675,16.66666666666666,17.66,17.672564102564106,0.021045364891519168,-39.80006248048459,
26,HK.00023,2020-07-14 15:05:00,17.64,17.64,17.64,17.64,200,3528.0,0.0,0.0,17.64,0,,0.0,17.643999999999995,17.654000000000007,17.65800000000001,,,,,0.0,0.0,0.0,16.666666666666675,16.66666666666666,17.64,17.66820512820513,0.01751479289940847,-107.3573573573626,-1.0
