t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.02318,2020-07-14 11:55:00,86.85,86.95,86.95,86.85,105500,9166725.0,0.0,0.0,86.85,0,,,,,,,,,,0.0,,0.0,,,86.91666666666667,,,,0.0
1,HK.02318,2020-07-14 12:00:00,86.9,86.95,87.0,86.9,144500,12563600.0,0.0,0.0,86.95,0,,0.0,,,,,,,,,,,,,86.95,,,,
2,HK.02318,2020-07-14 13:05:00,86.95,87.1,87.2,86.9,577500,50289700.0,0.0,0.0,86.95,0,,0.0017251293847038163,,,,,,,,,,,,,87.06666666666668,,,,
3,HK.02318,2020-07-14 13:10:00,87.1,87.15,87.35,87.0,431000,37570175.0,0.0,0.0,87.1,0,,0.0005740528128588274,,,,,,,,,,,,,87.16666666666667,,,,
4,HK.02318,2020-07-14 13:15:00,87.15,86.95,87.15,86.95,261000,22710750.0,0.0,0.0,87.15,0,,-0.0022948938611589975,87.02,,,,,,,0.0,0.0,0.0,,,87.01666666666667,,,,
5,HK.02318,2020-07-14 13:20:00,87.0,87.05,87.1,86.95,159000,13837025.0,0.0,0.0,86.95,0,,0.0011500862564690628,87.03999999999999,,,,,,,0.0,0.0,0.0,,,87.03333333333332,,,,
6,HK.02318,2020-07-14 13:25:00,87.05,87.1,87.15,87.0,277500,24152275.0,0.0,0.0,87.05,0,,0.0005743825387707346,87.07000000000001,,,,,,,0.0,0.0,0.0,,,87.08333333333333,,,,
7,HK.02318,2020-07-14 13:30:00,87.1,87.1,87.15,86.95,264000,22979250.0,0.0,0.0,87.1,0,,0.0,87.07000000000001,,,,,,,0.0,0.0,0.0,,,87.06666666666666,,,,
8,HK.02318,2020-07-14 13:35:00,87.15,86.95,87.15,86.9,405000,35242225.0,0.0,0.0,87.1,0,,-0.00172215843857626,87.03,,,,,,,0.0,0.0,0.0,,,87.0,,,,
9,HK.02318,2020-07-14 13:40:00,86.9,86.9,86.95,86.9,160000,13907475.0,0.0,0.0,86.95,0,,-0.0005750431282345314,87.02000000000001,87.02000000000001,,,,,,0.0,0.0,0.0,,,86.91666666666667,,,,
10,HK.02318,2020-07-14 13:45:00,86.9,86.75,86.95,86.75,285000,24749125.0,0.0,0.0,86.9,0,,-0.0017261219792865656,86.96000000000001,87.0,,,,,,0.0,0.0,0.0,,,86.81666666666666,,,,
11,HK.02318,2020-07-14 13:50:00,86.8,86.85,86.95,86.7,232000,20137475.0,0.0,0.0,86.75,0,,0.0011527377521614035,86.91000000000001,86.99,,,,,,0.0,0.0,0.0,,,86.83333333333333,,,,
12,HK.02318,2020-07-14 13:55:00,86.8,86.75,86.85,86.65,256000,22206900.0,0.0,0.0,86.85,0,,-0.0011514104778352907,86.84,86.955,,,,,,0.0,0.0,0.0,14.358974358973645,9.572649572649413,86.75,,,,
13,HK.02318,2020-07-14 14:00:00,86.8,86.8,87.0,86.75,195000,16936550.0,0.0,0.0,86.75,0,,0.0005763688760807018,86.81000000000002,86.91999999999999,,,,,,0.0,0.0,0.0,24.358974358973075,15.470085470084692,86.85000000000001,,,,
14,HK.02318,2020-07-14 14:05:00,86.85,86.95,87.0,86.8,823500,71545375.0,0.0,0.0,86.8,0,,0.001728110599078514,86.82000000000002,86.91999999999999,,,,,,0.0,0.0,0.0,36.66666666666553,25.128205128204087,86.91666666666667,,,,
15,HK.02318,2020-07-14 14:10:00,86.9,87.05,87.05,86.9,223500,19443825.0,0.0,0.0,86.95,0,,0.0011500862564690628,86.88000000000002,86.91999999999999,,,,,,0.0,0.0,0.0,56.66666666666534,39.23076923076798,87.0,,,,
16,HK.02318,2020-07-14 14:15:00,87.1,87.15,87.4,87.05,466500,40702950.0,0.0,0.0,87.05,0,,0.0011487650775416913,86.94000000000001,86.92499999999998,,,,,,0.0,0.0,0.0,68.88888888888813,54.074074074073,87.2,,,,
17,HK.02318,2020-07-14 14:20:00,87.1,87.05,87.25,87.05,218500,19033975.0,0.0,0.0,87.15,0,,-0.0011474469305795543,87.00000000000001,86.91999999999999,,,,,,0.0,0.0,0.0,66.66666666666573,64.07407407407307,87.11666666666667,,,,
18,HK.02318,2020-07-14 14:25:00,87.05,87.4,87.4,87.05,303000,26423725.0,0.0,0.0,87.05,0,,0.004020677771395809,87.12,86.96499999999997,,,,,,0.0,0.0,0.0,73.33333333333296,69.62962962962894,87.28333333333335,,,,
19,HK.02318,2020-07-14 14:30:00,87.35,87.4,87.5,87.3,186500,16303000.0,0.0,0.0,87.4,0,,0.0,87.21000000000001,87.01499999999997,87.01750000000001,,,,,0.0,0.0,0.0,80.52287581699329,73.50762527233066,87.39999999999999,,,,
20,HK.02318,2020-07-14 14:35:00,87.45,87.4,87.45,87.35,175500,15340250.0,0.0,0.0,87.4,0,,0.0,87.28000000000002,87.07999999999997,87.04,,,,,0.0,0.0,0.0,92.15686274509842,82.00435729847489,87.40000000000002,,,,
21,HK.02318,2020-07-14 14:40:00,87.4,87.2,87.4,87.2,208000,18161975.0,0.0,0.0,87.4,0,,-0.0022883295194507935,87.29000000000002,87.11499999999998,87.05250000000001,,,,,0.0,0.0,0.0,78.82352941176522,83.8344226579523,87.26666666666667,,,,
