t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.00175,2020-07-14 11:55:00,17.98,17.98,17.98,17.92,834000,14978840.0,0.0,0.0,17.96,0,,,,,,,,,,0.0,,0.0,,,17.96,,,,0.0
1,HK.00175,2020-07-14 12:00:00,17.98,17.92,18.02,17.9,1437000,25798920.0,0.0,0.0,17.98,0,,-0.0033370411568408587,,,,,,,,,,,,,17.946666666666665,,,,
2,HK.00175,2020-07-14 13:05:00,17.9,17.96,18.0,17.9,2237000,40144280.0,0.0,0.0,17.92,0,,0.0022321428571427937,,,,,,,,,,,,,17.953333333333333,,,,
3,HK.00175,2020-07-14 13:10:00,17.96,18.02,18.08,17.96,1239000,22340060.0,0.0,0.0,17.96,0,,0.0033407572383072903,,,,,,,,,,,,,18.02,,,,
4,HK.00175,2020-07-14 13:15:00,18.02,17.98,18.02,17.94,1358000,24414500.0,0.0,0.0,18.02,0,,-0.00221975582685896,17.972,,,,,,,0.0,0.0,0.0,,,17.98,,,,
5,HK.00175,2020-07-14 13:20:00,17.98,18.04,18.04,17.94,1016000,18274080.0,0.0,0.0,17.98,0,,0.0033370411568409697,17.984,,,,,,,0.0,0.0,0.0,,,18.006666666666664,,,,
6,HK.00175,2020-07-14 13:25:00,18.02,18.02,18.04,17.98,740000,13330520.0,0.0,0.0,18.04,0,,-0.0011086474501108556,18.004,,,,,,,0.0,0.0,0.0,,,18.013333333333335,,,,
7,HK.00175,2020-07-14 13:30:00,18.0,18.0,18.02,17.92,1049000,18856080.0,0.0,0.0,18.02,0,,-0.0011098779134295356,18.012,,,,,,,0.0,0.0,0.0,,,17.98,,,,
8,HK.00175,2020-07-14 13:35:00,17.96,17.92,18.02,17.92,785000,14107020.0,0.0,0.0,18.0,0,,-0.004444444444444362,17.992,,,,,,,0.0,0.0,0.0,,,17.953333333333333,,,,
9,HK.00175,2020-07-14 13:40:00,17.92,17.94,17.96,17.9,600000,10759640.0,0.0,0.0,17.92,0,,0.0011160714285713969,17.984,17.978,,,,,,0.0,0.0,0.0,,,17.933333333333334,,,,
10,HK.00175,2020-07-14 13:45:00,17.96,17.92,17.96,17.9,785000,14082960.0,0.0,0.0,17.94,0,,-0.0011148272017836858,17.96,17.972,,,,,,0.0,0.0,0.0,,,17.926666666666666,,,,
11,HK.00175,2020-07-14 13:50:00,17.9,17.86,17.92,17.82,2996000,53520280.0,0.0,0.0,17.92,0,,-0.0033482142857144126,17.928,17.966,,,,,,0.0,0.0,0.0,,,17.866666666666667,,,,
12,HK.00175,2020-07-14 13:55:00,17.86,17.76,17.86,17.7,3404000,60523800.0,0.0,0.0,17.86,0,,-0.005599104143336975,17.880000000000003,17.946,,,,,,0.0,0.0,0.0,14.714261773086044,15.256130942406601,17.773333333333337,,,,
13,HK.00175,2020-07-14 14:00:00,17.78,17.84,17.86,17.74,1634000,29106660.0,0.0,0.0,17.76,0,,0.0045045045045044585,17.864,17.928,,,,,,0.0,0.0,0.0,24.736048265460244,18.56320875928785,17.813333333333333,,,,
14,HK.00175,2020-07-14 14:05:00,17.84,17.88,17.9,17.82,752000,13425440.0,0.0,0.0,17.84,0,,0.0022421524663676085,17.852,17.918,,,,,,0.0,0.0,0.0,37.25490196078458,25.568403999776958,17.866666666666667,,,,
15,HK.00175,2020-07-14 14:10:00,17.88,17.98,17.98,17.86,1575000,28203760.0,0.0,0.0,17.88,0,,0.005592841163311046,17.864,17.912,,,,,,0.0,0.0,0.0,60.539215686274645,40.843388637506486,17.94,,,,
16,HK.00175,2020-07-14 14:15:00,17.96,17.96,18.0,17.94,957000,17202440.0,0.0,0.0,17.98,0,,-0.0011123470522802492,17.884000000000004,17.906,,,,,,0.0,0.0,0.0,73.89705882352962,57.230392156862955,17.96666666666667,,,,
17,HK.00175,2020-07-14 14:20:00,17.94,18.0,18.06,17.94,3091000,55618760.0,0.0,0.0,17.96,0,,0.00222717149220486,17.932000000000002,17.906,,,,,,0.0,0.0,0.0,84.02777777777811,72.82135076252746,18.0,,,,
18,HK.00175,2020-07-14 14:25:00,17.98,18.08,18.08,17.98,1161000,20926540.0,0.0,0.0,18.0,0,,0.004444444444444251,17.98,17.921999999999997,,,,,,0.0,0.0,0.0,88.19444444444468,82.03976034858414,18.046666666666667,,,,
