t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.00386,2020-07-14 11:55:00,3.36,3.36,3.36,3.35,186000,624900.0,0.0,0.0,3.35,0,,,,,,,,,,0.0,,0.0,,,3.356666666666667,,,,0.0
1,HK.00386,2020-07-14 12:00:00,3.35,3.36,3.37,3.35,190000,638420.0,0.0,0.0,3.36,0,,0.0,,,,,,,,,,,,,3.36,,,,
2,HK.00386,2020-07-14 13:05:00,3.36,3.35,3.37,3.35,350000,1175520.0,0.0,0.0,3.36,0,,-0.0029761904761904656,,,,,,,,,,,,,3.356666666666667,,,,
3,HK.00386,2020-07-14 13:10:00,3.36,3.35,3.37,3.35,512000,1719000.0,0.0,0.0,3.35,0,,0.0,,,,,,,,,,,,,3.356666666666667,,,,
4,HK.00386,2020-07-14 13:15:00,3.36,3.35,3.36,3.35,2976000,9974180.0,0.0,0.0,3.35,0,,0.0,3.354,,,,,,,0.0,0.0,0.0,,,3.3533333333333335,,,,
5,HK.00386,2020-07-14 13:20:00,3.35,3.35,3.36,3.34,306000,1025000.0,0.0,0.0,3.35,0,,0.0,3.3520000000000003,,,,,,,0.0,0.0,0.0,,,3.35,,,,
6,HK.00386,2020-07-14 13:25:00,3.35,3.36,3.36,3.35,802000,2689520.0,0.0,0.0,3.35,0,,0.0029850746268655914,3.3520000000000003,,,,,,,0.0,0.0,0.0,,,3.356666666666667,,,,
7,HK.00386,2020-07-14 13:30:00,3.35,3.36,3.36,3.34,438000,1467420.0,0.0,0.0,3.36,0,,0.0,3.3540000000000005,,,,,,,0.0,0.0,0.0,,,3.353333333333333,,,,
8,HK.00386,2020-07-14 13:35:00,3.35,3.36,3.36,3.35,692000,2319780.0,0.0,0.0,3.36,0,,0.0,3.3560000000000008,,,,,,,0.0,0.0,0.0,,,3.356666666666667,,,,
9,HK.00386,2020-07-14 13:40:00,3.35,3.35,3.36,3.35,750000,2513320.0,0.0,0.0,3.36,0,,-0.0029761904761904656,3.3560000000000008,3.3549999999999995,,,,,,0.0,0.0,0.0,,,3.3533333333333335,,,,
10,HK.00386,2020-07-14 13:45:00,3.35,3.35,3.35,3.34,842000,2820580.0,0.0,0.0,3.35,0,,0.0,3.3560000000000008,3.354,,,,,,0.0,0.0,0.0,,,3.3466666666666662,,,,
11,HK.00386,2020-07-14 13:50:00,3.35,3.35,3.35,3.34,294000,984560.0,0.0,0.0,3.35,0,,0.0,3.3540000000000014,3.353,,,,,,0.0,0.0,0.0,,,3.3466666666666662,,,,
12,HK.00386,2020-07-14 13:55:00,3.34,3.34,3.35,3.34,570000,1906420.0,0.0,0.0,3.35,0,,-0.0029850746268657025,3.3500000000000014,3.3519999999999994,,,,,,0.0,0.0,0.0,22.222222222222552,33.33333333333366,3.3433333333333333,,,,
13,HK.00386,2020-07-14 14:00:00,3.34,3.35,3.35,3.34,978000,3269660.0,0.0,0.0,3.34,0,,0.0029940119760478723,3.3480000000000016,3.3519999999999994,,,,,,0.0,0.0,0.0,27.77777777777831,27.777777777778226,3.3466666666666662,,,,
14,HK.00386,2020-07-14 14:05:00,3.35,3.34,3.35,3.34,640000,2138900.0,0.0,0.0,3.35,0,,-0.0029850746268657025,3.3460000000000023,3.350999999999999,,,,,,0.0,0.0,0.0,16.666666666667037,22.22222222222263,3.3433333333333333,,,,
15,HK.00386,2020-07-14 14:10:00,3.34,3.35,3.35,3.34,488000,1633940.0,0.0,0.0,3.34,0,,0.0029940119760478723,3.3460000000000023,3.350999999999999,,,,,,0.0,0.0,0.0,33.333333333334075,25.925925925926474,3.3466666666666662,,,,
16,HK.00386,2020-07-14 14:15:00,3.34,3.36,3.36,3.34,3814000,12779620.0,0.0,0.0,3.35,0,,0.0029850746268655914,3.3480000000000025,3.350999999999999,,,,,,0.0,0.0,0.0,50.00000000000037,33.333333333333826,3.353333333333333,,,,
17,HK.00386,2020-07-14 14:20:00,3.36,3.35,3.36,3.35,170000,570740.0,0.0,0.0,3.36,0,,-0.0029761904761904656,3.3500000000000028,3.349999999999999,,,,,,0.0,0.0,0.0,66.66666666666741,50.00000000000062,3.3533333333333335,,,,
18,HK.00386,2020-07-14 14:25:00,3.35,3.36,3.36,3.35,2570000,8634280.0,0.0,0.0,3.35,0,,0.0029850746268655914,3.352000000000003,3.349999999999999,,,,,,0.0,0.0,0.0,83.3333333333337,66.66666666666715,3.356666666666667,,,,
19,HK.00386,2020-07-14 14:30:00,3.36,3.36,3.37,3.36,750000,2520100.0,0.0,0.0,3.36,0,,0.0,3.356000000000003,3.350999999999999,3.353,,,,,0.0,0.0,0.0,72.22222222222243,74.07407407407452,3.3633333333333333,,,,
20,HK.00386,2020-07-14 14:35:00,3.37,3.36,3.37,3.36,896000,3011080.0,0.0,0.0,3.36,0,,0.0,3.358000000000003,3.351999999999999,3.353,,,,,0.0,0.0,0.0,77.77777777777744,77.77777777777784,3.3633333333333333,,,,
21,HK.00386,2020-07-14 14:40:00,3.36,3.36,3.36,3.35,792000,2657700.0,0.0,0.0,3.36,0,,0.0,3.358000000000003,3.352999999999999,3.353,,,,,0.0,0.0,0.0,66.66666666666617,72.222222222222,3.356666666666667,,,,
22,HK.00386,2020-07-14 14:45:00,3.36,3.36,3.36,3.35,570000,1915160.0,0.0,0.0,3.36,0,,0.0,3.360000000000004,3.354999999999999,3.3535000000000004,,,,,0.0,0.0,0.0,66.66666666666617,70.37037037036991,3.356666666666667,,,,
23,HK.00386,2020-07-14 14:50:00,3.36,3.36,3.37,3.35,1064000,3575180.0,0.0,0.0,3.36,0,,0.0,3.360000000000004,3.355999999999999,3.3540000000000005,,,,,0.0,0.0,0.0,66.66666666666617,66.66666666666616,3.36,,,,
24,HK.00386,2020-07-14 14:55:00,3.36,3.36,3.37,3.36,264000,888340.0,0.0,0.0,3.36,0,,0.0,3.360000000000004,3.357999999999999,3.3545000000000007,,,,,0.0,0.0,0.0,66.66666666666617,66.66666666666616,3.3633333333333333,,,,
25,HK.00386,2020-07-14 15:00:00,3.36,3.36,3.36,3.35,3442000,11548940.0,0.0,0.0,3.36,0,,0.0,3.360000000000004,3.358999999999999,3.3550000000000013,,,,,0.0,0.0,0.0,61.11111111111041,64.81481481481423,3.356666666666667,3.354230769230769,0.004674556213017899,34.73980309423732,
26,HK.00386,2020-07-14 15:05:00,3.36,3.36,3.36,3.35,468000,1571640.0,0.0,0.0,3.36,0,,0.0,3.360000000000004,3.358999999999999,3.3550000000000013,,,,,0.0,0.0,0.0,55.555555555554655,61.1111111111104,3.356666666666667,3.354230769230769,0.004674556213017899,34.73980309423732,0.0
27,HK.00386,2020-07-14 15:10:00,3.35,3.36,3.36,3.35,732000,2459440.0,0.0,0.0,3.36,0,,0.0,3.360000000000004,3.3599999999999985,3.3550000000000013,,,,,0.0,0.0,0.0,49.99999999999889,55.55555555555463,3.356666666666667,3.354102564102564,0.004556213017751647,37.5180375180425,0.0
28,HK.00386,2020-07-14 15:15:00,3.36,3.36,3.36,3.35,1620000,5434880.0,0.0,0.0,3.36,0,,0.0,3.360000000000004,3.3599999999999985,3.3550000000000013,,,,,0.0,0.0,0.0,49.99999999999889,51.851851851850796,3.356666666666667,3.354102564102564,0.004556213017751647,37.5180375180425,0.0
29,HK.00386,2020-07-14 15:20:00,3.36,3.35,3.36,3.35,1750000,5865080.0,0.0,0.0,3.36,0,,-0.0029761904761904656,3.358000000000004,3.358999999999999,3.3550000000000013,,,,,0.0,0.0,0.0,33.3333333333326,44.44444444444344,3.3533333333333335,3.353974358974359,0.004487179487179625,-9.523809523809199,0.0
30,HK.00386,2020-07-14 15:25:00,3.35,3.36,3.36,3.35,562000,1885180.0,0.0,0.0,3.35,0,,0.0029850746268655914,3.358000000000004,3.358999999999999,3.3555000000000015,,,,,0.0,0.0,0.0,33.3333333333326,38.88888888888801,3.356666666666667,3.354102564102564,0.004556213017751647,37.5180375180425,0.0
31,HK.00386,2020-07-14 15:30:00,3.36,3.36,3.36,3.35,596000,2002340.0,0.0,0.0,3.36,0,,0.0,3.358000000000004,3.358999999999999,3.3560000000000016,,,,,0.0,0.0,0.0,33.3333333333326,33.33333333333258,3.356666666666667,3.3543589743589743,0.004457593688363088,34.51327433628574,0.0
32,HK.00386,2020-07-14 15:35:00,3.36,3.36,3.36,3.35,1008000,3380300.0,0.0,0.0,3.36,0,,0.0,3.358000000000004,3.358999999999999,3.3570000000000015,,,,,0.0,0.0,0.0,49.99999999999889,38.88888888888801,3.356666666666667,3.3543589743589743,0.004457593688363088,34.51327433628574,0.0
33,HK.00386,2020-07-14 15:40:00,3.36,3.36,3.36,3.35,2278000,7654000.0,0.0,0.0,3.36,0,,0.0,3.358000000000004,3.358999999999999,3.3575000000000017,,,,,0.0,0.0,0.0,66.66666666666593,49.999999999999126,3.356666666666667,3.3544871794871796,0.004477317554240779,32.45227606461233,0.0
34,HK.00386,2020-07-14 15:45:00,3.36,3.34,3.36,3.34,3106000,10410060.0,0.0,0.0,3.36,0,,-0.005952380952380931,3.3560000000000043,3.3569999999999993,3.3575000000000017,,,,,0.0,0.0,0.0,49.99999999999963,55.555555555554804,3.3466666666666662,3.354102564102564,0.004753451676528801,-104.2876901798053,-1.0
35,HK.00386,2020-07-14 15:50:00,3.34,3.36,3.36,3.34,1532000,5128860.0,0.0,0.0,3.34,0,,0.0059880239520957446,3.3560000000000043,3.3569999999999993,3.358000000000002,,,,,0.0,0.0,0.0,66.66666666666667,61.11111111111072,3.353333333333333,3.354102564102564,0.004753451676528819,-10.788381742739299,0.0
36,HK.00386,2020-07-14 15:55:00,3.36,3.36,3.37,3.35,3108000,10445660.0,0.0,0.0,3.36,0,,0.0,3.3560000000000043,3.3569999999999993,3.358000000000002,,,,,0.0,0.0,0.0,55.555555555555394,57.40740740740721,3.36,3.3546153846153848,0.004575936883629322,78.44827586206257,0.0
37,HK.00386,2020-07-14 16:00:00,3.35,3.37,3.37,3.35,18840000,63473680.0,0.0,0.0,3.36,0,,0.0029761904761904656,3.358000000000005,3.357999999999999,3.3590000000000018,,,,,0.0,0.0,0.0,88.88888888888873,70.37037037037025,3.3633333333333333,3.35525641025641,0.004408284023668876,122.14765100670844,1.0
38,HK.00386,2020-07-15 09:35:00,3.42,3.39,3.42,3.38,5008000,17026100.0,0.0,0.0,3.37,0,,0.005934718100890191,3.364000000000005,3.3609999999999993,3.360500000000002,,0.01310518050384335,0.0048243968689446245,0.01656156726979745,0.0,0.0,0.0,76.38888888888881,73.61111111111096,3.396666666666667,3.357307692307692,0.005295857988165538,495.4686530105718,0.0
39,HK.00386,2020-07-15 09:40:00,3.38,3.38,3.39,3.38,338000,1145020.0,0.0,0.0,3.39,0,,-0.002949852507374673,3.3720000000000048,3.3639999999999994,3.3615000000000017,,0.014757087485454345,0.008135293741114531,0.013243587488679629,0.0,0.0,0.0,70.83333333333343,78.70370370370362,3.383333333333333,3.358717948717948,0.0064299802761338225,255.21472392639322,0.0
40,HK.00386,2020-07-15 09:45:00,3.39,3.39,3.39,3.39,184000,623760.0,0.0,0.0,3.38,0,,0.002958579881656931,3.378000000000005,3.3669999999999995,3.3630000000000018,,0.018301675446367405,0.011524087642865489,0.013555175607003832,0.0,0.0,0.0,58.33333333333352,68.51851851851856,3.39,3.36051282051282,0.007672583826429615,256.21251071124436,0.0
41,HK.00386,2020-07-15 09:50:00,3.38,3.38,3.39,3.38,2242000,7578960.0,0.0,0.0,3.39,0,,-0.002949852507374673,3.382000000000005,3.3689999999999998,3.3640000000000017,,0.01741675535793563,0.013488310214555536,0.00785689028676019,0.0,0.0,0.0,54.166666666666764,61.11111111111121,3.383333333333333,3.361923076923077,0.008560157790926875,166.74347158218146,0.0
42,HK.00386,2020-07-15 09:55:00,3.38,3.39,3.4,3.38,1220000,4133500.0,0.0,0.0,3.38,0,,0.002958579881656931,3.386000000000005,3.372,3.3655000000000017,,0.0193148287215541,0.015430483050221724,0.007768691342664752,0.0,0.0,0.0,58.33333333333352,56.94444444444457,3.39,3.363333333333333,0.00974358974358949,182.45614035088616,0.0
43,HK.00386,2020-07-15 10:00:00,3.38,3.39,3.39,3.38,1290000,4361860.0,0.0,0.0,3.39,0,,0.0,3.386000000000005,3.375,3.3670000000000018,,0.020152229937136834,0.017004398679193428,0.006295662515886813,0.0,0.0,0.0,58.33333333333352,56.94444444444457,3.3866666666666667,3.364615384615384,0.010946745562129831,134.29429429430186,0.0
44,HK.00386,2020-07-15 10:05:00,3.38,3.36,3.39,3.36,3422000,11537640.0,0.0,0.0,3.39,0,,-0.008849557522124019,3.382000000000005,3.3770000000000002,3.3670000000000018,,0.01197295977774182,0.015327252378709558,-0.006708585201935475,0.0,0.0,0.0,46.42857142857153,54.36507936507949,3.3699999999999997,3.365128205128205,0.011084812623274013,29.30011862396126,-0.5
45,HK.00386,2020-07-15 10:10:00,3.37,3.37,3.38,3.36,1192000,4015820.0,0.0,0.0,3.36,0,,0.0029761904761904656,3.378000000000005,3.378,3.367500000000002,,0.009379105237053764,0.013344536664824293,-0.007930862855541058,0.0,0.0,0.0,35.119047619047656,46.626984126984205,3.3699999999999997,3.3653846153846154,0.011301775147928909,27.225130890050373,-0.5
46,HK.00386,2020-07-15 10:15:00,3.37,3.36,3.37,3.36,372000,1251160.0,0.0,0.0,3.37,0,,-0.0029673590504452063,3.374000000000005,3.378,3.367500000000002,,0.004794472651489912,0.010494515327046167,-0.011400085351112511,0.0,0.0,0.0,14.285714285714233,31.944444444444443,3.3633333333333333,3.3653846153846154,0.011301775147928909,-12.100058173357176,-0.5
47,HK.00386,2020-07-15 10:20:00,3.36,3.35,3.37,3.35,1150000,3861200.0,0.0,0.0,3.36,0,,-0.0029761904761904656,3.3660000000000054,3.376,3.3670000000000018,,-0.0009587121737073545,0.006676772826794994,-0.015270970001004696,0.0,0.0,0.0,9.523809523809561,19.64285714285712,3.356666666666667,3.3653846153846154,0.011301775147928909,-51.425247236764726,-0.5
48,HK.00386,2020-07-15 10:25:00,3.35,3.36,3.36,3.35,358000,1199500.0,0.0,0.0,3.35,0,,0.0029850746268655914,3.360000000000005,3.3729999999999998,3.3670000000000018,,-0.0017855560974671114,0.003855996518707625,-0.011283105232349473,0.0,0.0,0.0,6.666666666666554,10.158730158730085,3.356666666666667,3.3653846153846154,0.011301775147928909,-51.425247236764726,-0.5
49,HK.00386,2020-07-15 10:30:00,3.36,3.36,3.36,3.35,358000,1202660.0,0.0,0.0,3.36,0,,0.0,3.360000000000005,3.371,3.367500000000002,,-0.002273095677288506,0.0018129657867089147,-0.008172122927994841,0.0,0.0,0.0,13.333333333333101,9.841269841269709,3.356666666666667,3.36525641025641,0.01138067061143971,-50.31773541305488,-0.5
50,HK.00386,2020-07-15 10:35:00,3.36,3.34,3.36,3.34,814000,2728820.0,0.0,0.0,3.36,0,,-0.005952380952380931,3.354000000000005,3.3659999999999997,3.366500000000002,,-0.008093526233522219,-0.0014891982200347965,-0.013208656026974845,0.0,0.0,0.0,13.333333333333101,11.111111111110889,3.3466666666666662,3.3646153846153846,0.011775147928993967,-101.61920714684851,-1.0
51,HK.00386,2020-07-15 10:40:00,3.35,3.34,3.35,3.34,370000,1238140.0,0.0,0.0,3.34,0,,0.0,3.350000000000005,3.3619999999999997,3.365500000000002,,-0.011608361653493215,-0.004862252697854269,-0.013492217911277892,0.0,0.0,0.0,6.666666666666554,11.111111111110889,3.3433333333333333,3.364102564102564,0.012090729783037405,-114.5187601957598,0.0
52,HK.00386,2020-07-15 10:45:00,3.35,3.33,3.35,3.33,2554000,8530760.0,0.0,0.0,3.34,0,,-0.0029940119760478723,3.346000000000005,3.3559999999999994,3.364000000000002,,-0.01638421429470638,-0.008702906563471639,-0.015362615462469479,0.0,0.0,0.0,7.105427357601002e-15,6.666666666666525,3.3366666666666664,3.3633333333333337,0.012564102564102649,-141.4965986394581,0.0
53,HK.00386,2020-07-15 10:50:00,3.33,3.34,3.36,3.33,1290000,4310780.0,0.0,0.0,3.33,0,,0.0030030030030030463,3.342000000000005,3.350999999999999,3.363000000000002,,-0.016310043470753488,-0.01123861886589892,-0.010142849209709134,0.0,0.0,1.0,6.666666666666554,4.4444444444443425,3.3433333333333333,3.362820512820513,0.012958579881656752,-100.25367833587109,0.0
54,HK.00386,2020-07-15 10:55:00,3.34,3.34,3.35,3.34,258000,864120.0,0.0,0.0,3.34,0,,0.0,3.3380000000000054,3.3489999999999993,3.363000000000002,,-0.015961305480287624,-0.012812847737361821,-0.006296915485851606,0.0,0.0,0.0,14.999999999999702,7.222222222222058,3.3433333333333333,3.3623076923076924,0.013353057199211026,-94.73165928114344,0.0
55,HK.00386,2020-07-15 11:00:00,3.34,3.35,3.35,3.34,610000,2038760.0,0.0,0.0,3.34,0,,0.0029940119760478723,3.3400000000000056,3.346999999999999,3.362500000000002,,-0.012668372199618805,-0.012764689224780816,0.00019263405032402328,0.0,0.0,0.0,31.66666666666637,17.777777777777512,3.3466666666666662,3.362051282051282,0.013550295857988127,-75.69141193595556,0.0
56,HK.00386,2020-07-15 11:05:00,3.34,3.34,3.35,3.34,674000,2251880.0,0.0,0.0,3.35,0,,-0.0029850746268657025,3.3400000000000056,3.344999999999999,3.361500000000002,,-0.013138222130315569,-0.012889200193292401,-0.0004980438740463354,0.012889200193292401,0.0,0.0,36.111111111110766,27.59259259259225,3.3433333333333333,3.361538461538461,0.013944773175542298,-87.03441772748613,0.0
57,HK.00386,2020-07-15 11:10:00,3.34,3.35,3.35,3.34,560000,1871560.0,0.0,0.0,3.34,0,,0.0029940119760478723,3.3440000000000056,3.344999999999999,3.3605000000000027,,-0.010412975380563072,-0.012063791922382624,0.0033016330836391043,0.012889200193292401,0.0,0.0,50.00000000000001,39.25925925925902,3.3466666666666662,3.3611538461538455,0.014240631163707943,-67.82086795937172,0.5
58,HK.00386,2020-07-15 11:15:00,3.35,3.34,3.35,3.34,382000,1276260.0,0.0,0.0,3.35,0,,-0.0029850746268657025,3.3440000000000056,3.342999999999999,3.3580000000000028,,-0.01128202417922708,-0.01180320267466411,0.0010423569908740611,0.012889200193292401,0.0,0.0,44.44444444444429,43.51851851851833,3.3433333333333333,3.360641025641025,0.014635108481262217,-78.84097035040261,0.5
59,HK.00386,2020-07-15 11:20:00,3.34,3.34,3.34,3.33,1138000,3800720.0,0.0,0.0,3.34,0,,0.0,3.3440000000000056,3.3409999999999997,3.3560000000000025,3.356833333333334,-0.011620276678770747,-0.011742227342699656,0.0002439013278578185,0.012889200193292401,0.0,0.0,44.44444444444429,46.29629629629616,3.3366666666666664,3.359871794871794,0.015236686390532474,-101.53182308521971,-1.0
60,HK.00386,2020-07-15 11:25:00,3.34,3.33,3.34,3.33,1024000,3419960.0,0.0,0.0,3.34,0,,-0.0029940119760478723,3.3400000000000056,3.34,3.3530000000000024,3.3563333333333336,-0.014395837943691259,-0.012626764209696857,-0.0035381474679888024,0.012889200193292401,0.0,0.0,22.222222222221898,37.0370370370368,3.3333333333333335,3.359358974358974,0.01567061143984213,-110.71953010278754,0.0
61,HK.00386,2020-07-15 11:30:00,3.33,3.34,3.34,3.33,162000,540560.0,0.0,0.0,3.33,0,,0.0030030030030030463,3.3400000000000056,3.34,3.3510000000000018,3.3560000000000003,-0.013099046185609975,-0.01278419153500123,-0.000629709301217491,0.012889200193292401,0.0,0.0,22.222222222221898,29.629629629629335,3.3366666666666664,3.358717948717948,0.01621301775147921,-90.67315490673059,0.0
62,HK.00386,2020-07-15 11:35:00,3.34,3.33,3.34,3.33,456000,1521700.0,0.0,0.0,3.34,0,,-0.0029940119760478723,3.3360000000000056,3.34,3.3480000000000016,3.355666666666667,-0.014817750519677375,-0.013462044529893278,-0.0027114119795681943,0.012889200193292401,0.0,0.0,11.111111111110949,18.518518518518224,3.3333333333333335,3.357692307692307,0.016903353057199026,-96.07156748346668,0.0
63,HK.00386,2020-07-15 11:40:00,3.33,3.33,3.33,3.33,38000,126540.0,0.0,0.0,3.33,0,,0.0,3.334000000000006,3.339,3.3450000000000015,3.355333333333334,-0.01562549490557741,-0.014183194655121321,-0.002884600500912174,0.012889200193292401,0.0,0.0,11.111111111110949,14.814814814814575,3.33,3.356410256410256,0.017416173570019754,-101.09475273687995,-1.0
64,HK.00386,2020-07-15 11:45:00,3.33,3.34,3.34,3.33,196000,652740.0,0.0,0.0,3.33,0,,0.0030030030030030463,3.334000000000006,3.339,3.344000000000002,3.3551666666666677,-0.01306693590955943,-0.013811108406600691,0.0014883449940825237,0.012889200193292401,0.0,0.0,16.6666666666663,12.962962962962708,3.3366666666666664,3.354102564102564,0.016272189349112454,-71.43434343434342,0.0
65,HK.00386,2020-07-15 11:50:00,3.34,3.34,3.34,3.33,46000,153600.0,0.0,0.0,3.34,0,,0.0,3.3360000000000056,3.3379999999999996,3.342500000000002,3.3550000000000013,-0.011214011061889462,-0.012945409291696948,0.0034627964596149717,0.012889200193292401,0.0,0.0,33.3333333333326,20.370370370369923,3.3366666666666664,3.352307692307692,0.015404339250493159,-67.69099445155808,0.0
66,HK.00386,2020-07-15 11:55:00,3.34,3.34,3.34,3.33,212000,708060.0,0.0,0.0,3.34,0,,0.0,3.3360000000000056,3.3379999999999996,3.341500000000002,3.3546666666666676,-0.009839687804802821,-0.011910168796065572,0.0041409619825255005,0.012889200193292401,0.0,0.0,49.99999999999889,33.33333333333257,3.3366666666666664,3.3502564102564105,0.013925049309664863,-65.0613786591139,0.0
67,HK.00386,2020-07-15 12:00:00,3.33,3.34,3.34,3.33,70000,233580.0,0.0,0.0,3.34,0,,0.0,3.3380000000000054,3.336999999999999,3.341000000000002,3.3543333333333343,-0.00879215672062239,-0.010870831437584511,0.0041573494339242414,0.012889200193292401,0.0,0.0,66.66666666666593,49.99999999999911,3.3366666666666664,3.3484615384615384,0.012485207100591799,-62.98051606108509,0.0
68,HK.00386,2020-07-15 13:05:00,3.34,3.34,3.35,3.33,5048000,16863280.0,0.0,0.0,3.34,0,,0.0,3.3400000000000047,3.336999999999999,3.340000000000002,3.3540000000000005,-0.007969782395015557,-0.009903815090061526,0.0038680653900919383,0.012889200193292401,0.0,0.0,66.66666666666593,61.11111111111021,3.34,3.346538461538462,0.010355029585798916,-42.09523809524097,0.0
69,HK.00386,2020-07-15 13:10:00,3.34,3.34,3.35,3.33,1038000,3465580.0,0.0,0.0,3.34,0,,0.0,3.3400000000000047,3.336999999999999,3.339000000000002,3.353833333333334,-0.007304402590096348,-0.0090373442567398,0.0034658833332869045,0.012889200193292401,0.0,0.0,66.66666666666593,66.66666666666589,3.34,3.3447435897435898,0.008510848126232765,-37.157203553496714,0.0
70,HK.00386,2020-07-15 13:15:00,3.34,3.34,3.35,3.33,1018000,3397340.0,0.0,0.0,3.34,0,,0.0,3.3400000000000047,3.3379999999999996,3.339000000000002,3.3536666666666677,-0.006750193035330643,-0.008274960516270082,0.003049534961878878,0.012889200193292401,0.0,0.0,49.99999999999889,61.111111111110205,3.34,3.3435897435897437,0.007278106508875819,-32.881662149956796,0.5
71,HK.00386,2020-07-15 13:20:00,3.34,3.34,3.35,3.33,896000,2992900.0,0.0,0.0,3.34,0,,0.0,3.3400000000000047,3.3379999999999996,3.339000000000002,3.3535000000000013,-0.006276242703897594,-0.007608721245479253,0.0026649570831633173,0.012889200193292401,0.0,0.0,49.99999999999889,55.55555555555452,3.34,3.3424358974358976,0.006213017751479337,-26.13756613756966,0.5
72,HK.00386,2020-07-15 13:25:00,3.34,3.33,3.35,3.33,988000,3297940.0,0.0,0.0,3.34,0,,-0.0029940119760478723,3.3380000000000054,3.3379999999999996,3.339000000000002,3.3533333333333344,-0.008639380593293833,-0.007952274361417447,-0.001374212463752772,0.012889200193292401,0.0,0.0,33.3333333333326,44.444444444443405,3.3366666666666664,3.341410256410257,0.005473372781065189,-57.777777777784095,0.5
73,HK.00386,2020-07-15 13:30:00,3.33,3.33,3.34,3.33,1012000,3377140.0,0.0,0.0,3.33,0,,0.0,3.3360000000000056,3.3379999999999996,3.338500000000002,3.3530000000000015,-0.00996729369785232,-0.008623947473562404,-0.0026866924485798305,0.012889200193292401,0.0,0.0,16.6666666666663,33.33333333333254,3.3333333333333335,3.3405128205128207,0.004990138067061218,-95.91567852437359,0.5
74,HK.00386,2020-07-15 13:35:00,3.34,3.34,3.35,3.34,1434000,4789620.0,0.0,0.0,3.33,0,,0.0030030030030030463,3.3360000000000056,3.3379999999999996,3.338500000000002,3.3530000000000015,-0.00784102984335533,-0.008362974930160047,0.0010438901736094346,0.012889200193292401,0.0,0.0,16.6666666666663,22.222222222221678,3.3433333333333333,3.3400000000000003,0.004358974358974443,50.98039215685615,0.5
75,HK.00386,2020-07-15 13:40:00,3.35,3.35,3.35,3.34,586000,1963080.0,0.0,0.0,3.34,0,,0.0029940119760478723,3.338000000000006,3.3389999999999995,3.338500000000002,3.3530000000000015,-0.0035792890860171234,-0.006768412982112406,0.006378247792190565,0.012889200193292401,0.0,0.0,49.99999999999963,27.777777777777356,3.3466666666666662,3.3396153846153847,0.0040039447731754834,117.40558292281823,1.0
76,HK.00386,2020-07-15 13:45:00,3.35,3.35,3.35,3.34,664000,2223520.0,0.0,0.0,3.35,0,,0.0,3.340000000000006,3.339999999999999,3.3390000000000013,3.3528333333333347,-0.0008296877001741088,-0.004788837888132974,0.00791830037591773,0.012889200193292401,0.0,0.0,83.33333333333296,49.999999999999574,3.3466666666666662,3.3396153846153847,0.0040039447731754834,117.40558292281823,0.0
77,HK.00386,2020-07-15 13:50:00,3.34,3.34,3.35,3.34,1386000,4629880.0,0.0,0.0,3.35,0,,-0.0029850746268657025,3.342000000000006,3.339999999999999,3.338500000000001,3.3526666666666682,-0.0018608703887141864,-0.003812848721660045,0.003903956665891717,0.012889200193292401,0.0,0.0,83.33333333333296,72.22222222222179,3.3433333333333333,3.3396153846153847,0.0040039447731754834,61.904761904761116,0.0
78,HK.00386,2020-07-15 13:55:00,3.34,3.34,3.34,3.33,3308000,11040500.0,0.0,0.0,3.34,0,,0.0,3.3440000000000056,3.339999999999999,3.338500000000001,3.3523333333333345,-0.0024756730002262195,-0.003367123481182103,0.0017829009619117668,0.012889200193292401,0.0,0.0,66.66666666666593,77.77777777777722,3.3366666666666664,3.3396153846153847,0.0040039447731754834,-49.096880131367875,0.0
79,HK.00386,2020-07-15 14:00:00,3.34,3.33,3.34,3.33,3310000,11031380.0,0.0,0.0,3.34,0,,-0.0029940119760478723,3.342000000000006,3.3389999999999995,3.338000000000001,3.3518333333333343,-0.005594702922285144,-0.004109649961549783,-0.0029701059214707216,0.012889200193292401,0.0,0.0,33.3333333333326,61.11111111111043,3.3333333333333335,3.339230769230769,0.004102564102564044,-95.8333333333286,0.0
