t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.03328,2020-07-14 11:55:00,4.57,4.57,4.57,4.56,55000,251340.0,0.0,0.0,4.57,0,,,,,,,,,,0.0,,0.0,,,4.566666666666666,,,,0.0
1,HK.03328,2020-07-14 12:00:00,4.56,4.57,4.57,4.56,43000,196320.0,0.0,0.0,4.57,0,,0.0,,,,,,,,,,,,,4.566666666666666,,,,
2,HK.03328,2020-07-14 13:05:00,4.57,4.58,4.58,4.57,1151000,5266030.0,0.0,0.0,4.57,0,,0.002188183807439792,,,,,,,,,,,,,4.576666666666667,,,,
3,HK.03328,2020-07-14 13:10:00,4.58,4.57,4.58,4.57,444000,2029960.0,0.0,0.0,4.58,0,,-0.0021834061135370675,,,,,,,,,,,,,4.573333333333333,,,,
4,HK.03328,2020-07-14 13:15:00,4.57,4.56,4.57,4.56,19000,86790.0,0.0,0.0,4.57,0,,-0.002188183807440014,4.569999999999999,,,,,,,0.0,0.0,0.0,,,4.563333333333333,,,,
5,HK.03328,2020-07-14 13:20:00,4.56,4.57,4.57,4.56,78000,356250.0,0.0,0.0,4.56,0,,0.002192982456140413,4.569999999999999,,,,,,,0.0,0.0,0.0,,,4.566666666666666,,,,
6,HK.03328,2020-07-14 13:25:00,4.56,4.57,4.57,4.56,73000,333560.0,0.0,0.0,4.57,0,,0.0,4.569999999999999,,,,,,,0.0,0.0,0.0,,,4.566666666666666,,,,
7,HK.03328,2020-07-14 13:30:00,4.57,4.57,4.57,4.56,81000,369960.0,0.0,0.0,4.57,0,,0.0,4.568,,,,,,,0.0,0.0,0.0,,,4.566666666666666,,,,
8,HK.03328,2020-07-14 13:35:00,4.57,4.58,4.58,4.56,657000,3002990.0,0.0,0.0,4.57,0,,0.002188183807439792,4.5699999999999985,,,,,,,0.0,0.0,0.0,,,4.573333333333333,,,,
9,HK.03328,2020-07-14 13:40:00,4.58,4.57,4.58,4.57,35000,160200.0,0.0,0.0,4.58,0,,-0.0021834061135370675,4.571999999999999,4.571,,,,,,0.0,0.0,0.0,,,4.573333333333333,,,,
10,HK.03328,2020-07-14 13:45:00,4.58,4.58,4.58,4.57,76000,348070.0,0.0,0.0,4.57,0,,0.002188183807439792,4.574,4.572,,,,,,0.0,0.0,0.0,,,4.576666666666667,,,,
11,HK.03328,2020-07-14 13:50:00,4.57,4.58,4.58,4.57,15000,68670.0,0.0,0.0,4.58,0,,0.0,4.575999999999999,4.5729999999999995,,,,,,0.0,0.0,0.0,,,4.576666666666667,,,,
12,HK.03328,2020-07-14 13:55:00,4.58,4.56,4.58,4.56,624000,2851410.0,0.0,0.0,4.58,0,,-0.004366812227074357,4.573999999999999,4.571,,,,,,0.0,0.0,0.0,66.66666666666667,77.77777777777827,4.566666666666666,,,,
13,HK.03328,2020-07-14 14:00:00,4.56,4.56,4.57,4.56,68000,310120.0,0.0,0.0,4.56,0,,0.0,4.5699999999999985,4.57,,,,,,0.0,0.0,0.0,33.333333333333336,61.11111111111136,4.563333333333333,,,,
14,HK.03328,2020-07-14 14:05:00,4.57,4.58,4.58,4.56,1229000,5616060.0,0.0,0.0,4.56,0,,0.004385964912280826,4.571999999999998,4.572,,,,,,0.0,0.0,0.0,33.333333333333336,44.44444444444445,4.573333333333333,,,,
15,HK.03328,2020-07-14 14:10:00,4.57,4.58,4.58,4.57,543000,2486800.0,0.0,0.0,4.58,0,,0.0,4.571999999999998,4.5729999999999995,,,,,,0.0,0.0,0.0,66.66666666666667,44.44444444444445,4.576666666666667,,,,
16,HK.03328,2020-07-14 14:15:00,4.59,4.58,4.59,4.58,243000,1115170.0,0.0,0.0,4.58,0,,0.0,4.571999999999998,4.574,,,,,,0.0,0.0,0.0,88.88888888888921,62.96296296296307,4.583333333333333,,,,
17,HK.03328,2020-07-14 14:20:00,4.58,4.58,4.59,4.58,107000,490250.0,0.0,0.0,4.58,0,,0.0,4.575999999999999,4.574999999999999,,,,,,0.0,0.0,0.0,77.77777777777844,77.7777777777781,4.583333333333333,,,,
18,HK.03328,2020-07-14 14:25:00,4.58,4.58,4.59,4.58,175000,802150.0,0.0,0.0,4.58,0,,0.0,4.58,4.574999999999999,,,,,,0.0,0.0,0.0,66.66666666666765,77.77777777777841,4.583333333333333,,,,
19,HK.03328,2020-07-14 14:30:00,4.58,4.59,4.59,4.58,35000,160490.0,0.0,0.0,4.58,0,,0.0021834061135370675,4.582,4.577,4.574,,,,,0.0,0.0,0.0,77.77777777777844,74.07407407407483,4.586666666666667,,,,
20,HK.03328,2020-07-14 14:35:00,4.59,4.59,4.6,4.59,869000,3989060.0,0.0,0.0,4.59,0,,0.0,4.584,4.578,4.575,,,,,0.0,0.0,0.0,80.55555555555607,75.0000000000007,4.593333333333333,,,,
21,HK.03328,2020-07-14 14:40:00,4.59,4.59,4.59,4.59,25000,114750.0,0.0,0.0,4.59,0,,0.0,4.585999999999999,4.579000000000001,4.5760000000000005,,,,,0.0,0.0,0.0,83.33333333333371,80.55555555555605,4.59,,,,
22,HK.03328,2020-07-14 14:45:00,4.59,4.6,4.6,4.59,983000,4521650.0,0.0,0.0,4.59,0,,0.002178649237472685,4.589999999999999,4.583,4.577,,,,,0.0,0.0,0.0,83.33333333333371,82.4074074074078,4.596666666666667,,,,
23,HK.03328,2020-07-14 14:50:00,4.59,4.59,4.6,4.59,18000,82670.0,0.0,0.0,4.6,0,,-0.0021739130434782483,4.592,4.586,4.578,,,,,0.0,0.0,0.0,80.55555555555574,82.4074074074077,4.593333333333333,,,,
24,HK.03328,2020-07-14 14:55:00,4.6,4.59,4.6,4.59,13000,59690.0,0.0,0.0,4.59,0,,0.0,4.592,4.587000000000001,4.5795,,,,,0.0,0.0,0.0,72.22222222222223,78.70370370370388,4.593333333333333,,,,
25,HK.03328,2020-07-14 15:00:00,4.6,4.59,4.6,4.58,1309000,6007640.0,0.0,0.0,4.59,0,,0.0,4.592,4.588000000000001,4.580500000000001,,,,,0.0,0.0,0.0,55.555555555555564,69.4444444444445,4.59,4.577692307692308,0.008954635108481285,91.62995594713335,
26,HK.03328,2020-07-14 15:05:00,4.58,4.58,4.59,4.58,65000,297830.0,0.0,0.0,4.59,0,,-0.002178649237472685,4.589999999999999,4.588000000000001,4.581000000000001,,,,,0.0,0.0,0.0,33.33333333333334,53.703703703703695,4.583333333333333,4.578333333333333,0.00884615384615376,37.68115942028942,0.0
27,HK.03328,2020-07-14 15:10:00,4.58,4.58,4.58,4.58,46000,210680.0,0.0,0.0,4.58,0,,0.0,4.5859999999999985,4.588000000000001,4.5815,,,,,0.0,0.0,0.0,16.666666666666675,35.185185185185176,4.58,4.578846153846154,0.008500986193293834,9.048723897911158,0.0
28,HK.03328,2020-07-14 15:15:00,4.57,4.57,4.58,4.57,58000,265440.0,0.0,0.0,4.58,0,,-0.0021834061135370675,4.581999999999999,4.5870000000000015,4.581,,,,,0.0,0.0,0.0,9.473903143468002e-15,16.666666666666657,4.573333333333333,4.578717948717949,0.00861932938856012,-41.64759725400599,0.0
29,HK.03328,2020-07-14 15:20:00,4.57,4.57,4.57,4.57,87000,397590.0,0.0,0.0,4.57,0,,0.0,4.5779999999999985,4.585000000000002,4.581,,,,,0.0,0.0,0.0,9.473903143468002e-15,5.5555555555555465,4.57,4.578589743589744,0.008737672583826371,-65.53799849510729,0.0
30,HK.03328,2020-07-14 15:25:00,4.58,4.58,4.58,4.57,315000,1442370.0,0.0,0.0,4.57,0,,0.002188183807439792,4.575999999999999,4.584000000000001,4.581,,,,,0.0,0.0,0.0,11.11111111111112,3.703703703703695,4.576666666666667,4.579102564102564,0.008264299802761265,-19.649960222751982,0.0
31,HK.03328,2020-07-14 15:30:00,4.58,4.58,4.58,4.57,154000,705280.0,0.0,0.0,4.58,0,,0.0,4.575999999999999,4.583000000000001,4.581,,,,,0.0,0.0,0.0,22.22222222222223,11.1111111111111,4.576666666666667,4.57948717948718,0.007909270216962442,-23.77389858686783,0.0
32,HK.03328,2020-07-14 15:35:00,4.58,4.58,4.58,4.57,171000,782780.0,0.0,0.0,4.58,0,,0.0,4.575999999999999,4.581000000000001,4.582,,,,,0.0,0.0,0.0,33.333333333333336,22.22222222222221,4.576666666666667,4.579871794871796,0.00755424063116362,-28.285465622284395,0.0
33,HK.03328,2020-07-14 15:40:00,4.58,4.58,4.58,4.57,311000,1423120.0,0.0,0.0,4.58,0,,0.0,4.5779999999999985,4.580000000000001,4.583,,,,,0.0,0.0,0.0,33.333333333333336,29.629629629629616,4.576666666666667,4.580256410256411,0.007218934911242592,-33.1511839708626,0.0
34,HK.03328,2020-07-14 15:45:00,4.57,4.57,4.58,4.56,852000,3894800.0,0.0,0.0,4.58,0,,-0.0021834061135370675,4.5779999999999985,4.578000000000001,4.5825000000000005,,,,,0.0,0.0,0.0,33.333333333334,33.333333333333535,4.57,4.580128205128206,0.00732741617356998,-92.14894571557497,0.0
35,HK.03328,2020-07-14 15:50:00,4.56,4.57,4.57,4.56,410000,1872330.0,0.0,0.0,4.57,0,,0.0,4.575999999999999,4.576000000000001,4.582000000000001,,,,,0.0,0.0,0.0,38.8888888888903,35.185185185185865,4.566666666666666,4.579871794871796,0.007554240631163585,-116.53611836380628,-1.0
36,HK.03328,2020-07-14 15:55:00,4.57,4.59,4.59,4.56,1356000,6199890.0,0.0,0.0,4.57,0,,0.004376367614879584,4.577999999999999,4.577000000000001,4.582500000000001,,,,,0.0,0.0,0.0,61.11111111111253,44.444444444445594,4.579999999999999,4.58,0.0074358974358973,-7.962978935242647e-12,0.0
37,HK.03328,2020-07-14 16:00:00,4.59,4.59,4.59,4.57,4613000,21166570.0,0.0,0.0,4.59,0,,0.0,4.579999999999999,4.578000000000001,4.583000000000001,,,,,0.0,0.0,0.0,83.3333333333341,61.1111111111123,4.583333333333333,4.5802564102564105,0.007455621301775026,27.5132275132231,0.0
38,HK.03328,2020-07-15 09:35:00,4.66,4.58,4.66,4.56,1507000,6948930.0,0.0,0.0,4.59,0,,-0.002178649237472685,4.579999999999998,4.5790000000000015,4.583000000000001,,0.003587326082695519,0.0017946257103655938,0.00358540074465985,0.0,0.0,0.0,73.33333333333347,72.59259259259335,4.6000000000000005,4.581538461538462,0.007692307692307563,160.00000000000523,1.0
39,HK.03328,2020-07-15 09:40:00,4.58,4.58,4.59,4.57,514000,2352590.0,0.0,0.0,4.58,0,,0.0,4.581999999999998,4.580000000000001,4.582500000000001,,0.00274331139634576,0.0021108542723589827,0.0012649142479735547,0.0,0.0,0.0,46.666666666666934,67.77777777777816,4.58,4.582179487179487,0.007051282051281889,-20.606060606058488,0.0
40,HK.03328,2020-07-15 09:45:00,4.58,4.58,4.58,4.58,229000,1048820.0,0.0,0.0,4.58,0,,0.0,4.583999999999998,4.580000000000001,4.582000000000001,,0.002161092679081378,0.0021276004079331143,6.69845422965271e-05,0.0,0.0,0.0,20.000000000000384,46.66666666666691,4.58,4.582435897435897,0.006794871794871627,-23.899371069182024,0.0
41,HK.03328,2020-07-15 09:50:00,4.57,4.56,4.58,4.56,1637000,7479240.0,0.0,0.0,4.58,0,,-0.004366812227074357,4.577999999999998,4.578000000000001,4.580500000000001,,-0.003801065266586967,0.00015137851642642048,-0.007904887566026775,0.0,0.0,0.0,13.333333333333599,26.666666666666956,4.566666666666666,4.582051282051282,0.007179487179487038,-142.85714285714516,-1.0
