,CCIParameters,CumulativeReturn,DailyWinRate,KLineSubType,MACDParameters,MaxDrawdown,Number of Orders,Profit,SharpeRatio,Slippage,Symbol,Total Fee,slowKDParameters
0,"20,0.015,100",-0.12568733822624145,0.5041322314049587,K_DAY,"5,35,5",0.23002339690583495,44,-2242.0,-0.5473562509268675,-0.208028545941124,HK.MHImain,466.4,"9,3,3"
