t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore,DailyReturn,CumulativeReturn
14,HK.MHImain,2018-08-02 00:00:00,28280.0,27604.0,28334.0,27501.0,100423,2793396343.0,0.0,0.0,28288.0,0,,-0.02417986425339369,28339.8,28443.4,,,,,,0.0,0.0,0.0,32.494329578606965,49.29793285414502,27813.0,,,,,0.0,1.0
15,HK.MHImain,2018-08-03 00:00:00,27580.0,27607.0,27758.0,27443.0,80549,2221690236.0,0.0,0.0,27604.0,0,,0.00010867990146357087,28115.4,28381.1,,,,,,0.0,0.0,0.0,18.823539370464236,34.56512439102115,27602.666666666668,,,,,0.0,1.0
16,HK.MHImain,2018-08-06 00:00:00,27617.0,27734.0,28016.0,27611.0,90511,2513411503.0,0.0,0.0,27607.0,0,,0.004600282537037703,27933.4,28333.5,,,,,,0.0,0.0,0.0,11.211695715269196,20.843188221446795,27787.0,,,,,0.0,1.0
17,HK.MHImain,2018-08-07 00:00:00,27725.0,28202.0,28234.0,27700.0,81354,2272838738.0,0.0,0.0,27734.0,0,,0.01687459436071248,27887.0,28289.1,,,,,,0.0,0.0,0.0,24.231536926147687,18.08892400396037,28045.333333333332,,,,,0.0,1.0
18,HK.MHImain,2018-08-08 00:00:00,28218.0,28238.0,28374.0,28142.0,77501,2184188524.0,0.0,0.0,28202.0,0,,0.001276505212396195,27877.0,28221.9,,,,,,0.0,0.0,0.0,39.95449960294463,25.132577414787164,28251.333333333332,,,,,0.0,1.0
19,HK.MHImain,2018-08-09 00:00:00,28235.0,28531.0,28659.0,28060.0,86755,2459302209.0,0.0,0.0,28238.0,0,,0.01037608895814146,28062.4,28201.1,28306.55,,,,,0.0,0.0,0.0,60.14372688315124,41.44325447074784,28416.666666666668,28320.483333333337,286.1166666666666,22.41121531620683,,0.0,1.0
20,HK.MHImain,2018-08-10 00:00:00,28530.0,28218.0,28646.0,28174.0,74590,2115674931.0,0.0,0.0,28531.0,0,,-0.010970523290456002,28184.6,28150.0,28289.25,,,,,0.0,0.0,0.0,63.65972955987871,54.58598534865818,28346.0,28307.88333333334,273.5166666666666,9.290516523468733,0.0,-0.0,1.0
21,HK.MHImain,2018-08-13 00:00:00,28227.0,27873.0,28265.0,27704.0,89304,2486597525.0,0.0,0.0,28218.0,0,,-0.012226238571124814,28212.4,28072.9,28257.6,,,,,0.0,0.0,0.0,55.01976850988596,59.60774165097195,27947.333333333332,28280.13333333334,279.4333333333334,-79.39878325182072,0.0,-0.0,1.0
22,HK.MHImain,2018-08-14 00:00:00,27878.0,27636.0,28021.0,27445.0,94055,2601644037.0,0.0,0.0,27873.0,-1,-1.0,-0.008502852222580959,28099.2,27993.1,28229.65,,,,,0.0,0.0,0.0,34.312728171585015,50.997408747116545,27700.666666666668,28250.966666666667,305.3333333333332,-120.1528384279475,-1.0,-0.0,1.0
23,HK.MHImain,2018-08-15 00:00:00,27643.0,27225.0,27727.0,27150.0,93988,2568541119.0,0.0,0.0,27636.0,-1,,-0.01487190620929224,27896.6,27886.8,28186.95,,,,,0.0,0.0,0.0,17.30375120486893,35.54541596211329,27367.333333333332,28210.983333333337,345.3166666666666,-162.87465611274777,0.0,0.01487190620929224,1.0
24,HK.MHImain,2018-08-16 00:00:00,27220.0,27039.0,27365.0,26644.0,137596,3713054406.0,0.0,0.0,27225.0,-1,,-0.006831955922865007,27598.2,27830.3,28136.85,,,,,0.0,0.0,0.0,13.48162237341696,21.699367249956953,27016.0,28156.650000000005,404.3849999999995,-188.04686952615396,0.0,0.006831955922865007,1.0148719062092924
25,HK.MHImain,2018-08-17 00:00:00,27055.0,27137.0,27333.0,27005.0,80279,2176993865.0,0.0,0.0,27039.0,-1,,0.0036243943932838807,27382.0,27783.3,28082.2,,,,,0.0,0.0,0.0,16.34655261154329,15.710642063276381,27158.333333333332,28110.233333333344,455.44333333333236,-139.33676344660725,0.0,-0.0036243943932838807,1.0218054663398681
26,HK.MHImain,2018-08-20 00:00:00,27138.0,27520.0,27555.0,26875.0,100105,2727307928.0,0.0,0.0,27137.0,-1,,0.014113571876036346,27311.4,27761.9,28047.7,,,,,0.0,0.0,0.0,29.18114143920594,19.66977214138872,27316.666666666668,28065.866666666676,490.4333333333334,-101.8419085162792,0.0,-0.014113571876036346,1.018102040336639
27,HK.MHImain,2018-08-21 00:00:00,27514.0,27630.0,27700.0,27432.0,75672,2085056722.0,0.0,0.0,27520.0,0,1.0,0.003997093023255793,27310.2,27704.7,27996.9,,,,,0.0,0.0,0.0,38.9578163771712,28.161836809306795,27587.333333333332,28019.866666666676,490.2333333333334,-58.8200630085461,1.0,-0.003997093023255793,1.0037329840132085
28,HK.MHImain,2018-08-22 00:00:00,27650.0,27857.0,27906.0,27499.0,83789,2319216429.0,0.0,0.0,27630.0,0,,0.008215707564241725,27436.6,27666.6,27944.25,,,,,0.0,0.0,0.0,50.99878616007646,39.71258132548452,27754.0,27965.350000000006,456.85166666666737,-30.84152040596773,0.0,0.0,0.9997209699055977
29,HK.MHImain,2018-08-23 00:00:00,27868.0,27695.0,27981.0,27580.0,87952,2440175818.0,0.0,0.0,27857.0,0,,-0.0058154144380228034,27567.8,27583.0,27892.05,,,,,0.0,0.0,0.0,58.119644579018505,49.35874903875538,27752.0,27911.833333333336,417.516666666667,-25.521269942650694,0.0,-0.0,0.9997209699055977
30,HK.MHImain,2018-08-24 00:00:00,27696.0,27591.0,27782.0,27447.0,83190,2292245802.0,0.0,0.0,27695.0,0,,-0.003755190467593428,27658.6,27520.3,27835.15,,,,,0.0,0.0,0.0,64.73287517285209,57.95043530398234,27606.666666666668,27856.283333333336,381.3733333333339,-43.63470032281024,0.0,-0.0,0.9997209699055977
31,HK.MHImain,2018-08-27 00:00:00,27570.0,28254.0,28274.0,27519.0,70615,1975796282.0,0.0,0.0,27591.0,0,,0.02402957486136792,27805.4,27558.4,27815.65,,,,,0.0,0.0,0.0,77.46074035470501,66.77108670219185,28015.666666666668,27823.01666666667,341.453333333334,37.61372954820521,0.0,0.0,0.9997209699055977
32,HK.MHImain,2018-08-28 00:00:00,28255.0,28292.0,28549.0,28201.0,67734,1918400345.0,0.0,0.0,28254.0,1,1.0,0.0013449423090536872,27937.8,27624.0,27808.55,,,,,0.0,0.0,0.0,84.68496224985522,75.62619259247076,28347.333333333332,27812.850000000006,329.26833333333377,108.2163652407764,1.0,0.0,0.9997209699055977
33,HK.MHImain,2018-08-29 00:00:00,28286.0,28345.0,28474.0,28188.0,48263,1365345944.0,0.0,0.0,28292.0,1,,0.0018733210801640254,28035.4,27736.0,27811.4,,,,,0.0,0.0,0.0,91.03193751945328,84.39254670800449,28335.666666666668,27808.350000000006,324.3183333333338,108.39487266454488,0.0,0.0018733210801640254,0.9997209699055977
34,HK.MHImain,2018-08-30 00:00:00,28335.0,28240.0,28573.0,28228.0,14624,413897444.0,0.0,0.0,28345.0,0,-1.0,-0.0037043570294584827,28144.4,27856.1,27843.2,,,,,0.0,0.0,0.0,84.90383300096528,86.87357759009124,28347.0,27835.050000000007,353.68833333333384,96.49738705922685,-1.0,-0.0037043570294584827,1.0015937682728038
35,HK.MHImain,2018-08-31 00:00:00,28070.0,27757.0,28070.0,27635.0,81097,2249623247.0,0.0,0.0,28240.0,0,,-0.017103399433427757,28177.6,27918.1,27850.7,,,,,0.0,0.0,0.0,65.56203293456254,80.499267818327,27820.666666666668,27845.950000000004,343.87833333333367,-4.901604411121465,0.0,-0.0,0.9978835073566406
36,HK.MHImain,2018-09-03 00:00:00,27782.0,27642.0,27860.0,27516.0,74046,2045622564.0,0.0,0.0,27757.0,0,,-0.004143099038080522,28055.2,27930.3,27846.1,,,,,0.0,0.0,0.0,42.06347278041308,64.17644623864693,27672.666666666668,27840.233333333337,349.02333333333354,-32.00677445952405,0.0,-0.0,0.9978835073566406
37,HK.MHImain,2018-09-04 00:00:00,27654.0,27885.0,27950.0,27452.0,79987,2212759909.0,0.0,0.0,27642.0,0,,0.00879097026264386,27973.8,27955.8,27830.25,,,,,0.0,0.0,0.0,28.233494140826647,45.286333285267396,27762.333333333332,27826.083333333336,339.83333333333377,-12.506130456106632,0.0,0.0,0.9978835073566406
38,HK.MHImain,2018-09-05 00:00:00,27870.0,27100.0,27870.0,27100.0,104100,2858882701.0,0.0,0.0,27885.0,0,,-0.028151335843643488,27724.8,27880.1,27773.35,,-349.91205445598825,-121.83213654277715,-456.1598358264222,0.0,0.0,0.0,18.738898756660706,29.678621892633448,27356.666666666668,27781.35,332.5533333333331,-85.13588463671611,0.0,-0.0,0.9978835073566406
39,HK.MHImain,2018-09-06 00:00:00,27112.0,26985.0,27223.0,26768.0,105231,2839423736.0,0.0,0.0,27100.0,-1,-1.0,-0.004243542435424352,27473.8,27809.1,27696.05,,-508.508847041081,-250.7243733755451,-515.5689473310719,0.0,0.0,0.0,16.973639108521944,21.31534400200307,26992.0,27710.11666666667,332.6833333333332,-143.90394602808857,-1.0,-0.0,0.9978835073566406
40,HK.MHImain,2018-09-07 00:00:00,26987.0,26843.0,27163.0,26582.0,120228,3232017189.0,0.0,0.0,26985.0,-1,,-0.00526218269408929,27291.0,27734.3,27627.3,,-638.3937007605637,-379.9474825038846,-516.8924365133581,0.0,0.0,0.0,8.37705037395886,14.696529413047143,26862.666666666668,27635.95,345.98833333333334,-148.99988599487128,0.0,0.00526218269408929,0.9978835073566406
41,HK.MHImain,2018-09-10 00:00:00,26837.0,26632.0,26890.0,26357.0,112655,2998259643.0,0.0,0.0,26843.0,-1,,-0.00786052229631562,27089.0,27572.1,27565.25,,-766.9620586439305,-508.9523412172332,-516.0194348533946,0.0,0.0,0.0,12.513632804765118,12.621440762415281,26626.333333333332,27569.9,386.3199999999999,-162.8298934677072,0.0,0.00786052229631562,1.0031345526797697
42,HK.MHImain,2018-09-11 00:00:00,26638.0,26309.0,26709.0,26290.0,108663,2877434276.0,0.0,0.0,26632.0,-1,,-0.01212826674677081,26773.8,27373.8,27498.9,,-923.4317273363486,-647.1121365902716,-552.639181492154,0.0,0.0,0.0,8.78365867747881,9.891447285400902,26436.0,27506.666666666668,442.8,-161.19642677908277,0.0,0.01212826674677081,1.0110197141973134
43,HK.MHImain,2018-09-12 00:00:00,26300.0,26346.0,26436.0,26020.0,121342,3183815786.0,0.0,0.0,26309.0,-1,,0.001406362841613218,26623.0,27173.9,27454.95,,-994.5713015623805,-762.9318582476412,-463.2788866294786,0.0,0.0,0.0,9.714808199923306,10.337366560722385,26267.333333333332,27451.666666666668,503.3,-156.87573128463285,0.0,-0.001406362841613218,1.0232816309773425
44,HK.MHImain,2018-09-13 00:00:00,26333.0,26989.0,27041.0,26223.0,125911,3356398835.0,0.0,0.0,26346.0,0,1.0,0.024405981932741128,26623.8,27048.8,27452.45,,-842.3337871572476,-789.3991678841767,-105.86923854614179,0.0,0.0,0.0,22.313977064453837,13.604147980618626,26751.0,27438.416666666668,517.875,-88.49196770992587,1.0,-0.024405981932741128,1.0218425257150305
45,HK.MHImain,2018-09-14 00:00:00,27001.0,27247.0,27345.0,26959.0,111937,3041231728.0,0.0,0.0,26989.0,0,,0.009559450146355841,26704.6,26997.8,27457.95,,-659.2150968436945,-746.0044775373493,173.57876138730967,0.0,0.0,0.0,43.22827414802642,25.085686470801164,27183.666666666668,27439.68333333333,516.4816666666669,-33.04624128854689,0.0,0.0,0.9969034554943229
46,HK.MHImain,2018-09-17 00:00:00,27252.0,26880.0,27280.0,26711.0,98702,2654302486.0,0.0,0.0,27247.0,0,,-0.01346937277498439,26754.2,26921.6,27425.95,,-633.6549011491697,-708.5546187412895,149.79943518423943,0.0,0.0,0.0,53.422956635391834,39.655069282624005,26957.0,27421.7,536.2633333333333,-57.77012537372818,0.0,-0.0,0.9969034554943229
47,HK.MHImain,2018-09-18 00:00:00,26855.0,27029.0,27169.0,26605.0,123069,3301614465.0,0.0,0.0,26880.0,0,,0.005543154761904701,26898.2,26836.0,27395.9,,-564.4382056905924,-660.5158143910571,192.15521740092936,0.0,0.0,0.0,62.07085313879718,52.907361307405125,26934.333333333332,27389.05,552.3500000000001,-54.88267302334475,0.0,0.0,0.9969034554943229
48,HK.MHImain,2018-09-19 00:00:00,27068.0,27408.0,27493.0,27017.0,100078,2727013300.0,0.0,0.0,27029.0,0,,0.014021976395723001,27110.6,26866.8,27373.45,,-405.1269862224035,-575.3862050015059,340.5184375582048,0.0,0.0,0.0,72.28896452075942,62.59425809831612,27306.0,27366.65,536.0150000000003,-7.543321237900857,0.0,0.0,0.9969034554943229
49,HK.MHImain,2018-09-20 00:00:00,27395.0,27455.0,27627.0,27295.0,102285,2806243803.0,0.0,0.0,27408.0,0,,0.0017148277875072004,27203.8,26913.8,27361.45,,-284.2620149605391,-478.3448083211837,388.1655867212892,0.0,0.0,0.0,86.55907782011975,73.63963182655876,27459.0,27352.0,520.366666666667,13.708282621228612,0.0,0.0,0.9969034554943229
50,HK.MHImain,2018-09-21 00:00:00,27460.0,27938.0,27981.0,27440.0,113143,3131193746.0,0.0,0.0,27455.0,0,,0.017592423966490633,27342.0,27023.3,27378.8,,-68.73106981490855,-341.8068954857587,546.1516513417002,0.0,0.0,0.0,93.77784375586684,84.20862869891532,27786.333333333332,27360.983333333337,529.7816666666671,53.52519434106435,0.0,0.0,0.9969034554943229
51,HK.MHImain,2018-09-24 00:00:00,27928.0,27471.0,27940.0,27388.0,73803,2036297306.0,0.0,0.0,27938.0,0,,-0.016715584508554704,27460.2,27107.2,27339.65,,-61.47582528219937,-248.3632054179056,373.77476027141245,0.0,0.0,0.0,87.03230945778286,89.12307701125646,27599.666666666668,27340.183333333338,508.5500000000002,34.016102426287794,0.0,-0.0,0.9969034554943229
52,HK.MHImain,2018-09-26 00:00:00,27471.0,27820.0,28038.0,27393.0,78050,2163483590.0,0.0,0.0,27471.0,0,,0.012704306359433648,27618.4,27258.3,27316.05,,41.17517729917745,-151.85041117887792,386.05117695611074,0.0,0.0,0.0,86.59636090167817,89.13550470510927,27750.333333333332,27310.333333333336,478.70000000000016,61.27706984193249,0.0,0.0,0.9969034554943229
53,HK.MHImain,2018-09-27 00:00:00,27826.0,27743.0,27929.0,27710.0,21689,602168395.0,0.0,0.0,27820.0,0,,-0.0027677929547088587,27685.4,27398.0,27285.95,,83.65589786339115,-73.34830816478824,314.0084120563588,0.0,0.0,0.0,80.46521955611661,84.69796330519252,27794.0,27283.250000000007,453.8916666666661,75.01790074724047,0.0,-0.0,0.9969034554943229
54,HK.MHImain,2018-09-28 00:00:00,27713.0,27871.0,27935.0,27649.0,91718,2546726944.0,0.0,0.0,27743.0,0,,0.004613776448113116,27768.6,27486.2,27267.5,,144.40939048042856,-0.7624086163826433,290.34359819362237,0.0,0.0,0.0,85.24964162977226,84.10374069585566,27818.333333333332,27256.816666666673,430.1016666666661,87.03626920250016,0.0,0.0,0.9969034554943229
55,HK.MHImain,2018-10-02 00:00:00,27855.0,26991.0,27870.0,26991.0,97528,2665847837.0,0.0,0.0,27871.0,0,,-0.03157403753004917,27579.2,27460.6,27229.2,,-64.45710288070404,-21.993973371156443,-84.9262590190952,21.993973371156443,0.0,0.0,64.89881367759938,76.87122495449607,27284.0,27229.983333333344,405.9516666666656,8.870787846936729,0.0,-0.0,0.9969034554943229
56,HK.MHImain,2018-10-03 00:00:00,26990.0,27055.0,27253.0,26871.0,96169,2597821323.0,0.0,0.0,26991.0,0,,0.002371160757289381,27496.0,27478.1,27199.85,,-176.99420790659133,-73.6607182163014,-206.66697938057985,21.993973371156443,0.0,0.0,43.68318253403019,64.61054594713393,27059.666666666668,27199.333333333343,392.3333333333332,-23.732653639197146,0.0,0.0,0.9969034554943229
57,HK.MHImain,2018-10-04 00:00:00,27050.0,26565.0,27174.0,26490.0,92363,2460540622.0,0.0,0.0,27055.0,0,,-0.018111254851228997,27245.0,27431.7,27133.85,,-380.68434425795203,-176.00192689685161,-409.36483472220084,21.993973371156443,0.0,0.0,15.84946061204004,41.477152274556516,26743.0,27148.366666666676,385.4333333333334,-70.11444550145738,0.0,-0.0,0.9969034554943229
58,HK.MHImain,2018-10-05 00:00:00,26571.0,26455.0,26637.0,26243.0,107154,2832393170.0,0.0,0.0,26565.0,-1,-1.0,-0.0041407867494823725,26987.4,27336.4,27101.6,,-532.4395348447761,-294.8144628794931,-475.25014393056597,21.993973371156443,0.0,0.0,10.807489978200858,23.44671104142368,26445.0,27102.783333333344,405.62833333333435,-108.1093666752967,-1.0,-0.0,0.9969034554943229
59,HK.MHImain,2018-10-08 00:00:00,26468.0,26145.0,26772.0,26129.0,124116,3270377835.0,0.0,0.0,26455.0,-1,,-0.011718011718011678,26642.2,27205.4,27059.6,27687.4,-704.2402190134271,-431.28971492413774,-545.9010081785788,21.993973371156443,0.0,0.0,5.831227115939998,10.829392568726947,26348.666666666668,27070.616666666676,434.5783333333342,-110.75103452772329,0.0,0.011718011718011678,0.9969034554943229
60,HK.MHImain,2018-10-09 00:00:00,26136.0,26065.0,26343.0,25972.0,118852,3108227612.0,0.0,0.0,26145.0,-1,,-0.003059858481545219,26457.0,27018.1,27020.7,27645.75,-821.5917568415898,-561.3903955632884,-520.4027225566028,21.993973371156443,0.0,0.0,5.7167240629421565,7.451813719027652,26126.666666666668,27033.816666666673,470.2833333333334,-128.59623631144416,0.0,0.003059858481545219,1.0085851818675315
61,HK.MHImain,2018-10-10 00:00:00,26067.0,26164.0,26470.0,25948.0,120967,3170923753.0,0.0,0.0,26065.0,-1,,0.0037981968156530765,26278.8,26887.4,26997.3,27606.716666666667,-852.7650999770667,-658.5152970345479,-388.4996058850377,21.993973371156443,0.0,0.0,5.403415505321335,5.650455561401145,26194.0,27012.200000000004,491.9,-110.88974723859924,0.0,-0.0037981968156530765,1.0116713097906298
62,HK.MHImain,2018-10-11 00:00:00,26159.0,25193.0,26256.0,25122.0,146903,3729462753.0,0.0,0.0,26164.0,-1,,-0.03711206237578357,26004.4,26624.7,26941.5,27556.683333333334,-1126.3230363961266,-814.451210155074,-623.7436524821051,21.993973371156443,0.0,1.0,5.965369033587634,5.695169533950357,25523.666666666668,26966.583333333336,537.5166666666667,-178.9608590948086,0.0,0.03711206237578357,1.0078287830432955
63,HK.MHImain,2018-10-12 00:00:00,25180.0,25686.0,25787.0,25076.0,157782,4015214766.0,0.0,0.0,25193.0,-1,,0.01956892787679121,25850.6,26419.0,26908.5,27516.8,-1140.7609401341215,-923.2211201480899,-435.0796399720632,21.993973371156443,0.0,0.0,11.742384409965771,7.7037229829582285,25516.333333333332,26929.033333333336,578.3933333333325,-162.83036918360128,0.0,-0.01956892787679121,1.0452313877037085
64,HK.MHImain,2018-10-15 00:00:00,25676.0,25342.0,25777.0,25330.0,106884,2725290821.0,0.0,0.0,25686.0,-1,,-0.01339250953826987,25690.0,26166.1,26826.15,27471.816666666666,-1224.2818250777855,-1023.5746884579884,-401.4142732395942,21.993973371156443,0.0,0.0,12.191714487409131,9.966489310320826,25483.0,26865.63333333334,654.4733333333321,-140.83928383467025,0.0,0.01339250953826987,1.0247773300631762
65,HK.MHImain,2018-10-16 00:00:00,25343.0,25395.0,25680.0,25208.0,112636,2864046277.0,0.0,0.0,25342.0,-1,,0.0020913897877041787,25556.0,26006.5,26733.55,27424.566666666666,-1239.4749410593904,-1095.5414393251224,-287.86700346853604,21.993973371156443,0.0,0.0,16.41870161004586,13.45093350247357,25427.666666666668,26777.833333333336,719.2499999999994,-125.14579229907719,0.0,-0.0020913897877041787,1.03850167023065
66,HK.MHImain,2018-10-18 00:00:00,25385.0,25408.0,25773.0,25211.0,115981,2944700134.0,0.0,0.0,25395.0,-1,,0.0005119117936602802,25404.8,25841.8,26659.95,27377.866666666665,-1222.476626287451,-1137.8531683125652,-169.2469159497714,21.993973371156443,0.0,0.0,15.666359439266607,14.758925178907182,25464.0,26703.183333333338,779.9649999999992,-105.91785813750951,0.0,-0.0005119117936602802,1.0363297584430158
67,HK.MHImain,2018-10-19 00:00:00,25435.0,25458.0,25723.0,25048.0,139560,3539469042.0,0.0,0.0,25408.0,-1,,0.001967884130982478,25457.8,25731.1,26581.4,27324.733333333334,-1175.2466387220193,-1150.31765844905,-49.85796054593857,21.993973371156443,0.0,0.0,19.520777117439703,17.20194605558404,25409.666666666668,26626.95,833.083333333333,-97.4118902337368,0.0,-0.001967884130982478,1.0357992490175476
68,HK.MHImain,2018-10-22 00:00:00,25471.0,26133.0,26221.0,25382.0,119593,3088618996.0,0.0,0.0,25458.0,-1,,0.026514258779165578,25547.2,25698.9,26517.65,27278.45,-936.2454125007862,-1078.960243132962,285.4296612643516,21.993973371156443,1.0,0.0,39.88611959304995,25.024418716585405,25912.0,26557.25,827.9083333333331,-51.95824819575438,0.0,-0.026514258779165578,1.0337609161125223
69,HK.MHImain,2018-10-23 00:00:00,26132.0,25335.0,26164.0,25265.0,134242,3441152574.0,0.0,0.0,26133.0,-1,,-0.03053610377683391,25545.8,25617.9,26411.65,27221.716666666667,-990.0919476114759,-1049.3374779591334,118.4910606953149,21.993973371156443,0.0,0.0,40.088576049984546,33.16515758682472,25588.0,26463.7,812.5733333333332,-71.84582314621868,0.0,0.03053610377683391,1.0063515116669277
70,HK.MHImain,2018-10-24 00:00:00,25325.0,25209.0,25655.0,25050.0,157416,3977046022.0,0.0,0.0,25335.0,-1,,-0.00497335701598578,25508.6,25532.3,26275.2,27163.05,-1040.6602855031779,-1046.4450804738149,11.569589941273989,21.993973371156443,0.0,0.0,36.60388005576197,38.859525232932135,25304.666666666668,26339.61666666666,778.611666666666,-88.61499206921673,0.0,0.00497335701598578,1.0370815658631627
71,HK.MHImain,2018-10-25 00:00:00,25204.0,24897.0,25408.0,24601.0,129414,3214442484.0,0.0,0.0,25209.0,-2,-1.0,-0.012376532190884193,25406.4,25405.6,26146.5,27100.6,-1139.894789259004,-1077.5949834022113,-124.59961171358555,1077.5949834022113,0.0,0.0,17.26075352557496,31.317736543773805,24968.666666666668,26208.06666666666,757.8466666666648,-109.02821151156292,-1.0,0.012376532190884193,1.0422393427448977
72,HK.MHImain,2018-10-26 00:00:00,24903.0,24659.0,25147.0,24526.0,131319,3254623696.0,0.0,0.0,24897.0,-2,,-0.009559384664819093,25246.6,25352.2,25988.45,27037.683333333334,-1247.3777214523216,-1134.1892294189147,-226.37698406681375,1077.5949834022113,0.0,0.0,13.148675725808127,22.337769769048332,24777.333333333332,26059.41666666666,727.8583333333327,-117.4297501421595,0.0,0.019118769329638186,1.055138651520986
73,HK.MHImain,2018-10-29 00:00:00,24650.0,24766.0,24997.0,24455.0,114848,2833895924.0,0.0,0.0,24659.0,-2,,0.004339186503913295,24973.2,25260.2,25839.6,26978.983333333334,-1262.230350584181,-1176.86960314067,-170.7214948870219,1077.5949834022113,0.0,0.0,14.576210544645177,14.995213265342734,24739.333333333332,25906.683333333327,677.1183333333327,-114.93313576405859,0.0,-0.00867837300782659,1.075311604010201
74,HK.MHImain,2018-10-30 00:00:00,24780.0,24723.0,25039.0,24570.0,30707,761387600.0,0.0,0.0,24766.0,-2,,-0.0017362513122829437,24850.8,25198.3,25682.2,26930.966666666667,-1260.1518142860186,-1204.6303401891196,-111.04294819379811,1077.5949834022113,0.0,0.0,13.544188211502922,13.756358160652056,24777.333333333332,25754.633333333328,607.5933333333323,-107.2318107506114,0.0,0.0034725026245658874,1.0659796488109563
75,HK.MHImain,2018-10-31 00:00:00,24583.0,24910.0,24961.0,24474.0,125844,3110269359.0,0.0,0.0,24723.0,-2,,0.007563806981353505,24791.0,25149.8,25578.15,26886.016666666666,-1183.5625170929889,-1197.6077324904093,28.090430794840813,1077.5949834022113,1.0,0.0,19.516798791996926,15.879065849381655,24781.666666666668,25629.516666666663,542.2383333333322,-104.24075514149642,0.0,-0.01512761396270701,1.069681265939186
