t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore,DailyReturn,CumulativeReturn
0,HK.MHImain,2020-07-09 21:15:00,26234.0,26245.0,26259.0,26223.0,364,9552517.0,0.0,0.0,26239.0,0,,,,,,,,,,0.0,,0.0,,,26242.333333333332,,,,0.0,0.0,1.0
1,HK.MHImain,2020-07-09 21:30:00,26243.0,26265.0,26286.0,26237.0,610,16020558.0,0.0,0.0,26245.0,0,,0.0007620499142693138,,,,,,,,,,,,,26262.666666666668,,,,,0.0,1.0
2,HK.MHImain,2020-07-09 21:45:00,26268.0,26217.0,26314.0,26197.0,2186,57383253.0,0.0,0.0,26265.0,0,,-0.001827527127355788,,,,,,,,,,,,,26242.666666666668,,,,,0.0,1.0
3,HK.MHImain,2020-07-09 22:00:00,26217.0,26235.0,26240.0,26197.0,1112,29155716.0,0.0,0.0,26217.0,0,,0.000686577411603162,,,,,,,,,,,,,26224.0,,,,,0.0,1.0
4,HK.MHImain,2020-07-09 22:15:00,26234.0,26204.0,26247.0,26191.0,839,21996626.0,0.0,0.0,26235.0,0,,-0.0011816275967219125,26233.2,,,,,,,0.0,0.0,0.0,,,26214.0,,,,,0.0,1.0
5,HK.MHImain,2020-07-09 22:30:00,26203.0,26167.0,26203.0,26128.0,2017,52762461.0,0.0,0.0,26204.0,0,,-0.0014119981682185756,26217.6,,,,,,,0.0,0.0,0.0,,,26166.0,,,,,0.0,1.0
6,HK.MHImain,2020-07-09 22:45:00,26160.0,26053.0,26174.0,26040.0,1992,52005585.0,0.0,0.0,26167.0,0,,-0.004356632399587279,26175.2,,,,,,,0.0,0.0,0.0,,,26089.0,,,,,0.0,1.0
7,HK.MHImain,2020-07-09 23:00:00,26050.0,26025.0,26087.0,26016.0,2461,64121914.0,0.0,0.0,26053.0,0,,-0.001074732276513224,26136.8,,,,,,,0.0,0.0,0.0,,,26042.666666666668,,,,,0.0,1.0
8,HK.MHImain,2020-07-09 23:15:00,26024.0,26020.0,26043.0,25975.0,2206,57374180.0,0.0,0.0,26025.0,0,,-0.00019212295869353024,26093.8,,,,,,,0.0,0.0,0.0,,,26012.666666666668,,,,,0.0,1.0
9,HK.MHImain,2020-07-09 23:30:00,26020.0,25939.0,26020.0,25884.0,2992,77589025.0,0.0,0.0,26020.0,0,,-0.0031129900076863892,26040.8,26137.0,,,,,,0.0,0.0,0.0,,,25947.666666666668,,,,,0.0,1.0
10,HK.MHImain,2020-07-09 23:45:00,25940.0,25880.0,25950.0,25865.0,1562,40478344.0,0.0,0.0,25939.0,0,,-0.002274567253941928,25983.4,26100.5,,,,,,0.0,0.0,0.0,,,25898.333333333332,,,,,0.0,1.0
11,HK.MHImain,2020-07-10 00:00:00,25881.0,25943.0,25949.0,25872.0,1121,29055208.0,0.0,0.0,25880.0,0,,0.0024343122102008508,25961.4,26068.3,,,,,,0.0,0.0,0.0,,,25921.333333333332,,,,,0.0,1.0
12,HK.MHImain,2020-07-10 00:15:00,25946.0,25965.0,25986.0,25939.0,1045,27135822.0,0.0,0.0,25943.0,0,,0.0008480129514705226,25949.4,26043.1,,,,,,0.0,0.0,0.0,16.645871959016933,12.877078905914203,25963.333333333332,,,,,0.0,1.0
13,HK.MHImain,2020-07-10 00:30:00,25965.0,25968.0,25989.0,25953.0,569,14776995.0,0.0,0.0,25965.0,0,,0.00011554015020220909,25939.0,26016.4,,,,,,0.0,0.0,0.0,25.690077139936182,18.173127819680506,25970.0,,,,,0.0,1.0
14,HK.MHImain,2020-07-10 00:45:00,25969.0,25983.0,25992.0,25957.0,447,11611056.0,0.0,0.0,25968.0,0,,0.0005776340110905664,25947.8,25994.3,,,,,,0.0,0.0,0.0,31.613028505880482,24.6496592016112,25977.333333333332,,,,,0.0,1.0
15,HK.MHImain,2020-07-10 01:00:00,25982.0,26039.0,26039.0,25982.0,715,18600740.0,0.0,0.0,25983.0,0,,0.0021552553592734114,25979.6,25981.5,,,,,,0.0,0.0,0.0,49.01315114160521,35.43875226247396,26020.0,,,,,0.0,1.0
16,HK.MHImain,2020-07-10 01:15:00,26037.0,26053.0,26056.0,26024.0,528,13749660.0,0.0,0.0,26039.0,0,,0.0005376550558777726,26001.6,25981.5,,,,,,0.0,0.0,0.0,71.66513333849277,50.763770995326155,26044.333333333332,,,,,0.0,1.0
17,HK.MHImain,2020-07-10 01:30:00,26056.0,26024.0,26069.0,26024.0,427,11122027.0,0.0,0.0,26053.0,0,,-0.0011131155721030295,26013.4,25981.4,,,,,,0.0,0.0,0.0,84.91629140689813,68.53152529566536,26039.0,,,,,0.0,1.0
18,HK.MHImain,2020-07-10 01:45:00,26027.0,26007.0,26038.0,25994.0,282,7337059.0,0.0,0.0,26024.0,0,,-0.0006532431601597999,26021.2,25980.1,,,,,,0.0,0.0,0.0,81.99277965985698,79.52473480174929,26013.0,,,,,0.0,1.0
19,HK.MHImain,2020-07-10 02:00:00,26006.0,25978.0,26013.0,25973.0,155,4028751.0,0.0,0.0,26007.0,0,,-0.001115084400353794,26020.2,25984.0,26060.5,,,,,0.0,0.0,0.0,67.11870873560932,78.00925993412146,25988.0,26063.916666666664,99.32499999999945,-50.955057750928546,,0.0,1.0
