t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore,DailyReturn,CumulativeReturn
20,HK.MHImain,2020-07-18 01:57:00,25190.0,25182.0,25190.0,25178.0,41,1032515.0,0.0,0.0,25188.0,0,,-0.00023820867079560326,25186.8,25187.3,25195.55,,,,,0.0,0.0,0.0,31.299834317075703,31.4646543094819,25183.333333333332,25195.916666666664,8.583333333333758,-97.73462783170096,0.0,-0.0,1.0
21,HK.MHImain,2020-07-18 02:00:00,25183.0,25175.0,25186.0,25175.0,34,856196.0,0.0,0.0,25182.0,-1,-1.0,-0.0002779763323008666,25184.4,25184.7,25194.2,,,,,0.0,0.0,0.0,19.58812260536399,28.08411860135999,25178.666666666668,25194.666666666664,8.933333333333394,-119.40298507459892,-1.0,-0.0,1.0
22,HK.MHImain,2020-07-18 02:03:00,25178.0,25184.0,25187.0,25177.0,19,478467.0,0.0,0.0,25175.0,0,1.0,0.0003574975173783468,25183.8,25184.0,25193.3,,,,,0.0,0.0,0.0,20.580808080808083,23.822921667749267,25182.666666666668,25193.733333333334,9.07333333333354,-81.31276022531553,1.0,-0.0003574975173783468,1.0
23,HK.MHImain,2020-07-18 02:06:00,25190.0,25193.0,25193.0,25189.0,22,554174.0,0.0,0.0,25184.0,0,,0.00035736975857680875,25184.4,25184.7,25192.65,,,,,0.0,0.0,0.0,40.90909090909091,27.026007198421,25191.666666666668,25193.000000000004,8.433333333333758,-10.540184453246574,0.0,0.0,0.9996425024826217
24,HK.MHImain,2020-07-18 02:09:00,25193.0,25193.0,25195.0,25189.0,14,352694.0,0.0,0.0,25193.0,0,,0.0,25185.4,25185.9,25191.9,,,,,0.0,0.0,0.0,68.18181818181817,43.22390572390572,25192.333333333332,25192.183333333334,7.535000000000037,1.3271400132520814,0.0,0.0,0.9996425024826217
25,HK.MHImain,2020-07-18 02:12:00,25197.0,25203.0,25203.0,25195.0,35,882003.0,0.0,0.0,25193.0,0,,0.00039693565672993536,25189.6,25188.2,25191.7,,,,,0.0,0.0,0.0,87.87878787878788,65.65656565656566,25200.333333333332,25191.8,7.11333333333314,79.975007810057,0.0,0.0,0.9996425024826217
26,HK.MHImain,2020-07-18 02:15:00,25203.0,25208.0,25210.0,25201.0,36,907459.0,0.0,0.0,25203.0,1,1.0,0.0001983890806649402,25196.2,25190.3,25191.8,,,,,0.0,0.0,0.0,92.03463203463203,82.6984126984127,25206.333333333332,25191.783333333333,7.094999999999709,136.71599718111224,1.0,0.0,0.9996425024826217
27,HK.MHImain,2020-07-18 02:18:00,25207.0,25205.0,25207.0,25203.0,15,378077.0,0.0,0.0,25208.0,1,,-0.00011900983814661092,25200.4,25192.1,25192.3,,,,,0.0,0.0,0.0,93.33333333333333,91.08225108225106,25205.0,25192.15,7.498333333333176,114.24761058011839,0.0,-0.00011900983814661092,0.9996425024826217
28,HK.MHImain,2020-07-18 02:21:00,25207.0,25200.0,25210.0,25200.0,42,1058693.0,0.0,0.0,25205.0,0,-1.0,-0.00019837333862327,25201.8,25193.1,25192.65,,,,,0.0,0.0,0.0,83.80952380952381,89.72582972582971,25203.333333333332,25192.65,8.080000000000108,88.14631463143995,-1.0,-0.00019837333862327,0.9995235351901968
29,HK.MHImain,2020-07-18 02:24:00,25200.0,25201.0,25201.0,25196.0,25,629953.0,0.0,0.0,25200.0,0,,3.9682539682450724e-05,25203.4,25194.4,25192.25,,,,,0.0,0.0,0.0,77.14285714285715,84.76190476190476,25199.333333333332,25192.56666666667,7.980000000000291,56.53021442491679,0.0,0.0,0.9993252563694885
30,HK.MHImain,2020-07-18 02:27:00,25201.0,25199.0,25201.0,25198.0,13,327591.0,0.0,0.0,25201.0,0,,-7.936193008217796e-05,25202.6,25196.1,25191.7,,,,,0.0,0.0,0.0,70.7936507936508,77.24867724867725,25199.333333333332,25192.000000000004,7.333333333333212,66.66666666662367,0.0,-0.0,0.9993252563694885
31,HK.MHImain,2020-07-18 02:30:00,25200.0,25196.0,25205.0,25195.0,26,655129.0,0.0,0.0,25199.0,0,,-0.00011905234334697035,25200.2,25198.2,25191.45,,,,,0.0,0.0,0.0,58.0952380952381,68.67724867724868,25198.666666666668,25191.88333333334,7.205000000000109,62.76505513142824,0.0,-0.0,0.9993252563694885
32,HK.MHImain,2020-07-18 02:33:00,25197.0,25187.0,25197.0,25186.0,28,705307.0,0.0,0.0,25196.0,0,,-0.00035719955548496607,25196.6,25198.5,25191.25,,,,,0.0,0.0,0.0,34.72222222222223,54.537037037037045,25190.0,25191.66666666667,7.1333333333339395,-15.576323987582951,0.0,-0.0,0.9993252563694885
33,HK.MHImain,2020-07-18 02:36:00,25186.0,25180.0,25186.0,25180.0,64,1611656.0,0.0,0.0,25187.0,0,,-0.00027792114979952043,25192.6,25197.2,25190.95,,,,,0.0,0.0,0.0,12.500000000000009,35.10582010582012,25182.0,25191.366666666676,7.403333333334013,-84.34639051485838,0.0,-0.0,0.9993252563694885
34,HK.MHImain,2020-07-18 02:39:00,25182.0,25180.0,25183.0,25178.0,53,1334542.0,0.0,0.0,25180.0,0,,0.0,25188.4,25195.9,25190.9,,,,,0.0,0.0,0.0,3.4722222222222308,16.898148148148163,25180.333333333332,25191.16666666668,7.583333333334304,-95.23809523820033,0.0,0.0,0.9993252563694885
35,HK.MHImain,2020-07-18 02:42:00,25180.0,25180.0,25183.0,25177.0,46,1158242.0,0.0,0.0,25180.0,0,,0.0,25184.6,25193.6,25190.9,,,,,0.0,0.0,0.0,5.113636363636371,7.028619528619543,25180.0,25191.10000000001,7.643333333333976,-96.81639773230289,0.0,0.0,0.9993252563694885
36,HK.MHImain,2020-07-18 02:45:00,25182.0,25184.0,25187.0,25180.0,34,856184.0,0.0,0.0,25180.0,0,,0.00015885623510714098,25182.2,25191.2,25190.75,,,,,0.0,0.0,0.0,12.184343434343441,6.923400673400686,25183.666666666668,25191.05000000001,7.6883333333340484,-64.02196690519506,0.0,0.0,0.9993252563694885
37,HK.MHImain,2020-07-18 02:48:00,25182.0,25177.0,25184.0,25177.0,45,1133127.0,0.0,0.0,25184.0,0,,-0.0002779542566708759,25180.2,25188.4,25190.25,,,,,0.0,0.0,0.0,10.10101010101011,9.132996632996646,25179.333333333332,25190.766666666674,7.943333333333794,-95.9574765702133,0.0,-0.0,0.9993252563694885
38,HK.MHImain,2020-07-18 02:51:00,25176.0,25182.0,25184.0,25176.0,56,1410156.0,0.0,0.0,25177.0,0,,0.00019859395479993047,25180.6,25186.6,25189.85,,-9.834367855510209,-8.767593735710397,-2.133548239599623,0.0,0.0,0.0,13.967258794845009,12.08420411006619,25180.666666666668,25190.28333333334,8.378333333333648,-76.52012466020993,0.0,0.0,0.9993252563694885
39,HK.MHImain,2020-07-18 02:54:00,25180.0,25179.0,25180.0,25178.0,43,1082694.0,0.0,0.0,25182.0,0,,-0.00011913271384322854,25180.4,25184.4,25189.4,,-10.191306266831816,-9.242164579417537,-1.8982833748285586,0.0,0.0,0.0,10.344827586206904,11.471032160687345,25179.0,25189.800000000003,8.83333333333303,-81.50943396228891,0.0,-0.0,0.9993252563694885
40,HK.MHImain,2020-07-18 02:57:00,25179.0,25168.0,25179.0,25168.0,94,2366275.0,0.0,0.0,25179.0,-1,-1.0,-0.000436871996504995,25178.0,25181.3,25188.7,,-13.282872928277357,-10.58906736237081,-5.387611131813092,0.0,0.0,0.0,10.344827586206904,11.552304655752943,25171.666666666668,25189.21666666667,9.416666666666242,-124.24778761064567,-1.0,-0.0,0.9993252563694885
41,HK.MHImain,2020-07-18 03:00:00,25170.0,25162.0,25170.0,25160.0,89,2239673.0,0.0,0.0,25168.0,-1,,-0.00023839796567071136,25173.6,25177.9,25188.05,,-16.650102438663453,-12.60941238780169,-8.081380101723525,0.0,0.0,0.0,5.917411664538108,8.869022278983977,25164.0,25188.48333333334,10.149999999999636,-160.8100711549539,0.0,0.00023839796567071136,0.9993252563694885
42,HK.MHImain,2020-07-20 09:18:00,25010.0,25010.0,25041.0,24926.0,2486,62120711.0,0.0,0.0,25162.0,-1,,-0.0060408552579286345,25140.2,25160.2,25179.35,,-60.68409690004046,-28.634307225214613,-64.09957934965169,0.0,0.0,0.0,13.197105151128147,9.819781467291058,24992.333333333332,25178.96666666667,20.88999999999687,-595.6066166694324,0.0,0.0060408552579286345,0.9995634934776503
43,HK.MHImain,2020-07-20 09:21:00,25008.0,25014.0,25025.0,24989.0,646,16153533.0,0.0,0.0,25010.0,-1,,0.0001599360255897242,25106.6,25143.6,25170.4,,-86.17431384053634,-47.814309430321856,-76.72000882042897,0.0,0.0,0.0,24.435930183056627,14.516815666240966,25009.333333333332,25169.850000000002,34.38833333333169,-311.1843486970925,0.0,-0.0001599360255897242,1.0056017118628582
44,HK.MHImain,2020-07-20 09:24:00,25020.0,25067.0,25077.0,25015.0,967,24222236.0,0.0,0.0,25014.0,-1,,0.0021188134644598566,25084.2,25132.3,25164.1,,-85.90566684306032,-60.51142856790134,-50.78847655031795,0.0,0.0,0.0,39.97445721583654,25.869164183340445,25053.0,25162.883333333335,43.39833333333208,-168.7980849239037,0.0,-0.0021188134644598566,1.0054408799217367
45,HK.MHImain,2020-07-20 09:27:00,25067.0,25067.0,25097.0,25065.0,844,21168608.0,0.0,0.0,25067.0,-1,,0.0,25064.0,25121.0,25157.3,,-84.1456730512582,-68.38951006235362,-31.512325977809155,0.0,0.0,0.0,47.46354213074343,37.29130984321221,25076.333333333332,25156.683333333334,49.57333333333281,-108.05540613233329,0.0,-0.0,1.0033105382476402
46,HK.MHImain,2020-07-20 09:30:00,25068.0,25108.0,25113.0,25053.0,912,22876591.0,0.0,0.0,25067.0,0,1.0,0.0016356165476523188,25053.2,25113.4,25152.3,,-70.09038671843518,-68.95646894771414,-2.267835541442082,0.0,0.0,0.0,59.738928985119855,49.05897611056662,25091.333333333332,25150.933333333334,53.23333333333303,-74.63994990607705,1.0,-0.0016356165476523188,1.0033105382476402
47,HK.MHImain,2020-07-20 09:33:00,25103.0,25103.0,25169.0,25073.0,2698,67779584.0,0.0,0.0,25108.0,0,,-0.00019913971642504524,25071.8,25106.0,25147.2,,-61.33168075483627,-66.41487288342152,10.166384257170506,0.0,0.0,0.0,64.95961260656372,57.387361240809014,25115.0,25146.433333333338,54.126666666665,-38.71576959396343,0.0,-0.0,1.0016695069288484
48,HK.MHImain,2020-07-20 09:36:00,25101.0,25069.0,25116.0,25060.0,2001,50192274.0,0.0,0.0,25103.0,0,,-0.001354419790463246,25082.8,25094.7,25140.65,,-64.12561254155298,-65.65178610279868,3.0523471224913976,0.0,0.0,0.0,65.58313805314276,63.427226548275456,25081.666666666668,25140.350000000002,56.34499999999953,-69.43335206712787,0.0,-0.0,1.0016695069288484
49,HK.MHImain,2020-07-20 09:39:00,25069.0,25020.0,25083.0,25014.0,1924,48191541.0,0.0,0.0,25069.0,-1,-1.0,-0.001954605289401279,25073.4,25078.8,25131.6,,-78.30835454538465,-69.87064225032734,-16.87542459011462,69.87064225032734,0.0,0.0,54.91045622148266,61.81773562706306,25039.0,25132.333333333336,60.06666666666642,-103.58860525342524,-1.0,-0.0,1.0016695069288484
50,HK.MHImain,2020-07-20 09:42:00,25018.0,24974.0,25039.0,24970.0,2208,55212735.0,0.0,0.0,25020.0,-1,,-0.0018385291766587208,25054.8,25059.4,25120.35,,-98.56585220436318,-79.43571223500595,-38.26027993871446,69.87064225032734,0.0,0.0,38.266471904707444,52.92002205977764,24994.333333333332,25122.083333333336,64.6416666666668,-131.75196596622754,0.0,0.0018385291766587208,1.0016695069288484
51,HK.MHImain,2020-07-20 09:45:00,24974.0,24965.0,24993.0,24932.0,2351,58674273.0,0.0,0.0,24974.0,-1,,-0.00036037478978134807,25026.2,25039.7,25108.8,,-111.99527939326799,-90.28890128775997,-43.412756211016045,69.87064225032734,0.0,0.0,24.06724240553298,39.08139017724104,24963.333333333332,25110.316666666666,69.21833333333379,-141.5649354297586,0.0,0.00036037478978134807,1.0035111055427064
52,HK.MHImain,2020-07-20 09:48:00,24965.0,24884.0,24969.0,24868.0,2922,72775834.0,0.0,0.0,24965.0,-1,,-0.0032445423593030487,24982.4,25027.1,25093.65,,-140.87685800492545,-107.15155352681512,-67.45060895622066,69.87064225032734,0.0,0.0,12.99758389020157,25.11043273348068,24907.0,25096.166666666664,75.40000000000036,-167.25611553197467,0.0,0.0032445423593030487,1.0038727456464096
53,HK.MHImain,2020-07-20 09:51:00,24883.0,24752.0,24883.0,24745.0,3344,82940802.0,0.0,0.0,24884.0,-1,,-0.005304613406204806,24919.0,25000.9,25072.25,,-193.11939161217379,-135.807499555268,-114.62378411381155,69.87064225032734,0.0,0.0,6.96353621569268,14.676120837142422,24793.333333333332,25076.73333333333,86.26000000000076,-219.02774557538862,0.0,0.005304613406204806,1.0071298532930093
54,HK.MHImain,2020-07-20 09:54:00,24753.0,24808.0,24814.0,24722.0,2564,63516493.0,0.0,0.0,24752.0,-1,,0.002262443438914019,24876.6,24975.0,25053.65,,-206.880998112807,-159.49866574111434,-94.76466474338531,69.87064225032734,0.0,0.0,8.73531053865212,9.56547688151547,24781.333333333332,25056.783333333333,97.80500000000048,-187.7545456094606,0.0,-0.002262443438914019,1.0124722878145764
55,HK.MHImain,2020-07-20 09:57:00,24808.0,24810.0,24839.0,24792.0,1737,43108910.0,0.0,0.0,24808.0,-1,,8.061915511126116e-05,24843.8,24949.3,25035.15,,-211.15902816667585,-176.71878654963484,-68.88048323408202,69.87064225032734,0.0,0.0,13.525705964290248,9.741517572878363,24813.666666666668,25038.466666666667,105.30666666666693,-142.31451000253148,0.0,-8.061915511126116e-05,1.0101816265299282
56,HK.MHImain,2020-07-20 10:00:00,24810.0,24806.0,24835.0,24789.0,1092,27096007.0,0.0,0.0,24810.0,-1,,-0.00016122531237405813,24812.0,24919.1,25016.25,,-211.0533613826883,-188.16364482731933,-45.779433110737955,69.87064225032734,0.0,0.0,20.081990483653016,14.114335662198476,24810.0,25019.783333333333,111.33833333333368,-125.61312116721237,0.0,0.00016122531237405813,1.0101001865406884
57,HK.MHImain,2020-07-20 10:03:00,24805.0,24869.0,24870.0,24785.0,1700,42214293.0,0.0,0.0,24806.0,-1,,0.0025397081351286044,24809.0,24895.7,25000.85,,-189.57843486346246,-188.6352415060337,-1.8863867148575082,69.87064225032734,0.0,0.0,27.242273151939184,20.28332319996083,24841.333333333332,25002.883333333335,112.92833333333347,-95.37022005106644,0.0,-0.0025397081351286044,1.0102630402587924
58,HK.MHImain,2020-07-20 10:06:00,24869.0,24838.0,24871.0,24831.0,938,23308410.0,0.0,0.0,24869.0,-1,,-0.001246531826772257,24826.2,24872.6,24983.65,,-181.15758418721816,-186.14268906642852,9.970209758420708,69.87064225032734,1.0,0.0,32.87769283262383,26.733985489405356,24846.666666666668,24986.183333333334,113.27999999999975,-82.1072661644696,0.0,0.001246531826772257,1.0076972669968274
59,HK.MHImain,2020-07-20 10:09:00,24837.0,24877.0,24889.0,24828.0,1366,33972500.0,0.0,0.0,24838.0,-1,,0.0015701747322651727,24840.0,24858.3,24968.55,25118.3,-161.6674636838943,-177.9842806055838,32.63363384337896,69.87064225032734,0.0,0.0,44.83628449975877,34.985416828107276,24864.666666666668,24970.466666666667,111.28666666666649,-63.37985982148172,0.0,-0.0015701747322651727,1.0089533937118904
60,HK.MHImain,2020-07-20 10:12:00,24877.0,24903.0,24915.0,24874.0,1547,38515522.0,0.0,0.0,24877.0,-1,,0.0010451420991277605,24858.6,24851.2,24955.3,25113.183333333334,-139.1798421876556,-165.04946779960773,51.73925122390426,69.87064225032734,0.0,0.0,55.689328039782914,44.46776845738852,24897.333333333332,24956.750000000004,105.54166666666606,-37.53125411238649,0.0,-0.0010451420991277605,1.0073691605870507
61,HK.MHImain,2020-07-20 10:15:00,24902.0,24893.0,24914.0,24881.0,821,20442149.0,0.0,0.0,24903.0,-1,,-0.00040155804521546656,24876.0,24844.0,24941.85,25108.033333333333,-125.22134268654918,-151.77342609525488,53.1041668174114,69.87064225032734,0.0,0.0,73.02532015062343,57.850310896721716,24896.0,24943.350000000002,98.21666666666643,-32.13982691328851,0.0,0.00040155804521546656,1.0063163166679583
62,HK.MHImain,2020-07-20 10:18:00,24895.0,24937.0,24945.0,24889.0,1327,33068376.0,0.0,0.0,24893.0,-1,,0.0017675651789659241,24889.6,24849.3,24938.2,25103.616666666665,-101.89152183980696,-135.14612467677225,66.50920567393058,69.87064225032734,0.0,0.0,86.0976481833208,71.6040987912424,24923.666666666668,24939.91666666667,96.40833333333357,-11.236926268478589,0.0,-0.0017675651789659241,1.006720411080948
63,HK.MHImain,2020-07-20 10:21:00,24936.0,24976.0,24979.0,24936.0,1214,30295486.0,0.0,0.0,24937.0,-1,,0.0015639411316517027,24917.2,24871.7,24936.3,25099.783333333333,-74.48216201334435,-114.92480378896295,80.8852835512372,69.87064225032734,0.0,0.0,94.48906685688814,84.5373450636108,24963.666666666668,24937.63333333334,93.89666666666707,18.483675908501617,0.0,-0.0015639411316517027,1.004940967137367
64,HK.MHImain,2020-07-20 10:24:00,24979.0,24966.0,25000.0,24965.0,1517,37902030.0,0.0,0.0,24976.0,-1,,-0.00040038436899425545,24935.0,24887.5,24931.25,25095.75,-58.62289541865539,-96.15750099886043,75.06921116041008,69.87064225032734,0.0,0.0,93.01740360428744,91.20137288149881,24977.0,24933.83333333334,89.71666666666715,32.07628955352805,0.0,0.00040038436899425545,1.003369298623979
65,HK.MHImain,2020-07-20 10:27:00,24966.0,24962.0,24976.0,24942.0,963,24033790.0,0.0,0.0,24966.0,-1,,-0.00016021789633902106,24946.8,24902.7,24926.0,25091.666666666668,-48.66293320313707,-80.32597840028598,63.32609039429781,69.87064225032734,0.0,0.0,88.32174538479983,91.94273861532515,24960.0,24928.016666666674,83.31833333333398,25.59127309581809,0.0,0.00016021789633902106,1.0037710320074769
66,HK.MHImain,2020-07-20 10:30:00,24959.0,24953.0,24984.0,24945.0,794,19824899.0,0.0,0.0,24962.0,-1,,-0.00036054803301022176,24958.8,24917.4,24918.25,25087.45,-43.990680452567176,-68.21421241771304,48.44706393029173,69.87064225032734,0.0,0.0,79.72868217054265,87.02261038654332,24960.666666666668,24921.483333333344,76.35000000000018,34.21378156151347,0.0,0.00036054803301022176,1.003931854090631
67,HK.MHImain,2020-07-20 10:33:00,24951.0,24936.0,24956.0,24899.0,1646,41022680.0,0.0,0.0,24953.0,-1,,-0.0006812808079188493,24958.6,24924.1,24909.9,25083.133333333335,-44.95647167530842,-60.46163217024483,31.010320989872824,69.87064225032734,0.0,0.0,72.59689922480622,80.21577559338293,24930.333333333332,24912.250000000007,67.11666666666679,17.962089231015458,0.0,0.0006812808079188493,1.0042938197458997
68,HK.MHImain,2020-07-20 10:36:00,24937.0,24949.0,24950.0,24909.0,802,19992076.0,0.0,0.0,24936.0,-1,,0.0005213346166186295,24953.2,24935.2,24903.9,25079.066666666666,-41.120924080827535,-54.0147294737724,25.787610785889726,69.87064225032734,0.0,0.0,64.99630860095978,72.44062999876957,24936.0,24904.966666666674,60.03666666666595,34.460422334491085,0.0,-0.0005213346166186295,1.004978025850804
69,HK.MHImain,2020-07-20 10:39:00,24950.0,24952.0,24956.0,24919.0,713,17781273.0,0.0,0.0,24949.0,-1,,0.00012024530041276904,24950.4,24942.7,24900.5,25074.783333333333,-37.11111774206074,-48.38019222986851,22.53814897561554,69.87064225032734,0.0,0.0,60.65945758148223,66.0842218024161,24942.333333333332,24900.13333333334,55.686666666666135,50.5207709804787,0.0,-0.00012024530041276904,1.004454096016987
70,HK.MHImain,2020-07-20 10:42:00,24951.0,24995.0,25009.0,24951.0,1353,33801580.0,0.0,0.0,24952.0,0,1.0,0.0017233087528054636,24957.0,24951.9,24901.55,25071.2,-21.954737496504094,-39.571707318747045,35.2339396444859,69.87064225032734,0.0,0.0,69.17366946778715,64.94314521674308,24985.0,24899.666666666675,55.26666666666588,102.93526336951275,1.0,-0.0017233087528054636,1.0043333151324605
71,HK.MHImain,2020-07-20 10:45:00,24995.0,25031.0,25033.0,24990.0,1131,28285592.0,0.0,0.0,24995.0,0,,0.0014402880576114274,24972.6,24965.7,24904.85,25068.366666666665,-2.0052622030707425,-27.049558946854944,50.0885934875684,69.87064225032734,0.0,0.0,82.16822052203969,70.66711585710304,25018.0,24902.40000000001,57.72666666666591,133.5027139392456,0.0,0.0,1.0026025387397586
72,HK.MHImain,2020-07-20 10:48:00,25031.0,25019.0,25057.0,25016.0,1279,32021046.0,0.0,0.0,25031.0,0,,-0.00047940553713399225,24989.2,24973.9,24911.6,25065.5,7.2593196891502885,-15.613266068186533,45.74517151467364,69.87064225032734,0.0,0.0,87.5967210361694,79.6462036753321,25030.666666666668,24908.583333333343,63.291666666665876,128.59337283299683,0.0,-0.0,1.0026025387397586
73,HK.MHImain,2020-07-20 10:51:00,25019.0,25041.0,25044.0,25005.0,895,22395148.0,0.0,0.0,25019.0,0,,0.000879331707901887,25007.6,24980.4,24926.05,25063.083333333332,19.069254219637514,-4.052425972245185,46.2433603837654,69.87064225032734,0.0,0.0,88.11008249889794,85.95834135236903,25030.0,24920.41666666668,61.23333333333103,119.30684086371838,0.0,0.0,1.0026025387397586
74,HK.MHImain,2020-07-20 10:54:00,25042.0,25057.0,25072.0,25035.0,1025,25681656.0,0.0,0.0,25041.0,0,,0.0006389521185257152,25028.6,24989.5,24938.5,25061.016666666666,30.59644903106164,7.497199028857089,46.1985000044091,69.87064225032734,0.0,0.0,85.71742152630425,87.14140835379055,25054.666666666668,24934.083333333347,58.30833333333212,137.8686103568086,0.0,0.0,1.0026025387397586
75,HK.MHImain,2020-07-20 10:57:00,25057.0,25057.0,25070.0,25034.0,805,20167021.0,0.0,0.0,25057.0,0,,0.0,25041.0,24999.0,24950.85,25058.966666666667,37.28771152286208,17.427369860192087,39.72068332533999,69.87064225032734,0.0,0.0,90.84412575303044,88.22387659274422,25053.666666666668,24946.083333333347,57.25000000000036,125.27899078115927,0.0,0.0,1.0026025387397586
