t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore,DailyReturn,CumulativeReturn
158,HK.MHImain,2019-03-05 00:00:00,28885.0,28894.0,28988.0,28615.0,109846,3162113945.0,0.0,0.0,28881.0,0,-1.0,0.00045012291818147254,28807.0,28762.5,28431.3,27068.983333333334,865.2708841626518,905.4307628984749,-80.3197574716462,1077.5949834022113,0.0,0.0,64.5415754488045,66.86085437235691,28832.333333333332,28411.800000000007,335.04666666666765,83.67656910148324,-1.0,0.00045012291818147254,0.8931965491592969
159,HK.MHImain,2019-03-06 00:00:00,28896.0,29029.0,29086.0,28846.0,89648,2595369730.0,0.0,0.0,28894.0,1,1.0,0.004672250294178726,28840.2,28815.0,28489.8,27098.283333333333,876.739197096409,895.8669076311196,-38.25542106942112,1077.5949834022113,0.0,0.0,67.25272448533586,65.93894180172448,28987.0,28464.433333333338,339.93333333333356,102.48414721840788,1.0,0.0,0.8935985973965141
160,HK.MHImain,2019-03-07 00:00:00,29028.0,28729.0,29092.0,28725.0,93444,2695732648.0,0.0,0.0,29029.0,0,-1.0,-0.010334493093113739,28853.8,28822.4,28534.5,27131.0,784.3907423306919,858.7081858643104,-148.63488706723706,1077.5949834022113,0.0,0.0,52.2042921671667,61.33286403376897,28848.666666666668,28515.0,322.7333333333336,68.92515320526081,-1.0,-0.010334493093113739,0.8935985973965141
166,HK.MHImain,2019-03-15 00:00:00,28898.0,29046.0,29249.0,28757.0,108252,3137332987.0,0.0,0.0,28895.0,1,1.0,0.005225817615504447,28829.4,28791.0,28712.4,27396.766666666666,619.2848160581161,607.9401830165452,22.689266083141774,1077.5949834022113,0.0,0.0,73.09174639689091,66.78327030433991,29017.333333333332,28696.11666666666,202.80333333333547,105.59217194545369,1.0,0.0,0.8843637088637037
171,HK.MHImain,2019-03-22 00:00:00,29104.0,29082.0,29270.0,28840.0,110194,3199045365.0,0.0,0.0,29111.0,0,-1.0,-0.00099618700834736,29279.8,29054.6,28909.65,27680.183333333334,651.9168897713207,705.2654714735861,-106.69716340453078,1077.5949834022113,0.0,0.0,67.68106665273255,80.36304667817177,29064.0,28912.583333333325,206.5333333333314,48.87561867872065,-1.0,-0.00099618700834736,0.8863427641923597
177,HK.MHImain,2019-04-01 00:00:00,29073.0,29596.0,29679.0,29035.0,83177,2441794719.0,0.0,0.0,29075.0,1,1.0,0.017919174548581163,28922.2,29014.5,28927.95,28015.15,487.4300101071931,387.4577108383647,199.94459853765682,1077.5949834022113,0.0,0.0,57.73783840810927,37.0783687225573,29436.666666666668,28916.249999999993,262.7083333333327,132.06449907481084,1.0,0.0,0.8854598010457285
184,HK.MHImain,2019-04-11 00:00:00,30121.0,29821.0,30231.0,29799.0,100952,3022833885.0,0.0,0.0,30121.0,0,-1.0,-0.00995982869094647,30053.6,29735.8,29372.0,28479.416666666668,873.9714221304821,881.682476396513,-15.422108532061884,1077.5949834022113,0.0,0.0,84.8697893343682,90.6529836075682,29950.333333333332,29360.79999999999,459.96666666666715,85.4458052515897,-1.0,-0.00995982869094647,0.9011668694181103
198,HK.MHImain,2019-05-06 00:00:00,29866.0,28968.0,30046.0,28688.0,107067,3095483336.0,0.0,0.0,29866.0,-1,-1.0,-0.03006763543829105,29553.8,29651.4,29839.5,29080.316666666666,50.20530787247844,223.6219970333981,-346.8333783218393,1077.5949834022113,0.0,0.0,36.57706055851424,33.24766428304168,29234.0,29848.316666666644,197.25333333333782,-207.62358613851222,-1.0,-0.0,0.8921914017767494
210,HK.MHImain,2019-05-23 00:00:00,27595.0,27228.0,27671.0,27121.0,109781,2994468532.0,0.0,0.0,27608.0,-2,-1.0,-0.013764126340191196,27547.8,27809.8,28631.5,29044.366666666665,-1110.3430162715667,-999.9030672447797,-220.87989805357415,1077.5949834022113,0.0,0.0,12.762063697643852,10.901220676968562,27340.0,28664.216666666656,809.5833333333337,-109.04511923142815,-1.0,0.013764126340191196,0.9347830018253811
213,HK.MHImain,2019-05-28 00:00:00,27265.0,27326.0,27448.0,27179.0,67968,1854911701.0,0.0,0.0,27223.0,-1,1.0,0.003783565367520003,27339.6,27574.4,28281.7,28968.216666666667,-1082.6577325160215,-1073.069164139756,-19.17713675253117,1077.5949834022113,0.0,0.0,16.219601593625452,13.899976700348978,27317.666666666668,28303.849999999995,758.1716666666655,-86.71592258862471,1.0,-0.007567130735040006,0.9479390262821125
