t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore,DailyReturn,CumulativeReturn
11,HK.MHImain,2020-06-29 21:45:00,24150.0,24096.0,24170.0,24081.0,2068,49870093.0,0.0,0.0,24152.0,0,,-0.002318648559125558,24151.6,24130.9,,,,,,0.0,0.0,0.0,,,24115.666666666668,,,,,0.0,1.0
12,HK.MHImain,2020-06-29 22:15:00,24094.0,24183.0,24193.0,24086.0,2609,62965730.0,0.0,0.0,24096.0,0,,0.003610557768924272,24157.0,24144.3,,,,,,0.0,0.0,0.0,56.3402874800611,61.674583954440884,24154.0,,,,,0.0,1.0
13,HK.MHImain,2020-06-29 22:45:00,24181.0,24225.0,24239.0,24175.0,2839,68726697.0,0.0,0.0,24183.0,0,,0.0017367572261506314,24162.8,24153.9,,,,,,0.0,0.0,0.0,64.88095385573402,58.19861202990008,24213.0,,,,,0.0,1.0
14,HK.MHImain,2020-06-29 23:15:00,24226.0,24178.0,24245.0,24174.0,1687,40833217.0,0.0,0.0,24225.0,0,,-0.0019401444788441635,24166.8,24160.7,,,,,,0.0,0.0,0.0,76.04939246319702,65.7568779329974,24199.0,,,,,0.0,1.0
15,HK.MHImain,2020-06-29 23:45:00,24174.0,24227.0,24232.0,24168.0,1306,31619475.0,0.0,0.0,24178.0,0,,0.002026635784597497,24181.8,24171.9,,,,,,0.0,0.0,0.0,79.76999073788207,73.56677901893771,24209.0,,,,,0.0,1.0
16,HK.MHImain,2020-06-30 00:15:00,24230.0,24219.0,24240.0,24200.0,878,21264714.0,0.0,0.0,24227.0,0,,-0.0003302100961737331,24206.4,24179.0,,,,,,0.0,0.0,0.0,77.43902439024392,77.752802530441,24219.666666666668,,,,,0.0,1.0
17,HK.MHImain,2020-06-30 00:45:00,24217.0,24246.0,24252.0,24215.0,837,20289603.0,0.0,0.0,24219.0,0,,0.0011148272017837968,24219.0,24188.0,,,,,,0.0,0.0,0.0,89.88731992583085,82.36544501798562,24237.666666666668,,,,,0.0,1.0
18,HK.MHImain,2020-06-30 01:15:00,24246.0,24239.0,24248.0,24230.0,327,7926485.0,0.0,0.0,24246.0,0,,-0.0002887074156562308,24221.8,24192.3,,,,,,0.0,0.0,0.0,91.01174345076784,86.11269592228088,24239.0,,,,,0.0,1.0
19,HK.MHImain,2020-06-30 01:45:00,24239.0,24238.0,24249.0,24234.0,429,10399603.0,0.0,0.0,24239.0,0,,-4.125582738556677e-05,24233.8,24200.3,24165.35,,,,,0.0,0.0,0.0,93.5672514619883,91.48877161286235,24240.333333333332,24164.033333333336,43.83666666666668,116.03680328491463,,0.0,1.0
20,HK.MHImain,2020-06-30 02:15:00,24239.0,24228.0,24242.0,24218.0,267,6469724.0,0.0,0.0,24238.0,0,,-0.0004125752949913908,24234.0,24207.9,24170.5,,,,,0.0,0.0,0.0,89.91756499682943,91.49885330319519,24229.333333333332,24170.000000000004,44.399999999999636,89.08908908908255,0.0,-0.0,1.0
21,HK.MHImain,2020-06-30 02:45:00,24230.0,24219.0,24238.0,24215.0,221,5353494.0,0.0,0.0,24228.0,0,,-0.0003714710252600284,24234.0,24220.2,24175.55,,,,,0.0,0.0,0.0,79.35643996202019,87.61375214027932,24224.0,24175.26666666667,44.39999999999982,73.17317317316838,0.0,-0.0,1.0
22,HK.MHImain,2020-06-30 03:00:00,24223.0,24228.0,24235.0,24208.0,317,7678364.0,0.0,0.0,24219.0,0,,0.0003716090672611916,24230.4,24224.7,24184.5,,,,,0.0,0.0,0.0,72.56167527251866,80.6118934104561,24223.666666666668,24183.01666666667,40.7149999999996,66.56023578533419,0.0,0.0,1.0
23,HK.MHImain,2020-06-30 09:45:00,24365.0,24365.0,24406.0,24270.0,12921,314524523.0,0.0,0.0,24228.0,1,1.0,0.005654614495624877,24255.6,24238.7,24196.3,,,,,0.0,0.0,0.0,71.63865546218489,74.5189235655746,24347.0,24194.833333333336,43.84999999999964,231.34422906372555,1.0,0.0,1.0
24,HK.MHImain,2020-06-30 10:15:00,24366.0,24357.0,24385.0,24226.0,11477,278954634.0,0.0,0.0,24365.0,1,,-0.00032833983172586567,24279.4,24256.6,24208.65,,,,,0.0,0.0,0.0,76.80509096842621,73.66847390104327,24322.666666666668,24205.183333333334,44.83166666666657,174.70290097525387,0.0,-0.00032833983172586567,1.0
25,HK.MHImain,2020-06-30 10:45:00,24358.0,24260.0,24363.0,24245.0,5991,145562620.0,0.0,0.0,24357.0,1,,-0.003982428049431386,24285.8,24259.9,24215.9,,,,,0.0,0.0,0.0,61.74977591311116,70.06450744790745,24289.333333333332,24213.716666666667,43.55,115.75456053067735,0.0,-0.003982428049431386,0.9996716601682741
26,HK.MHImain,2020-06-30 11:15:00,24259.0,24283.0,24329.0,24238.0,4344,105485353.0,0.0,0.0,24260.0,0,-1.0,0.0009480626545754767,24298.6,24266.3,24222.65,,,,,0.0,0.0,0.0,46.78500212480796,61.77995633544847,24283.333333333332,24220.816666666666,42.81666666666642,97.34008044634766,-1.0,0.0009480626545754767,0.9956905397085983
27,HK.MHImain,2020-06-30 11:45:00,24286.0,24326.0,24372.0,24278.0,3191,77646269.0,0.0,0.0,24283.0,1,1.0,0.001770786146686909,24318.2,24274.3,24231.15,,,,,0.0,0.0,0.0,41.24579124579126,49.92685642790348,24325.333333333332,24229.149999999998,45.16499999999942,141.97325854582908,1.0,0.0,0.9966345167248102
28,HK.MHImain,2020-06-30 12:00:00,24328.0,24334.0,24345.0,24320.0,784,19078543.0,0.0,0.0,24326.0,1,,0.00032886623365935286,24312.0,24283.8,24238.05,,,,,0.0,0.0,0.0,53.70370370370372,47.244832358101,24333.0,24236.516666666663,48.901666666666095,131.53380366495804,0.0,0.00032886623365935286,0.9966345167248102
29,HK.MHImain,2020-06-30 13:30:00,24341.0,24335.0,24384.0,24317.0,3119,75959765.0,0.0,0.0,24334.0,1,,4.109476452707206e-05,24307.6,24293.5,24246.9,,,,,0.0,0.0,0.0,62.45791245791247,52.46913580246917,24345.333333333332,24245.216666666664,52.94833333333209,126.05579862969682,0.0,4.109476452707206e-05,0.9969622761646604
30,HK.MHImain,2020-06-30 14:00:00,24337.0,24123.0,24354.0,24116.0,8655,209756489.0,0.0,0.0,24335.0,0,-1.0,-0.008711732073145684,24280.2,24283.0,24245.45,,,,,0.0,0.0,0.0,43.39719029374203,53.18626881845276,24197.666666666668,24247.399999999998,51.41999999999898,-64.47988244954094,-1.0,-0.008711732073145684,0.9970032460946417
31,HK.MHImain,2020-06-30 14:30:00,24121.0,24142.0,24174.0,24057.0,8780,211722246.0,0.0,0.0,24123.0,-1,-1.0,0.0007876300625959676,24252.0,24275.3,24247.75,,,,,0.0,0.0,0.0,30.3035027014871,45.38620181771389,24124.333333333332,24247.83333333333,51.11666666666497,-161.06944897293835,-1.0,0.0,0.9883176209386088
32,HK.MHImain,2020-06-30 15:00:00,24142.0,24171.0,24206.0,24125.0,4612,111446427.0,0.0,0.0,24142.0,-1,,0.0012012260790323914,24221.0,24269.6,24247.15,,,,,0.0,0.0,0.0,20.508397174674254,31.40303005663448,24167.333333333332,24248.499999999993,50.64999999999763,-106.83338817593207,0.0,-0.0012012260790323914,0.9883176209386088
33,HK.MHImain,2020-06-30 15:30:00,24173.0,24194.0,24240.0,24142.0,5058,122362798.0,0.0,0.0,24171.0,0,1.0,0.000951553514542125,24193.0,24252.5,24245.6,,,,,0.0,0.0,0.0,33.6691409618021,28.16034694598784,24192.0,24247.449999999993,51.38499999999785,-71.94057928707569,1.0,-0.000951553514542125,0.98713042803797
34,HK.MHImain,2020-06-30 16:00:00,24194.0,24244.0,24251.0,24172.0,2962,71727874.0,0.0,0.0,24194.0,0,,0.0020666280896088907,24174.8,24241.2,24248.9,,,,,0.0,0.0,0.0,44.612888789438365,32.93014230863826,24222.333333333332,24248.61666666666,50.56833333333161,-34.65058281972263,0.0,0.0,0.986191120609859
35,HK.MHImain,2020-06-30 16:30:00,24245.0,24244.0,24267.0,24179.0,4071,98630866.0,0.0,0.0,24244.0,0,,0.0,24199.0,24239.6,24249.75,,,,,0.0,0.0,0.0,52.08970438328239,43.457244711507634,24230.0,24249.66666666666,49.833333333331396,-26.309921962088787,0.0,0.0,0.986191120609859
36,HK.MHImain,2020-06-30 17:45:00,24235.0,24220.0,24235.0,24177.0,1385,33526525.0,0.0,0.0,24244.0,0,,-0.0009899356541824833,24214.6,24233.3,24249.8,,,,,0.0,0.0,0.0,54.740061162079535,50.480884778266784,24210.666666666668,24249.21666666666,50.14833333333117,-51.24796437235356,0.0,-0.0,0.986191120609859
37,HK.MHImain,2020-06-30 18:15:00,24223.0,24230.0,24250.0,24218.0,774,18758413.0,0.0,0.0,24220.0,0,,0.00041288191577204536,24226.4,24223.7,24249.0,,,,,0.0,0.0,0.0,53.312945973496454,53.380903839619485,24232.666666666668,24248.96666666666,50.32333333333118,-21.593694111403188,0.0,0.0,0.986191120609859
38,HK.MHImain,2020-06-30 18:45:00,24230.0,24239.0,24259.0,24223.0,544,13188007.0,0.0,0.0,24230.0,0,,0.00037144036318603746,24235.4,24214.2,24249.0,,12.569542970366456,-3.795282078080345,32.7296500968936,0.0,0.0,0.0,54.67725161914766,54.243419584907905,24240.333333333332,24249.033333333326,50.276666666664276,-11.536166545108884,0.0,0.0,0.986191120609859
39,HK.MHImain,2020-06-30 19:15:00,24240.0,24233.0,24242.0,24215.0,467,11313249.0,0.0,0.0,24239.0,0,,-0.0002475349643137337,24233.2,24204.0,24248.75,,14.927476454180578,2.445637432673295,24.963678043014568,0.0,0.0,0.0,65.99806128858118,57.99608629374179,24230.0,24248.51666666666,50.638333333330955,-24.377667335891807,0.0,-0.0,0.986191120609859
40,HK.MHImain,2020-06-30 19:45:00,24233.0,24261.0,24289.0,24227.0,981,23801178.0,0.0,0.0,24233.0,0,,0.0011554491808689615,24236.6,24217.8,24250.4,,23.913444268910098,9.601573044752229,28.62374244831574,0.0,0.0,0.0,76.00527145242593,65.56019478671828,24259.0,24249.999999999993,50.499999999998366,11.881188118821871,0.0,0.0,0.986191120609859
41,HK.MHImain,2020-06-30 20:15:00,24264.0,24231.0,24264.0,24220.0,591,14325884.0,0.0,0.0,24261.0,0,,-0.00123655249165322,24238.8,24226.7,24251.0,,20.795100962095603,13.332749017200019,14.924703889791168,0.0,0.0,0.0,75.76019025496379,72.587840998657,24238.333333333332,24250.71666666666,49.926666666665184,-16.535362976803476,0.0,-0.0,0.986191120609859
42,HK.MHImain,2020-06-30 20:45:00,24232.0,24210.0,24244.0,24187.0,896,21689538.0,0.0,0.0,24231.0,0,,-0.0008666584127769994,24234.8,24230.6,24250.1,,12.613271825171978,13.092923286524005,-0.9593029227040546,0.0,0.0,0.0,58.649893144666684,70.13845161735217,24213.666666666668,24250.21666666666,50.32666666666519,-48.417008875338546,0.0,-0.0,0.986191120609859
43,HK.MHImain,2020-06-30 21:15:00,24210.0,24191.0,24223.0,24183.0,827,20018170.0,0.0,0.0,24210.0,0,,-0.0007847996695580228,24225.2,24230.3,24241.4,,1.9503928903468477,9.378746487798287,-14.856707194902878,0.0,0.0,0.0,35.174283388569116,56.528122262733234,24199.0,24242.81666666666,45.82833333333074,-63.74028681915976,0.0,-0.0,0.986191120609859
44,HK.MHImain,2020-06-30 21:45:00,24193.0,24160.0,24205.0,24147.0,1986,48018938.0,0.0,0.0,24191.0,0,,-0.0012814683146624706,24210.6,24221.9,24231.55,,-13.410501122139976,1.7823306178188654,-30.38566347991768,0.0,0.0,0.0,18.04452068536577,37.28956573953389,24170.666666666668,24235.21666666666,43.226666666664826,-99.55274521899253,0.0,-0.0,0.986191120609859
45,HK.MHImain,2020-06-30 22:15:00,24159.0,24190.0,24204.0,24140.0,2325,56203406.0,0.0,0.0,24160.0,0,,0.0012417218543046005,24196.4,24216.5,24228.05,,-14.500499183297507,-3.645279315886591,-21.710439734821833,0.0,0.0,0.0,18.40399218577687,23.874265419903953,24178.0,24229.649999999994,42.08333333333303,-81.82178217820919,0.0,0.0,0.986191120609859
46,HK.MHImain,2020-06-30 22:45:00,24191.0,24188.0,24205.0,24156.0,1411,34116366.0,0.0,0.0,24190.0,0,,-8.267879288959001e-05,24187.8,24213.3,24223.3,,-15.4738220517429,-7.588126894505361,-15.771390314475077,0.0,0.0,0.0,24.97558055266725,20.474697807936664,24183.0,24224.633333333328,41.2299999999992,-67.31883472120393,0.0,-0.0,0.986191120609859
47,HK.MHImain,2020-06-30 23:15:00,24189.0,24230.0,24240.0,24188.0,1702,41218837.0,0.0,0.0,24188.0,0,,0.0017363982139904088,24191.8,24213.3,24218.5,,-4.1334360420260055,-6.436563277012243,4.606254469972475,0.0,0.0,0.0,42.05816554809845,28.479246095514224,24219.333333333332,24219.33333333333,35.69999999999963,6.793611217725024e-12,0.0,0.0,0.986191120609859
48,HK.MHImain,2020-06-30 23:45:00,24231.0,24226.0,24272.0,24217.0,1632,39568907.0,0.0,0.0,24230.0,0,,-0.00016508460586051044,24198.8,24212.0,24213.1,,1.972241001905786,-3.6336285173729,11.211739038557372,0.0,0.0,0.0,50.11185682326624,39.04853430801068,24238.333333333332,24214.599999999995,30.966666666666242,51.0943667025566,0.0,-0.0,0.986191120609859
49,HK.MHImain,2020-07-01 00:15:00,24227.0,24226.0,24241.0,24207.0,732,17732315.0,0.0,0.0,24226.0,0,,0.0,24212.0,24211.3,24207.65,,5.780033196195291,-0.49574127951683655,12.551548951424255,0.0,0.0,0.0,61.09077350688091,51.08693195941523,24224.666666666668,24208.566666666662,25.653333333334196,41.83991683993056,0.0,0.0,0.986191120609859
50,HK.MHImain,2020-07-01 00:45:00,24228.0,24175.0,24238.0,24163.0,1072,25942896.0,0.0,0.0,24226.0,0,,-0.0021051762569140875,24209.0,24202.7,24210.25,,-6.096172333254799,-2.362551630762824,-7.46724140498395,2.362551630762824,0.0,0.0,49.79492915734528,53.665853162497505,24192.0,24208.28333333333,25.993333333334157,-41.76284517396434,0.0,-0.0,0.986191120609859
51,HK.MHImain,2020-07-01 01:15:00,24177.0,24164.0,24180.0,24148.0,734,17737000.0,0.0,0.0,24175.0,-1,-1.0,-0.0004550155118924204,24204.2,24196.0,24211.35,,-16.516446697478386,-7.080516653001345,-18.871860088954083,2.362551630762824,0.0,0.0,36.616161616161634,49.16728809346264,24164.0,24210.266666666663,23.613333333334047,-130.6230001882027,-1.0,-0.0,0.986191120609859
52,HK.MHImain,2020-07-01 01:45:00,24160.0,24135.0,24165.0,24132.0,684,16518480.0,0.0,0.0,24164.0,-1,,-0.0012001324284058867,24185.2,24188.5,24209.55,,-30.827055617592123,-14.99602964119827,-31.662051952787706,2.362551630762824,0.0,0.0,15.613275613275635,34.008122128927546,24144.0,24209.1,25.013333333333502,-173.50746268656212,0.0,0.0012001324284058867,0.986191120609859
53,HK.MHImain,2020-07-01 02:15:00,24140.0,24138.0,24154.0,24128.0,372,8980583.0,0.0,0.0,24135.0,-1,,0.00012430080795522436,24167.6,24183.2,24206.75,,-38.43323427807627,-22.80843118682427,-31.249606182504003,2.362551630762824,0.0,0.0,9.08970658970661,20.43971460638132,24140.0,24206.499999999996,28.13333333333394,-157.58293838861357,0.0,-0.00012430080795522436,0.9873746805543089
54,HK.MHImain,2020-07-01 02:45:00,24138.0,24155.0,24163.0,24131.0,353,8523660.0,0.0,0.0,24138.0,-1,,0.0007042837020465598,24153.4,24182.7,24202.3,,-37.78836094804501,-27.80174110723118,-19.97323968162766,2.362551630762824,0.0,0.0,9.279100529100551,11.327360910694294,24149.666666666668,24202.866666666665,30.546666666666717,-116.1065037101637,0.0,-0.0007042837020465598,0.9872519490837615
55,HK.MHImain,2020-07-01 03:00:00,24152.0,24161.0,24164.0,24137.0,356,8595573.0,0.0,0.0,24155.0,0,1.0,0.00024839577727187034,24150.6,24179.8,24198.15,,-35.01587846343682,-30.206453559299728,-9.618849808274184,2.362551630762824,0.0,0.0,16.203703703703727,11.524170274170325,24154.0,24199.066666666666,31.633333333333212,-94.97716894977002,1.0,-0.00024839577727187034,0.9865566436262081
56,HK.MHImain,2020-07-02 09:45:00,24410.0,24699.0,24761.0,24360.0,23342,574822339.0,0.0,0.0,24161.0,1,1.0,0.022267290261164696,24257.6,24230.9,24222.1,,116.82264529471286,18.803246058704463,196.0387984720168,18.803246058704463,0.0,0.0,43.957345971564,23.146716734789454,24606.666666666668,24218.866666666665,51.95333333333292,497.626074682415,1.0,0.0,0.9863115871218918
57,HK.MHImain,2020-07-02 10:15:00,24698.0,24763.0,24811.0,24652.0,13709,338949325.0,0.0,0.0,24699.0,1,,0.002591198024211483,24383.2,24284.2,24248.75,,228.0390742295749,88.54852211566127,278.98110422782725,18.803246058704463,0.0,0.0,68.6980731555562,42.95304094360801,24742.0,24244.333333333332,87.46666666666587,379.3191056910613,0.0,0.002591198024211483,0.9863115871218918
58,HK.MHImain,2020-07-02 10:45:00,24763.0,24735.0,24821.0,24727.0,8701,215541858.0,0.0,0.0,24763.0,1,,-0.001130719218188414,24502.6,24335.1,24273.55,,286.06350959171687,154.38685127434644,263.35331663474085,18.803246058704463,0.0,0.0,90.25591346339651,67.6371108635056,24761.0,24270.366666666665,129.8566666666655,251.88455647680237,0.0,-0.001130719218188414,0.9888673157576989
59,HK.MHImain,2020-07-02 11:15:00,24732.0,24752.0,24789.0,24727.0,4270,105717756.0,0.0,0.0,24735.0,1,,0.0006872852233676952,24622.0,24387.7,24299.5,24237.866666666665,322.0221631606255,210.2652885697728,223.5137491817054,18.803246058704463,0.0,0.0,90.20188639515145,83.05195767136809,24756.0,24296.666666666664,167.89999999999856,182.38369399775252,0.0,0.0006872852233676952,0.9877491844795333
60,HK.MHImain,2020-07-02 11:45:00,24755.0,24682.0,24779.0,24682.0,3970,98209412.0,0.0,0.0,24752.0,1,,-0.002828054298642524,24726.2,24438.4,24320.55,24247.15,319.2549790528901,246.59518539747856,145.31958731082312,18.803246058704463,0.0,0.0,85.8585858585859,88.772128572378,24714.333333333332,24319.43333333333,198.28333333333194,132.7729679751212,0.0,-0.002828054298642524,0.9884280498984196
61,HK.MHImain,2020-07-02 12:00:00,24683.0,24749.0,24752.0,24680.0,1640,40533085.0,0.0,0.0,24682.0,1,,0.0027145288064176487,24736.2,24496.9,24346.45,24257.666666666668,330.2116598174107,274.4673435374559,111.48863255990955,18.803246058704463,0.0,0.0,86.53198653198656,87.53081959524134,24727.0,24343.866666666665,224.3799999999992,113.83466539897685,0.0,0.0027145288064176487,0.9856327217030055
62,HK.MHImain,2020-07-02 13:30:00,24760.0,24774.0,24784.0,24711.0,3899,96510871.0,0.0,0.0,24749.0,1,,0.0010101418239121251,24738.4,24560.8,24374.65,24269.75,337.93972437623233,295.6248038170481,84.62984111836852,18.803246058704463,0.0,0.0,87.58035844992371,86.6569769468321,24756.333333333332,24370.999999999996,246.63333333333213,104.15821957922358,0.0,0.0010101418239121251,0.9883082501186161
63,HK.MHImain,2020-07-02 14:00:00,24773.0,24758.0,24782.0,24733.0,2981,73800516.0,0.0,0.0,24774.0,0,-1.0,-0.0006458383789457178,24743.0,24622.8,24403.0,24280.233333333334,332.10295531370866,307.7841876492683,48.637535328880745,18.803246058704463,0.0,0.0,91.1960896972339,88.4361448930481,24757.666666666668,24398.93333333333,262.95333333333275,90.94980942964227,-1.0,-0.0006458383789457178,0.9893065816169784
64,HK.MHImain,2020-07-02 14:30:00,24757.0,24832.0,24837.0,24746.0,5275,130854237.0,0.0,0.0,24758.0,0,,0.002988932870183314,24759.0,24690.5,24436.6,24292.266666666666,342.8334533981615,319.4672762322327,46.732354331857664,18.803246058704463,0.0,0.0,94.30988715065399,91.02877843260391,24805.0,24430.649999999998,275.01499999999976,90.74656533886092,0.0,0.0,0.9886676494580265
65,HK.MHImain,2020-07-02 15:00:00,24833.0,24933.0,24948.0,24831.0,6272,156116273.0,0.0,0.0,24832.0,1,1.0,0.004067332474226859,24809.2,24767.7,24473.75,24305.9,371.29648083285065,336.743677765772,69.10560613415726,18.803246058704463,0.0,0.0,94.89122936243099,93.46573540343967,24904.0,24466.949999999997,286.05,101.8586494202652,1.0,0.0,0.9886676494580265
66,HK.MHImain,2020-07-02 15:30:00,24932.0,24959.0,24978.0,24889.0,5078,126625501.0,0.0,0.0,24933.0,0,-1.0,0.0010427946897686446,24851.2,24793.7,24512.3,24319.416666666668,389.56400772074994,354.3504544174313,70.42710660663727,18.803246058704463,0.0,0.0,95.83612515896932,95.0124138906848,24942.0,24504.899999999998,291.81000000000023,99.85949761831371,-1.0,0.0010427946897686446,0.9886676494580265
67,HK.MHImain,2020-07-02 16:00:00,24956.0,25049.0,25075.0,24937.0,6178,154575087.0,0.0,0.0,24959.0,1,1.0,0.0036059136984654128,24906.2,24822.3,24553.25,24334.3,418.8516356183027,375.8508481510551,86.00157493449512,18.803246058704463,0.0,-1.0,93.99143834174846,94.90626428771628,25020.333333333332,24544.949999999997,295.2933333333338,107.32454358001857,1.0,0.0,0.9896986268328274
68,HK.MHImain,2020-07-02 16:30:00,25047.0,25140.0,25154.0,25010.0,6408,160779613.0,0.0,0.0,25049.0,1,,0.0036328795560700566,24982.6,24862.8,24598.95,24350.033333333333,454.81325993123755,402.1716520777826,105.28321570690991,18.803246058704463,0.0,0.0,94.69609869830755,94.84122073300847,25101.333333333332,24588.1,294.8366666666669,116.04918730898085,0.0,0.0036328795560700566,0.9896986268328274
69,HK.MHImain,2020-07-02 17:45:00,25135.0,25099.0,25149.0,25080.0,1368,34343511.0,0.0,0.0,25140.0,1,,-0.0016308671439936306,25036.0,24897.5,24642.6,24365.716666666667,457.644407462878,420.66257053948107,73.96367384679388,18.803246058704463,0.0,0.0,92.95358649789033,93.88037451264881,25109.333333333332,24632.33333333333,287.6000000000011,110.57023643949974,0.0,-0.0016308671439936306,0.993294082740919
70,HK.MHImain,2020-07-02 18:15:00,25100.0,25076.0,25108.0,25070.0,1102,27652562.0,0.0,0.0,25099.0,1,,-0.0009163711701661859,25064.6,24936.9,24687.65,24381.116666666665,444.56319651126614,428.62944586340944,31.867501295713396,18.803246058704463,0.0,0.0,89.27860483279522,92.30943000966441,25084.666666666668,24676.966666666664,270.3466666666676,100.53758137699818,0.0,-0.0009163711701661859,0.9916741520570536
71,HK.MHImain,2020-07-02 18:45:00,25074.0,25032.0,25079.0,25024.0,1526,38216787.0,0.0,0.0,25076.0,0,-1.0,-0.0017546658159196538,25079.2,24965.2,24731.05,24396.716666666667,415.8720044952279,424.3769654073489,-17.009921824242042,18.803246058704463,-1.0,0.0,80.603592889495,87.61192807339357,25045.0,24721.016666666663,241.7433333333347,89.34636827856967,-1.0,-0.0017546658159196538,0.9907654104539094
72,HK.MHImain,2020-07-02 19:15:00,25036.0,25044.0,25054.0,25028.0,738,18481332.0,0.0,0.0,25032.0,0,,0.0004793863854266611,25078.2,24992.2,24776.5,24411.066666666666,393.43917980928745,414.06437020799507,-41.25038079741523,18.803246058704463,0.0,0.0,75.48445662739523,81.78888478322853,25042.0,24765.916666666664,216.04166666666623,85.19447123111632,0.0,0.0,0.9890269482565903
73,HK.MHImain,2020-07-02 19:45:00,25041.0,25056.0,25068.0,25035.0,587,14706788.0,0.0,0.0,25044.0,0,,0.00047915668423570423,25061.4,25022.0,24822.4,24424.916666666668,375.36223130685903,401.1636572409497,-51.60285186818135,18.803246058704463,0.0,0.0,71.24001202764727,75.77602051484587,25053.0,24811.566666666662,199.75666666666604,80.57581168199266,0.0,0.0,0.9890269482565903
74,HK.MHImain,2020-07-02 20:15:00,25057.0,25056.0,25065.0,25042.0,400,10021214.0,0.0,0.0,25056.0,0,,0.0,25052.8,25044.4,24867.45,24439.55,357.02929648483405,386.4522036555778,-58.84581434148754,18.803246058704463,0.0,0.0,68.57250877842036,71.76565914448764,25054.333333333332,24856.799999999996,178.7999999999998,73.65150385284738,0.0,0.0,0.9890269482565903
75,HK.MHImain,2020-07-02 20:45:00,25052.0,25128.0,25173.0,25041.0,2669,67061109.0,0.0,0.0,25056.0,0,,0.002873563218390718,25063.2,25063.9,24915.8,24454.566666666666,358.87468388420893,377.25969706512154,-36.77002636182522,18.803246058704463,0.0,0.0,71.2035046796057,70.33867516189115,25114.0,24904.799999999996,151.7999999999998,91.87527448397218,0.0,0.0,0.9890269482565903
76,HK.MHImain,2020-07-02 21:15:00,25128.0,25155.0,25180.0,25127.0,1485,37360076.0,0.0,0.0,25128.0,1,1.0,0.0010744985673352137,25087.8,25083.5,24938.6,24470.166666666668,360.89076698966164,371.80338703996824,-21.8252401006132,18.803246058704463,0.0,0.0,76.41506298713925,72.06369214838848,25154.0,24932.16666666666,146.61666666666716,100.86772005608215,1.0,0.0,0.9890269482565903
