t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore,DailyReturn,CumulativeReturn
15,HK.MHImain,2020-07-21 01:49:00,25243.0,25245.0,25245.0,25243.0,6,151468.0,0.0,0.0,25243.0,0,,7.92298855127882e-05,25245.2,25244.5,,,,,,0.0,0.0,0.0,68.31501831501832,72.17643467643468,25244.333333333332,,,,,0.0,1.0
16,HK.MHImain,2020-07-21 01:50:00,25243.0,25244.0,25244.0,25243.0,2,50487.0,0.0,0.0,25245.0,0,,-3.961180431766298e-05,25244.6,25245.3,,,,,,0.0,0.0,0.0,47.68009768009768,61.680911680911684,25243.666666666668,,,,,0.0,1.0
17,HK.MHImain,2020-07-21 01:51:00,25242.0,25243.0,25245.0,25242.0,15,378653.0,0.0,0.0,25244.0,0,,-3.961337347491156e-05,25244.2,25245.2,,,,,,0.0,0.0,0.0,33.3943833943834,49.7964997964998,25243.333333333332,,,,,0.0,1.0
18,HK.MHImain,2020-07-21 01:52:00,25242.0,25242.0,25242.0,25242.0,2,50484.0,0.0,0.0,25243.0,0,,-3.96149427563941e-05,25243.4,25244.7,,,,,,0.0,0.0,0.0,10.317460317460322,30.463980463980466,25242.0,,,,,0.0,1.0
19,HK.MHImain,2020-07-21 01:53:00,25242.0,25242.0,25242.0,25242.0,3,75726.0,0.0,0.0,25242.0,0,,0.0,25243.2,25244.3,25241.0,,,,,0.0,0.0,0.0,4.761904761904765,16.157916157916162,25242.0,25240.85,4.728333333333649,16.214310891806534,,0.0,1.0
20,HK.MHImain,2020-07-21 01:54:00,25243.0,25241.0,25243.0,25240.0,7,176684.0,0.0,0.0,25242.0,0,,-3.961651216222162e-05,25242.4,25243.8,25241.6,,,,,0.0,0.0,0.0,4.1666666666666705,6.415343915343921,25241.333333333332,25241.416666666664,3.9916666666673337,-1.3917884481353946,0.0,-0.0,1.0
21,HK.MHImain,2020-07-21 01:55:00,25243.0,25246.0,25248.0,25243.0,8,201968.0,0.0,0.0,25241.0,0,,0.00019809040846241466,25242.8,25243.7,25242.05,,,,,0.0,0.0,0.0,29.16666666666667,12.698412698412703,25245.666666666668,25241.96666666666,3.646666666669444,67.64168190137451,0.0,0.0,1.0
22,HK.MHImain,2020-07-21 01:56:00,25248.0,25246.0,25248.0,25246.0,7,176730.0,0.0,0.0,25246.0,0,,0.0,25243.4,25243.8,25242.7,,,,,0.0,0.0,0.0,54.166666666666664,29.166666666666668,25246.666666666668,25242.683333333327,3.1800000000012005,83.50803633835112,0.0,0.0,1.0
23,HK.MHImain,2020-07-21 01:57:00,25246.0,25246.0,25246.0,25245.0,6,151475.0,0.0,0.0,25246.0,0,,0.0,25244.2,25243.8,25243.35,,,,,0.0,0.0,0.0,75.0,52.77777777777777,25245.666666666668,25243.266666666663,2.720000000001164,58.823529411864364,0.0,0.0,1.0
24,HK.MHImain,2020-07-21 01:58:00,25247.0,25248.0,25248.0,25247.0,3,75743.0,0.0,0.0,25246.0,1,1.0,7.922047056951875e-05,25245.4,25244.3,25243.95,,,,,0.0,0.0,0.0,83.33333333333333,70.83333333333331,25247.666666666668,25243.849999999995,2.4650000000006913,103.2228983548858,1.0,0.0,1.0
25,HK.MHImain,2020-07-21 01:59:00,25248.0,25244.0,25248.0,25244.0,5,126230.0,0.0,0.0,25248.0,0,-1.0,-0.00015842839036750433,25246.0,25244.2,25244.35,,,,,0.0,0.0,0.0,75.0,77.77777777777776,25245.333333333332,25244.316666666662,2.0533333333343764,33.00865800875148,-1.0,-0.00015842839036750433,1.0
26,HK.MHImain,2020-07-21 02:00:00,25245.0,25244.0,25246.0,25244.0,4,100980.0,0.0,0.0,25244.0,0,,0.0,25245.6,25244.2,25244.75,,,,,0.0,0.0,0.0,66.66666666666667,74.99999999999999,25244.666666666668,25244.76666666666,1.556666666667661,-4.2826552458760165,0.0,0.0,0.9998415716096325
27,HK.MHImain,2020-07-21 02:01:00,25242.0,25239.0,25244.0,25239.0,9,227174.0,0.0,0.0,25244.0,-1,-1.0,-0.0001980668673744468,25244.2,25243.8,25244.5,,,,,0.0,0.0,0.0,33.333333333333336,58.33333333333332,25240.666666666668,25244.66666666666,1.666666666668243,-159.99999999955762,-1.0,-0.0,0.9998415716096325
28,HK.MHImain,2020-07-21 02:02:00,25241.0,25237.0,25243.0,25237.0,27,681489.0,0.0,0.0,25239.0,-1,,-7.92424422521032e-05,25242.4,25243.3,25244.0,,,,,0.0,0.0,0.0,16.666666666666668,38.88888888888888,25239.0,25244.28333333333,1.8933333333343398,-186.0328638495212,0.0,7.92424422521032e-05,0.9998415716096325
29,HK.MHImain,2020-07-21 02:03:00,25240.0,25240.0,25240.0,25240.0,3,75720.0,0.0,0.0,25237.0,-1,,0.00011887308317160006,25240.8,25243.1,25243.7,,,,,0.0,0.0,0.0,9.090909090909092,19.69696969696969,25240.0,25244.01666666666,2.081666666667661,-128.63624232689287,0.0,-0.00011887308317160006,0.999920801497632
30,HK.MHImain,2020-07-21 02:04:00,25240.0,25240.0,25240.0,25240.0,1,25240.0,0.0,0.0,25240.0,-1,,0.0,25240.0,25243.0,25243.4,,,,,0.0,0.0,0.0,18.181818181818183,14.646464646464636,25240.0,25243.73333333333,2.200000000000182,-113.13131313120088,0.0,-0.0,0.9998019378290305
31,HK.MHImain,2020-07-21 02:05:00,25238.0,25234.0,25238.0,25234.0,5,126176.0,0.0,0.0,25240.0,-1,,-0.0002377179080823577,25238.0,25241.8,25242.75,,,,,0.0,0.0,0.0,18.181818181818183,15.151515151515142,25235.333333333332,25243.133333333328,2.473333333334631,-210.24258760085024,0.0,0.0002377179080823577,0.9998019378290305
32,HK.MHImain,2020-07-21 02:06:00,25234.0,25237.0,25237.0,25233.0,9,227111.0,0.0,0.0,25234.0,-1,,0.00011888721566144511,25237.6,25240.9,25242.35,,,,,0.0,0.0,0.0,17.97979797979798,18.114478114478104,25235.666666666668,25242.61666666666,2.755000000000655,-168.17906836035814,0.0,-0.00011888721566144511,1.0000396086541878
33,HK.MHImain,2020-07-21 02:07:00,25238.0,25237.0,25240.0,25237.0,10,252381.0,0.0,0.0,25237.0,0,1.0,0.0,25237.6,25240.0,25241.9,,,,,0.0,0.0,0.0,17.777777777777775,17.979797979797965,25238.0,25242.216666666664,2.816666666666788,-99.80276134114395,1.0,-0.0,0.9999207167295637
34,HK.MHImain,2020-07-21 02:08:00,25234.0,25237.0,25237.0,25234.0,4,100941.0,0.0,0.0,25237.0,-1,-1.0,0.0,25237.0,25238.9,25241.6,,,,,0.0,0.0,0.0,28.03418803418803,21.263921263921247,25236.0,25241.85,3.0650000000003272,-127.24306688413095,-1.0,0.0,0.9999207167295637
35,HK.MHImain,2020-07-21 02:09:00,25237.0,25237.0,25237.0,25237.0,0,0.0,0.0,0.0,25237.0,0,1.0,0.0,25236.4,25238.2,25241.2,,,,,0.0,0.0,0.0,31.26651126651126,25.692825692825675,25237.0,25241.483333333334,3.183333333333576,-93.89179755671695,1.0,-0.0,0.9999207167295637
36,HK.MHImain,2020-07-21 02:10:00,25237.0,25233.0,25237.0,25231.0,4,100938.0,0.0,0.0,25237.0,-1,-1.0,-0.00015849744422868906,25236.2,25237.1,25240.65,,,,,0.0,0.0,0.0,27.933177933177927,29.07795907795906,25233.666666666668,25240.983333333334,3.45,-141.3848631239748,-1.0,-0.0,0.9999207167295637
37,HK.MHImain,2020-07-21 02:11:00,25231.0,25230.0,25232.0,25230.0,12,302773.0,0.0,0.0,25233.0,-1,,-0.00011889192723812947,25234.8,25236.2,25240.0,,,,,0.0,0.0,0.0,17.67676767676767,25.625485625485606,25230.666666666668,25240.350000000002,3.816666666666788,-169.14119359535363,0.0,0.00011889192723812947,0.9999207167295637
38,HK.MHImain,2020-07-21 02:12:00,25230.0,25233.0,25233.0,25230.0,5,126155.0,0.0,0.0,25230.0,-1,,0.00011890606420927874,25234.0,25235.8,25239.55,,-5.898970376900252,-4.890802305831312,-2.016336142137879,0.0,0.0,0.0,15.555555555555548,20.38850038850037,25232.0,25239.85,4.131666666666933,-126.66397741021441,0.0,-0.00011890606420927874,1.000039599230661
39,HK.MHImain,2020-07-21 02:13:00,25234.0,25231.0,25234.0,25231.0,3,75696.0,0.0,0.0,25233.0,-1,,-7.926128482538264e-05,25232.8,25234.9,25239.0,,-6.270838277774601,-5.350814296479075,-1.8400479625910524,0.0,0.0,0.0,13.333333333333323,15.521885521885501,25232.0,25239.35,4.416666666666788,-110.9433962263901,0.0,7.926128482538264e-05,0.9999206884578631
40,HK.MHImain,2020-07-21 02:14:00,25231.0,25231.0,25231.0,25231.0,0,0.0,0.0,0.0,25231.0,-1,,0.0,25231.6,25234.0,25238.5,,-6.388850691695552,-5.696826428217901,-1.3840485269553024,0.0,0.0,0.0,16.666666666666657,15.185185185185162,25231.0,25238.833333333336,4.700000000000182,-111.11111111114121,0.0,-0.0,0.9999999434563536
41,HK.MHImain,2020-07-21 02:15:00,25231.0,25231.0,25231.0,25231.0,1,25231.0,0.0,0.0,25231.0,-1,,0.0,25231.2,25233.7,25237.75,,-6.344842754318961,-5.912831870251588,-0.8640217681347462,0.0,0.0,0.0,9.999999999999991,13.333333333333309,25231.0,25238.100000000002,4.676666666667006,-101.21168923737233,0.0,-0.0,0.9999999434563536
42,HK.MHImain,2020-07-21 02:16:00,25231.0,25231.0,25231.0,25231.0,4,100924.0,0.0,0.0,25231.0,0,1.0,0.0,25231.4,25233.1,25237.0,,-6.1996369649641565,-6.008433568489111,-0.38240679295009095,0.0,0.0,0.0,11.428571428571418,12.698412698412675,25231.0,25237.316666666666,4.514999999999963,-93.269349083289,1.0,-0.0,0.9999999434563536
43,HK.MHImain,2020-07-21 02:17:00,25229.0,25224.0,25229.0,25224.0,9,227023.0,0.0,0.0,25231.0,-1,-1.0,-0.0002774364868614043,25229.6,25231.8,25235.9,,-7.937847450091795,-6.651571529023339,-2.572551842136912,0.0,0.0,0.0,8.095238095238086,9.841269841269819,25225.666666666668,25236.316666666666,4.548333333333176,-156.10113594720684,-1.0,-0.0,0.9999999434563536
44,HK.MHImain,2020-07-21 02:18:00,25225.0,25225.0,25225.0,25225.0,1,25225.0,0.0,0.0,25224.0,-1,,3.964478274665062e-05,25228.4,25230.6,25234.75,,-8.607501321283053,-7.303548126443244,-2.607906389679618,0.0,0.0,0.0,7.326007326007317,8.949938949938927,25225.0,25235.183333333327,4.46500000000051,-152.0467836256195,0.0,-3.964478274665062e-05,0.9999999434563536
45,HK.MHImain,2020-07-21 02:19:00,25225.0,25229.0,25229.0,25224.0,6,151354.0,0.0,0.0,25225.0,-1,,0.00015857284440046193,25228.0,25229.8,25234.0,,-7.758625956455944,-7.455240736447477,-0.606770440016934,0.0,0.0,0.0,19.230769230769223,11.55067155067153,25227.333333333332,25234.28333333333,4.35,-106.51340996164124,0.0,-0.00015857284440046193,0.9999602986758486
46,HK.MHImain,2020-07-21 02:20:00,25229.0,25229.0,25232.0,25228.0,9,227065.0,0.0,0.0,25229.0,0,1.0,0.0,25227.6,25229.4,25233.25,,-7.080470616441744,-7.330317363112233,0.49969349334097757,0.0,1.0,0.0,35.89743589743589,20.818070818070797,25229.666666666668,25233.53333333333,4.0,-64.44444444435553,1.0,-0.0,0.999801732127
47,HK.MHImain,2020-07-21 02:21:00,25230.0,25229.0,25231.0,25229.0,5,126150.0,0.0,0.0,25229.0,0,,0.0,25227.2,25229.3,25232.75,,-6.522364094646036,-7.060999606956834,1.077271024621595,0.0,0.0,0.0,49.99999999999999,35.042735042735025,25229.666666666668,25232.98333333333,3.7816666666662058,-58.46922285874769,0.0,0.0,0.999801732127
48,HK.MHImain,2020-07-21 02:22:00,25230.0,25231.0,25231.0,25230.0,4,100922.0,0.0,0.0,25229.0,0,,7.92738515200675e-05,25228.6,25229.1,25232.45,,-5.494623616210447,-6.538874276708039,2.0885013209951833,0.0,0.0,0.0,62.49999999999999,49.465811965811945,25230.666666666668,25232.566666666662,3.5133333333322296,-36.05313092969215,0.0,0.0,0.999801732127
49,HK.MHImain,2020-07-21 02:23:00,25231.0,25231.0,25231.0,25231.0,0,0.0,0.0,0.0,25231.0,0,,0.0,25229.8,25229.1,25232.0,,-4.745775470230001,-5.941174674548693,2.3907984086373837,0.0,0.0,0.0,74.99999999999999,62.49999999999998,25231.0,25232.11666666666,3.0849999999982174,-24.131100306039464,0.0,0.0,0.999801732127
50,HK.MHImain,2020-07-21 02:24:00,25229.0,25230.0,25230.0,25226.0,18,454101.0,0.0,0.0,25231.0,0,,-3.9633783837311753e-05,25230.0,25229.0,25231.5,,-4.46417153627408,-5.448840295123822,1.9693375176994845,0.0,0.0,0.0,83.33333333333333,73.61111111111109,25228.666666666668,25231.549999999996,2.726666666665551,-70.49714751415489,0.0,-0.0,0.999801732127
51,HK.MHImain,2020-07-21 02:25:00,25230.0,25230.0,25230.0,25230.0,11,277530.0,0.0,0.0,25230.0,0,,0.0,25230.2,25228.9,25231.3,,-4.204195512367733,-5.033958700871792,1.6595263770081186,0.0,0.0,0.0,79.16666666666666,79.16666666666664,25230.0,25231.28333333333,2.5349999999985813,-33.74972605732883,0.0,0.0,0.999801732127
52,HK.MHImain,2020-07-21 02:26:00,25230.0,25231.0,25234.0,25230.0,10,252314.0,0.0,0.0,25230.0,0,,3.963535473650026e-05,25230.6,25228.9,25231.0,,-3.6848736544961866,-4.584263685413257,1.7987800618341403,0.0,0.0,0.0,73.33333333333333,78.61111111111109,25231.666666666668,25231.08333333333,2.274999999998363,17.09401709420707,0.0,0.0,0.999801732127
53,HK.MHImain,2020-07-21 02:27:00,25232.0,25233.0,25233.0,25231.0,3,75696.0,0.0,0.0,25231.0,0,,7.926756767462351e-05,25231.0,25229.8,25230.8,,-2.734099268898717,-3.9675422132417437,2.466885888686053,0.0,0.0,0.0,78.33333333333333,76.94444444444441,25232.333333333332,25230.799999999996,1.9866666666668606,51.454138702561636,0.0,0.0,0.999801732127
54,HK.MHImain,2020-07-21 02:28:00,25235.0,25232.0,25235.0,25232.0,4,100935.0,0.0,0.0,25233.0,0,,-3.963064241274683e-05,25231.2,25230.5,25230.55,,-2.3626098544700653,-3.432564760317851,2.1399098116955715,0.0,0.0,0.0,75.55555555555554,75.74074074074072,25233.0,25230.649999999994,1.8550000000017461,84.45642407919529,0.0,-0.0,0.999801732127
55,HK.MHImain,2020-07-21 02:29:00,25233.0,25232.0,25233.0,25232.0,9,227092.0,0.0,0.0,25232.0,0,,0.0,25231.6,25230.8,25230.3,,-2.084957077709987,-2.983362199448563,1.796810243477152,0.0,0.0,0.0,74.44444444444444,76.11111111111109,25232.333333333332,25230.416666666664,1.6916666666673337,75.5336617405763,0.0,0.0,0.999801732127
56,HK.MHImain,2020-07-21 02:30:00,25232.0,25232.0,25232.0,25232.0,1,25232.0,0.0,0.0,25232.0,0,,0.0,25232.0,25231.1,25230.25,,-1.8715283464589447,-2.6127509151186903,1.4824451373194911,0.0,0.0,0.0,66.66666666666667,72.22222222222221,25232.0,25230.33333333333,1.6333333333346673,68.02721088449617,0.0,0.0,0.999801732127
57,HK.MHImain,2020-07-21 02:31:00,25235.0,25232.0,25235.0,25232.0,8,201871.0,0.0,0.0,25232.0,0,,0.0,25232.2,25231.4,25230.35,,-1.7024893611087464,-2.309330397115376,1.2136820720132588,0.0,0.0,0.0,66.66666666666667,69.25925925925925,25233.0,25230.44999999999,1.715000000002874,99.12536443171673,0.0,0.0,0.999801732127
58,HK.MHImain,2020-07-21 02:32:00,25232.0,25236.0,25236.0,25232.0,6,151412.0,0.0,0.0,25232.0,1,1.0,0.00015852885225120517,25232.8,25231.9,25230.5,,-0.45341871549680945,-1.6906931699091872,2.4745489088247554,0.0,0.0,0.0,77.77777777777777,70.37037037037037,25234.666666666668,25230.583333333325,1.8083333333357587,150.5376344087579,1.0,0.0,0.999801732127
59,HK.MHImain,2020-07-21 02:33:00,25239.0,25242.0,25242.0,25239.0,8,201925.0,0.0,0.0,25236.0,1,,0.0002377555872563608,25234.8,25233.0,25231.05,25237.016666666666,2.0080964820263034,-0.4577632859306904,4.931719535913988,0.0,0.0,0.0,88.88888888888887,77.77777777777776,25241.0,25231.033333333326,2.1733333333315388,305.72597137063366,0.0,0.0002377555872563608,0.999801732127
60,HK.MHImain,2020-07-21 02:34:00,25242.0,25242.0,25244.0,25238.0,17,429119.0,0.0,0.0,25242.0,1,,0.0,25236.8,25234.2,25231.6,25237.233333333334,3.520752412281581,0.8684086134734001,5.304687597616362,0.0,0.0,0.0,95.23809523809523,87.30158730158728,25241.333333333332,25231.549999999996,2.7383333333325934,238.18218705633916,0.0,0.0,1.0000394405749617
61,HK.MHImain,2020-07-21 02:35:00,25241.0,25241.0,25241.0,25241.0,2,50482.0,0.0,0.0,25242.0,1,,-3.961651216222162e-05,25238.6,25235.3,25232.1,25237.3,4.130188508879655,1.9556685786088184,4.349039860541674,0.0,0.0,0.0,87.54578754578752,90.55759055759052,25241.0,25232.049999999996,3.226666666665369,184.9173553720654,0.0,-3.961651216222162e-05,1.0000394405749617
62,HK.MHImain,2020-07-21 02:36:00,25241.0,25240.0,25241.0,25240.0,6,151445.0,0.0,0.0,25241.0,1,,-3.9618081692505136e-05,25240.2,25236.2,25232.55,25237.416666666668,4.159644782503165,2.690327313240267,2.9386349385257953,0.0,0.0,0.0,76.43467643467642,86.40618640618636,25240.333333333332,25232.516666666663,3.67166666666526,141.92767438351936,0.0,-3.9618081692505136e-05,0.9999998225003015
63,HK.MHImain,2020-07-21 02:37:00,25240.0,25240.0,25240.0,25240.0,1,25240.0,0.0,0.0,25240.0,1,,0.0,25241.0,25236.9,25233.35,25237.533333333333,4.101160866219288,3.160605164233274,1.881111403972029,0.0,0.0,0.0,70.08547008547008,78.02197802197799,25240.0,25233.23333333333,3.8933333333317934,115.86757990877977,0.0,0.0,0.9999602044256412
64,HK.MHImain,2020-07-21 02:38:00,25237.0,25237.0,25239.0,25237.0,4,100951.0,0.0,0.0,25240.0,0,-1.0,-0.00011885895404117885,25240.0,25237.4,25233.95,25237.55,3.155056902887736,3.1587557437847615,-0.007397681794050648,0.0,-1.0,0.0,58.333333333333336,68.28449328449327,25237.666666666668,25233.86666666666,3.8933333333316114,65.06849315082584,-1.0,-0.00011885895404117885,0.9999602044256412
65,HK.MHImain,2020-07-21 02:39:00,25237.0,25237.0,25237.0,25237.0,1,25237.0,0.0,0.0,25237.0,0,,0.0,25239.0,25237.9,25234.35,25237.566666666666,2.500934835181397,2.93948210758364,-0.8770945448044865,0.0,0.0,0.0,50.0,59.47293447293446,25237.0,25234.35,3.819999999999527,46.24781849915853,0.0,0.0,0.9998413502016603
66,HK.MHImain,2020-07-21 02:40:00,25238.0,25235.0,25238.0,25235.0,4,100949.0,0.0,0.0,25237.0,0,,-7.924872211440004e-05,25237.8,25238.2,25234.65,25237.55,1.4872110363430693,2.4553917505034497,-1.9363614283207609,0.0,0.0,0.0,36.11111111111111,48.14814814814813,25236.0,25234.666666666664,3.699999999999636,24.024024024070087,0.0,-0.0,0.9998413502016603
67,HK.MHImain,2020-07-21 02:41:00,25237.0,25236.0,25239.0,25234.0,22,555221.0,0.0,0.0,25235.0,0,,3.962750148600591e-05,25237.0,25238.6,25235.0,25237.416666666668,1.0991773289933917,2.0033202766667637,-1.808285895346744,0.0,0.0,0.0,28.888888888888886,38.333333333333314,25236.333333333332,25234.999999999996,3.5666666666660602,24.922118380111876,0.0,0.0,0.9998413502016603
68,HK.MHImain,2020-07-21 02:42:00,25234.0,25237.0,25237.0,25234.0,9,227119.0,0.0,0.0,25236.0,0,,3.9625931209430476e-05,25236.4,25238.7,25235.3,25237.25,1.1122824516096443,1.7063076683143907,-1.1880504334094928,0.0,0.0,0.0,24.999999999999996,29.999999999999982,25236.0,25235.266666666666,3.3999999999998183,14.379084967325786,0.0,0.0,0.9998413502016603
69,HK.MHImain,2020-07-21 02:43:00,25238.0,25240.0,25240.0,25238.0,3,75717.0,0.0,0.0,25237.0,0,,0.00011887308317160006,25237.0,25238.5,25235.75,25237.15,1.9332693352625938,1.781961557297125,0.3026155559309376,1.781961557297125,0.0,0.0,45.238095238095234,33.04232804232802,25239.333333333332,25235.68333333333,3.3483333333333576,72.67297162770392,0.0,0.0,0.9998413502016603
70,HK.MHImain,2020-07-21 02:44:00,25239.0,25241.0,25241.0,25239.0,2,50480.0,0.0,0.0,25240.0,0,,3.961965134702261e-05,25237.8,25238.4,25236.3,25237.066666666666,2.692163496540161,2.0853622037114703,1.213602585657381,1.781961557297125,0.0,0.0,71.90476190476188,47.38095238095235,25240.333333333332,25236.266666666666,3.166666666666424,85.61403508770545,0.0,0.0,0.9998413502016603
71,HK.MHImain,2020-07-21 02:45:00,25240.0,25240.0,25242.0,25240.0,9,227168.0,0.0,0.0,25241.0,0,,-3.9618081692505136e-05,25238.8,25238.3,25236.8,25236.95,2.842353088890377,2.337692498771106,1.0093211802385422,1.781961557297125,0.0,0.0,86.90476190476188,68.01587301587297,25240.666666666668,25236.8,3.066666666666606,84.05797101453659,0.0,-0.0,0.9998413502016603
72,HK.MHImain,2020-07-21 02:46:00,25240.0,25237.0,25242.0,25235.0,29,731929.0,0.0,0.0,25240.0,0,,-0.00011885895404117885,25239.0,25238.0,25237.1,25236.816666666666,2.0509474046484684,2.242110800730227,-0.38232679216351695,1.781961557297125,-1.0,0.0,70.83333333333331,76.547619047619,25238.0,25237.116666666665,2.85,20.662768031228797,0.0,-0.0,0.9998413502016603
73,HK.MHImain,2020-07-21 02:47:00,25235.0,25234.0,25237.0,25233.0,11,277578.0,0.0,0.0,25237.0,0,,-0.00011887308317148904,25238.4,25237.4,25237.15,25236.616666666665,0.6813410959657631,1.7218542324754056,-2.081026273019285,1.781961557297125,0.0,0.0,41.20370370370369,66.3139329805996,25234.666666666668,25237.233333333334,2.733333333333212,-62.60162601623927,0.0,-0.0,0.9998413502016603
74,HK.MHImain,2020-07-21 02:48:00,25231.0,25227.0,25231.0,25226.0,18,454112.0,0.0,0.0,25234.0,-1,-1.0,-0.00027740350320992757,25235.8,25236.4,25236.9,25236.35,-2.1380654890563164,0.43521432529816506,-5.146559628708963,1.781961557297125,0.0,0.0,18.287037037037024,43.44135802469132,25228.0,25236.983333333337,2.9849999999994905,-200.63279359773864,-1.0,-0.0,0.9998413502016603
75,HK.MHImain,2020-07-21 02:49:00,25229.0,25230.0,25231.0,25226.0,18,454133.0,0.0,0.0,25227.0,-1,,0.00011892020454284946,25233.6,25235.7,25236.8,25236.1,-3.0403202742745634,-0.7232972078927444,-4.634046132763638,1.781961557297125,0.0,0.0,14.120370370370358,24.537037037037,25229.0,25236.816666666673,3.1683333333325208,-164.47483780483907,0.0,-0.00011892020454284946,0.9998413502016603
76,HK.MHImain,2020-07-21 02:50:00,25237.0,25236.0,25237.0,25234.0,14,353300.0,0.0,0.0,25230.0,0,1.0,0.00023781212841855748,25232.8,25235.8,25237.0,25235.966666666667,-1.8854377265524818,-1.1106773807793235,-1.5495206915463164,1.781961557297125,0.0,0.0,31.249999999999986,21.2191358024691,25235.666666666668,25237.000000000007,2.9666666666664243,-29.962546816618104,1.0,-0.00023781212841855748,0.9997224488637839
77,HK.MHImain,2020-07-21 02:51:00,25236.0,25231.0,25239.0,25225.0,131,3305288.0,0.0,0.0,25236.0,-1,-1.0,-0.00019812965604693034,25231.6,25235.3,25236.95,25235.766666666666,-2.5122628311983135,-1.5778725309189867,-1.8687806005586536,1.781961557297125,0.0,0.0,40.93137254901959,28.767247639796622,25231.666666666668,25236.933333333338,3.039999999999236,-115.49707602349531,-1.0,-0.0,0.9994847027403918
