t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore,DailyReturn,CumulativeReturn
28,HK.MHImain,2020-06-09 23:15:00,24796.0,24875.0,24936.0,24787.0,5603,139425669.0,0.0,0.0,24795.0,0,,0.003226456946965106,24852.2,24912.7,24889.8,,,,,0.0,0.0,0.0,22.341807836096013,23.10333102421664,24866.0,24887.449999999997,90.32999999999902,-15.830842466509704,0.0,0.0,1.0
29,HK.MHImain,2020-06-10 00:15:00,24876.0,24813.0,24887.0,24807.0,3141,78043537.0,0.0,0.0,24875.0,0,,-0.0024924623115577527,24843.4,24879.8,24888.5,,,,,0.0,0.0,0.0,23.254139668826507,22.29970999910368,24835.666666666668,24887.88333333333,90.06999999999934,-38.64895204963835,0.0,-0.0,1.0
30,HK.MHImain,2020-06-10 01:15:00,24814.0,24802.0,24829.0,24786.0,1359,33712016.0,0.0,0.0,24813.0,0,,-0.0004433160037077277,24825.0,24847.1,24889.95,,,,,0.0,0.0,0.0,28.658260698827903,24.751402734583454,24805.666666666668,24888.7,89.5800000000003,-61.794547394011,0.0,-0.0,1.0
31,HK.MHImain,2020-06-10 02:15:00,24802.0,24837.0,24859.0,24800.0,1201,29822001.0,0.0,0.0,24802.0,0,,0.0014111765180226943,24824.4,24835.5,24894.1,,,,,0.0,0.0,0.0,35.554708982965174,29.155703116873173,24832.0,24893.433333333334,86.74000000000032,-47.21645786898323,0.0,0.0,1.0
32,HK.MHImain,2020-06-10 03:00:00,24837.0,24868.0,24874.0,24810.0,665,16525544.0,0.0,0.0,24837.0,0,,0.001248137858839593,24839.0,24837.6,24900.6,,,,,0.0,0.0,0.0,51.698750792953696,38.63724015824891,24850.666666666668,24898.533333333333,83.67999999999975,-38.13469301040879,0.0,0.0,1.0
33,HK.MHImain,2020-06-10 10:15:00,25000.0,25196.0,25254.0,24990.0,29161,732518517.0,0.0,0.0,24868.0,1,1.0,0.013189641306096123,24903.2,24877.7,24920.35,,,,,0.0,0.0,0.0,70.60792065473714,52.62046014355199,25146.666666666668,24916.716666666667,95.76500000000014,160.07936093562392,1.0,0.0,1.0
34,HK.MHImain,2020-06-10 11:15:00,25199.0,25022.0,25221.0,24885.0,20297,508109128.0,0.0,0.0,25196.0,0,-1.0,-0.006905858072709936,24945.0,24894.2,24929.6,,,,,0.0,0.0,0.0,71.40380080454987,64.57015741741355,25042.666666666668,24927.61666666667,99.64000000000051,76.97711762344352,-1.0,-0.006905858072709936,1.0
35,HK.MHImain,2020-06-10 12:00:00,25025.0,25018.0,25108.0,25005.0,6002,150346974.0,0.0,0.0,25022.0,0,,-0.00015985932379503076,24988.2,24906.6,24936.55,,,,,0.0,0.0,0.0,67.16604244694133,69.7259213020761,25043.666666666668,24936.683333333338,103.08500000000058,69.18777923288506,0.0,-0.0,0.9930941419272901
36,HK.MHImain,2020-06-10 14:00:00,25025.0,25054.0,25104.0,25023.0,6445,161563136.0,0.0,0.0,25018.0,0,,0.001438963945958882,25031.6,24928.0,24936.85,,,,,0.0,0.0,0.0,56.54150260891834,65.03711528680317,25060.333333333332,24942.450000000004,109.42833333333382,71.81767874458305,0.0,0.0,0.9930941419272901
37,HK.MHImain,2020-06-10 15:00:00,25052.0,24941.0,25079.0,24939.0,8920,223015068.0,0.0,0.0,25054.0,0,,-0.004510257843059029,25046.2,24942.6,24934.85,,,,,0.0,0.0,0.0,48.729952943436096,57.479165999765236,24986.333333333332,24941.850000000002,108.76833333333362,27.264879994685845,0.0,-0.0,0.9930941419272901
38,HK.MHImain,2020-06-10 16:00:00,24940.0,25021.0,25033.0,24938.0,6879,171964008.0,0.0,0.0,24941.0,0,,0.0032075698648810214,25011.2,24957.2,24934.95,,102.25894762340249,100.18412834498085,4.149638556843286,0.0,0.0,0.0,46.86609686609686,50.712517472817076,24997.333333333332,24941.050000000003,107.88833333333369,34.77875787207701,0.0,0.0,0.9930941419272901
39,HK.MHImain,2020-06-10 16:30:00,25021.0,25014.0,25030.0,24968.0,3749,93714210.0,0.0,0.0,25021.0,0,,-0.00027976499740223204,25009.6,24977.3,24928.55,,102.46609799548969,100.94478489515046,3.0426262006784555,0.0,0.0,0.0,43.489965736661766,46.362005182064884,25004.0,24935.76666666667,102.07666666666701,44.5634544841,0.0,-0.0,0.9930941419272901
40,HK.MHImain,2020-06-10 18:15:00,25000.0,24827.0,25000.0,24820.0,5008,124589087.0,0.0,0.0,25014.0,0,,-0.007475813544415177,24971.4,24979.8,24913.45,,48.75456122984906,83.54804367338333,-69.58696488706855,0.0,0.0,0.0,33.72635597305201,41.36080619193685,24882.333333333332,24922.933333333334,92.02000000000025,-29.413895529958758,0.0,-0.0,0.9930941419272901
41,HK.MHImain,2020-06-10 19:15:00,24825.0,24922.0,24930.0,24809.0,2800,69647716.0,0.0,0.0,24827.0,0,,0.0038264792363154054,24945.0,24988.3,24911.9,,40.4222128731526,69.17276673997308,-57.501107733640964,0.0,0.0,0.0,25.4528837108157,34.2230684735098,24887.0,24916.15,86.79500000000044,-22.389922614590937,0.0,0.0,0.9930941419272901
42,HK.MHImain,2020-06-10 20:15:00,24922.0,24981.0,24995.0,24913.0,2859,71340920.0,0.0,0.0,24922.0,0,,0.0023673862450845906,24953.0,24999.6,24918.6,,50.81624885461861,63.05392744485493,-24.475357180472642,0.0,0.0,0.0,23.6565533571097,27.611931013659113,24963.0,24920.25,88.2,32.31292517006803,0.0,0.0,0.9930941419272901
43,HK.MHImain,2020-06-10 21:15:00,24983.0,25011.0,25039.0,24966.0,2843,71074723.0,0.0,0.0,24981.0,0,,0.0012009126936471937,24951.0,24981.1,24929.4,,64.75293356786278,63.62026281919088,2.2653414973438117,63.62026281919088,0.0,0.0,44.89978655686463,31.33640787492999,25005.333333333332,24929.316666666666,88.54833333333318,57.23176921580799,0.0,0.0,0.9930941419272901
44,HK.MHImain,2020-06-10 22:15:00,25011.0,24889.0,25016.0,24876.0,6790,169284578.0,0.0,0.0,25011.0,0,,-0.004877853744352456,24926.0,24967.8,24931.0,,38.43986591383509,55.22679718407228,-33.57386254047438,63.62026281919088,0.0,0.0,45.474915103808065,38.01041833926078,24927.0,24933.4,84.87333333333336,-5.027099206662048,0.0,-0.0,0.9930941419272901
45,HK.MHImain,2020-06-10 23:15:00,24888.0,24925.0,24982.0,24865.0,5079,126556230.0,0.0,0.0,24889.0,0,,0.001446422114186996,24945.6,24958.5,24932.55,,31.16052950363519,47.20470795725992,-32.08835690724946,63.62026281919088,0.0,0.0,45.88004515295106,45.41824893787457,24924.0,24935.433333333334,83.04333333333325,-9.178608223284481,0.0,0.0,0.9930941419272901
46,HK.MHImain,2020-06-11 00:15:00,24925.0,24891.0,24938.0,24864.0,2377,59182860.0,0.0,0.0,24925.0,0,,-0.001364092276830542,24939.4,24942.2,24935.1,,16.55575232862975,36.9883894143832,-40.8652741715069,63.62026281919088,0.0,0.0,35.244593647934344,42.19985130156448,24897.666666666668,24937.51666666667,81.16833333333344,-32.73033407938411,0.0,-0.0,0.9930941419272901
47,HK.MHImain,2020-06-11 01:15:00,24893.0,24882.0,24923.0,24868.0,1216,30274176.0,0.0,0.0,24891.0,0,,-0.0003615764734241633,24919.6,24936.3,24939.45,,4.553563879020658,26.176780902595688,-43.24643404715006,63.62026281919088,0.0,0.0,36.78475577026301,39.30313152371613,24891.0,24942.416666666668,76.75833333333321,-44.65675098614089,0.0,-0.0,0.9930941419272901
48,HK.MHImain,2020-06-11 02:15:00,24885.0,25019.0,25023.0,24831.0,2158,53805908.0,0.0,0.0,24882.0,0,,0.0055059882646089076,24921.2,24936.1,24946.65,,34.96786070928283,29.10714083815807,11.721439742249522,63.62026281919088,0.0,0.0,52.89855072463769,41.64263338094501,24957.666666666668,24947.000000000004,73.69999999999982,9.648726066634344,0.0,0.0,0.9930941419272901
49,HK.MHImain,2020-06-11 03:00:00,25022.0,24950.0,25080.0,24878.0,3253,81307673.0,0.0,0.0,25019.0,0,,-0.0027579039929653826,24933.4,24929.7,24953.5,,34.303383515205496,30.839221730507212,6.928323569396568,63.62026281919088,0.0,0.0,58.35766618535751,49.346990893419395,24969.333333333332,24953.683333333334,68.5816666666664,15.213006391404777,0.0,-0.0,0.9930941419272901
50,HK.MHImain,2020-06-11 10:15:00,24900.0,24904.0,25009.0,24786.0,30051,747925003.0,0.0,0.0,24950.0,0,,-0.001843687374749492,24929.2,24937.4,24958.6,,20.471983364946936,27.383475608653786,-13.822984487413699,63.62026281919088,0.0,0.0,61.1566408476862,57.47095258589379,24899.666666666668,24958.383333333335,63.48333333333303,-61.66097838452868,0.0,-0.0,0.9930941419272901
51,HK.MHImain,2020-06-11 11:15:00,24906.0,24858.0,24935.0,24822.0,10491,261050462.0,0.0,0.0,24904.0,0,,-0.0018470928364920924,24922.6,24931.0,24959.65,,-1.3935645697529253,17.791128882518215,-38.36938690454228,63.62026281919088,0.0,0.0,38.885123545113,52.799810192718894,24871.666666666668,24960.36666666667,61.49999999999964,-96.15176151761654,0.0,-0.0,0.9930941419272901
52,HK.MHImain,2020-06-11 12:00:00,24857.0,24720.0,24878.0,24655.0,11486,284324644.0,0.0,0.0,24858.0,-1,-1.0,-0.005551532705768802,24890.2,24904.9,24952.25,,-53.46828799956711,-5.962010078176895,-95.01255584278043,63.62026281919088,0.0,0.0,26.63998932906495,42.22725124062137,24751.0,24955.383333333335,66.71166666666632,-204.2454676426773,-1.0,-0.0,0.9930941419272901
53,HK.MHImain,2020-06-11 14:00:00,24705.0,24552.0,24715.0,24526.0,15176,373384616.0,0.0,0.0,24720.0,-1,,-0.006796116504854344,24796.8,24859.0,24920.05,,-131.93259001093975,-47.952203389097846,-167.9607732436838,63.62026281919088,0.0,0.0,14.825684786549992,26.78359922024264,24597.666666666668,24927.933333333334,75.03333333333303,-293.43995261365416,0.0,0.006796116504854344,0.9930941419272901
54,HK.MHImain,2020-06-11 15:00:00,24550.0,24547.0,24575.0,24460.0,11531,282720737.0,0.0,0.0,24552.0,-1,,-0.0002036493971977471,24716.2,24824.8,24896.3,,-180.28173220308236,-92.06204632709267,-176.43937175197937,63.62026281919088,0.0,0.0,11.339838835266255,17.601837650293728,24527.333333333332,24902.166666666664,91.4166666666666,-273.3515648738978,0.0,0.0002036493971977471,0.9998433254161162
55,HK.MHImain,2020-06-11 16:00:00,24549.0,24393.0,24552.0,24389.0,11191,273816290.0,0.0,0.0,24547.0,-1,,-0.006273679064651483,24614.0,24771.6,24865.05,,-250.1630118758585,-144.76236817668126,-210.80128739835448,63.62026281919088,0.0,0.0,6.43475668663256,10.866760102816263,24444.666666666668,24872.216666666667,116.87499999999946,-243.87878787878861,0.0,0.006273679064651483,1.0000469429066294
56,HK.MHImain,2020-06-11 16:30:00,24392.0,24361.0,24421.0,24328.0,6238,152078853.0,0.0,0.0,24393.0,-1,,-0.0013118517607509927,24514.6,24718.6,24830.4,,-298.41857663508927,-195.9811043294839,-204.8749446112107,63.62026281919088,0.0,0.0,6.333142379338092,8.03591263374563,24370.0,24837.7,149.78333333333285,-208.16735284299645,0.0,0.0013118517607509927,1.0063209164760114
57,HK.MHImain,2020-06-11 18:15:00,24365.0,24427.0,24488.0,24305.0,5121,125100747.0,0.0,0.0,24361.0,-1,,0.002709248388818253,24456.0,24673.1,24804.7,,-304.94210673099224,-232.30143846332,-145.28133653534445,63.62026281919088,0.0,1.0,6.903034852456372,6.556977972809001,24406.666666666668,24808.716666666667,175.49666666666636,-152.72844688408136,0.0,-0.002709248388818253,1.007641060342171
58,HK.MHImain,2020-06-11 19:15:00,24426.0,24353.0,24467.0,24348.0,3079,75162325.0,0.0,0.0,24427.0,-1,,-0.003029434641994566,24416.2,24606.5,24771.3,,-323.95799407413506,-262.85362366692505,-122.20874081442003,63.62026281919088,0.0,0.0,8.982805058131063,7.4063274299751685,24389.333333333332,24778.31666666667,196.1549999999992,-132.20270817579254,0.0,0.003029434641994566,1.0049111104229318
59,HK.MHImain,2020-06-11 20:15:00,24353.0,24315.0,24355.0,24275.0,4319,105017472.0,0.0,0.0,24353.0,-1,,-0.001560382704389629,24369.8,24543.0,24736.35,24831.5,-340.48729362214726,-288.73151365199914,-103.51155994029625,63.62026281919088,0.0,0.0,9.540241120886277,8.475360343824564,24315.0,24743.86666666667,215.63999999999942,-132.58723386714578,0.0,0.001560382704389629,1.0079554229529724
60,HK.MHImain,2020-06-11 21:15:00,24314.0,24233.0,24316.0,24196.0,4574,110884085.0,0.0,0.0,24315.0,-1,,-0.00337240386592641,24337.8,24475.9,24706.65,24821.533333333333,-367.3670879001147,-314.94337173470433,-104.84743233082077,63.62026281919088,0.0,0.0,6.101335940045612,8.208127373020977,24248.333333333332,24712.166666666668,239.8333333333332,-128.93212879314413,0.0,0.00337240386592641,1.0095282191617438
61,HK.MHImain,2020-06-11 22:15:00,24235.0,24320.0,24338.0,24219.0,8883,215693263.0,0.0,0.0,24233.0,-1,,0.0035901456691289635,24329.6,24422.1,24676.55,24814.666666666668,-353.32164192883283,-327.7361284660805,-51.171026925504634,63.62026281919088,0.0,0.0,11.792642064877747,9.144739708603206,24292.333333333332,24682.433333333334,255.05666666666676,-101.96426937804725,0.0,-0.0035901456691289635,1.0129327560308068
62,HK.MHImain,2020-06-11 23:15:00,24320.0,24187.0,24324.0,24166.0,6391,154904018.0,0.0,0.0,24320.0,-1,,-0.005468750000000022,24281.6,24368.8,24636.85,24805.4,-374.87966405934276,-343.45064033050124,-62.85804745768303,63.62026281919088,0.0,0.0,11.483931487218513,9.792636497380618,24225.666666666668,24645.56666666667,263.8666666666668,-106.08893380495232,0.0,0.005468750000000022,1.009296179883624
63,HK.MHImain,2020-06-12 00:15:00,24186.0,24100.0,24248.0,24094.0,6074,146764145.0,0.0,0.0,24187.0,-1,,-0.0035969735808492054,24231.0,24323.6,24591.3,24795.283333333333,-405.67768421449364,-364.192988291832,-82.96939184532323,63.62026281919088,0.0,0.0,10.112206062809612,11.12959320496862,24147.333333333332,24602.666666666668,266.50000000000034,-113.90452366062169,0.0,0.0035969735808492054,1.0148157683673624
64,HK.MHImain,2020-06-12 01:15:00,24100.0,24028.0,24105.0,23913.0,7232,173651105.0,0.0,0.0,24100.0,-1,,-0.002987551867219884,24173.6,24271.7,24548.25,24784.75,-437.55648053043114,-388.6474857046984,-97.8179896514655,63.62026281919088,0.0,0.0,8.81483933191687,10.136992293981661,24015.333333333332,24557.083333333336,274.5916666666673,-131.52863342538978,0.0,0.002987551867219884,1.018466033875609
65,HK.MHImain,2020-06-12 02:15:00,24027.0,23941.0,24053.0,23929.0,2914,69898963.0,0.0,0.0,24028.0,-1,,-0.003620775761611461,24115.2,24226.5,24499.05,24771.5,-473.6920841269384,-416.9956851787784,-113.39279789632008,63.62026281919088,0.0,0.0,8.726536295171185,9.217860563299219,23974.333333333332,24509.6,277.6600000000002,-128.51849184054024,0.0,0.003620775761611461,1.0215087539768144
66,HK.MHImain,2020-06-12 03:00:00,23945.0,23865.0,23982.0,23860.0,1884,45042735.0,0.0,0.0,23941.0,-1,,-0.003174470573493182,24024.2,24176.9,24447.75,24756.25,-508.7831663149809,-447.5915122241792,-122.38330818160341,63.62026281919088,0.0,0.0,8.56442948212878,8.701935036405608,23902.333333333332,24459.833333333332,278.6666666666668,-133.37320574162675,0.0,0.003174470573493182,1.0252074081134877
67,HK.MHImain,2020-06-12 10:15:00,23890.0,24142.0,24154.0,23785.0,33157,794893707.0,0.0,0.0,23865.0,-1,,0.011606955793002305,24015.2,24148.4,24410.75,24745.383333333335,-444.5111964645839,-446.5647403043141,4.107087679460392,63.62026281919088,1.0,0.0,22.774955797918253,13.355307191739401,24027.0,24416.63333333333,268.5933333333334,-96.70960642689847,0.0,-0.011606955793002305,1.0284618988622711
68,HK.MHImain,2020-06-12 11:15:00,24139.0,24052.0,24188.0,24040.0,17047,410944657.0,0.0,0.0,24142.0,-1,,-0.0037279430038936745,24005.6,24118.3,24362.4,24732.95,-420.8119710686915,-437.9804838924399,34.33702564749683,63.62026281919088,0.0,0.0,37.2457999418499,22.861728407298973,24093.333333333332,24373.416666666664,249.6583333333336,-74.79110339686422,0.0,0.0037279430038936745,1.0165245870673896
69,HK.MHImain,2020-06-12 12:00:00,24051.0,24065.0,24120.0,24005.0,6665,160322255.0,0.0,0.0,24052.0,-1,,0.000540495592882051,24013.0,24093.3,24318.15,24720.05,-394.4863111700033,-423.48242631829436,57.99223029658208,63.62026281919088,0.0,0.0,53.84886266298657,37.9565394675849,24063.333333333332,24328.11666666666,230.49500000000006,-76.58397024760599,0.0,-0.000540495592882051,1.0203141327900334
70,HK.MHImain,2020-06-12 14:00:00,24068.0,24089.0,24146.0,24028.0,8357,201209489.0,0.0,0.0,24065.0,-1,,0.0009972989819240219,24042.6,24078.9,24277.4,24708.65,-363.9389269528656,-403.6345931964848,79.3913324872384,63.62026281919088,0.0,0.0,51.77191705220638,47.622193219014285,24087.666666666668,24287.516666666663,209.05000000000035,-63.73275930797882,0.0,-0.0009972989819240219,1.019762657497905
71,HK.MHImain,2020-06-12 15:00:00,24089.0,24016.0,24161.0,23991.0,12595,303103500.0,0.0,0.0,24089.0,-1,,-0.0030304288264353385,24072.8,24048.5,24235.3,24696.35,-358.24355676147024,-388.5042477181466,60.521381913352684,63.62026281919088,0.0,0.0,52.30855404891391,52.64311125470229,24056.0,24246.73333333333,187.50000000000017,-67.81629629629502,0.0,0.0030304288264353385,1.0187456492377782
72,HK.MHImain,2020-06-12 16:00:00,24018.0,24207.0,24221.0,23983.0,13355,321955885.0,0.0,0.0,24016.0,-1,,0.00795303131245828,24085.8,24050.5,24209.65,24687.5,-294.96788744167134,-357.3254609593215,124.71514703530033,63.62026281919088,0.0,0.0,67.69391386000824,57.25812832037618,24137.0,24216.03333333333,165.66666666666697,-31.804158283029807,0.0,-0.00795303131245828,1.021832885420034
73,HK.MHImain,2020-06-12 16:30:00,24207.0,24216.0,24228.0,24151.0,5130,124097951.0,0.0,0.0,24207.0,-1,,0.00037179328293479585,24118.6,24062.1,24192.85,24677.75,-247.16528291732538,-320.60540161198946,146.88023738932816,63.62026281919088,0.0,0.0,81.32406528441958,67.10884439778057,24198.333333333332,24196.06666666666,145.7000000000002,1.0371387173066562,0.0,-0.00037179328293479585,1.013706216486189
74,HK.MHImain,2020-06-12 18:15:00,24220.0,24362.0,24384.0,24220.0,5272,128327221.0,0.0,0.0,24216.0,-1,,0.006029071688140153,24178.0,24095.5,24183.6,24669.833333333332,-171.93465631093568,-271.0484865116382,198.22766040140505,63.62026281919088,0.0,0.0,96.80246641132776,81.94014851858519,24322.0,24185.799999999996,135.43333333333356,67.04405611617236,0.0,-0.006029071688140153,1.0133293273240302
75,HK.MHImain,2020-06-12 19:15:00,24363.0,24317.0,24379.0,24269.0,4163,101221735.0,0.0,0.0,24362.0,-1,,-0.0018471389869468835,24223.6,24133.1,24179.8,24660.466666666667,-133.88324962707702,-225.32674088345115,182.88698251274826,63.62026281919088,0.0,0.0,94.14436652007169,90.75696607193966,24321.666666666668,24179.649999999994,129.2833333333336,73.23277899531955,0.0,0.0018471389869468835,1.0072198921658988
76,HK.MHImain,2020-06-12 20:15:00,24318.0,24213.0,24331.0,24212.0,3491,84740854.0,0.0,0.0,24317.0,-1,,-0.004276843360611959,24263.0,24167.9,24172.4,24646.55,-136.3345259811831,-195.6626692493618,118.65628653635741,63.62026281919088,0.0,0.0,80.83283721691873,90.5932233827727,24252.0,24173.749999999993,123.38333333333358,42.28015669323632,0.0,0.004276843360611959,1.009080367297147
