t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.MHImain,2020-07-28 00:56:00,24741.0,24738.0,24743.0,24738.0,14,346359.0,0.0,0.0,24741.0,0,,,,,,,,,0.0,,0.0,,,24739.666666666668,,,,0.0
1,HK.MHImain,2020-07-28 00:57:00,24741.0,24743.0,24743.0,24741.0,7,173189.0,0.0,0.0,24738.0,0,,0.00020211819872262282,,,,,,,,,,,,24742.333333333332,,,,
2,HK.MHImain,2020-07-28 00:58:00,24743.0,24739.0,24746.0,24739.0,8,197946.0,0.0,0.0,24743.0,0,,-0.00016166188416921745,,,,,,,,,,,,24741.333333333332,,,,
3,HK.MHImain,2020-07-28 00:59:00,24739.0,24714.0,24739.0,24714.0,117,2892838.0,0.0,0.0,24739.0,0,,-0.0010105501434981567,,,,,,,,,,,,24722.333333333332,,,,
4,HK.MHImain,2020-07-28 01:00:00,24713.0,24725.0,24725.0,24711.0,16,395476.0,0.0,0.0,24714.0,0,,0.0004450918507727941,24753.318364249215,24710.281635750784,24731.8,,,,0.0,0.0,0.0,,,24720.333333333332,,,,
5,HK.MHImain,2020-07-28 01:01:00,24729.0,24734.0,24734.0,24729.0,16,395703.0,0.0,0.0,24725.0,0,,0.000364004044489441,24751.823064133423,24710.176935866577,24731.0,,,,0.0,0.0,0.0,,,24732.333333333332,,,,
6,HK.MHImain,2020-07-28 01:02:00,24732.0,24732.0,24732.0,24732.0,2,49464.0,0.0,0.0,24734.0,0,,-8.086035416832171e-05,24746.115888661938,24711.48411133806,24728.8,,,,0.0,0.0,0.0,,,24732.0,,,,
7,HK.MHImain,2020-07-28 01:03:00,24736.0,24736.0,24741.0,24736.0,17,420555.0,0.0,0.0,24732.0,0,,0.0001617337861878898,24744.219987511435,24712.180012488567,24728.2,,,,0.0,0.0,0.0,,,24737.666666666668,,,,
8,HK.MHImain,2020-07-28 01:04:00,24739.0,24735.0,24739.0,24735.0,3,74209.0,0.0,0.0,24736.0,0,,-4.042690815009298e-05,24740.25875306598,24724.541246934023,24732.4,,,,0.0,0.0,0.0,,,24736.333333333332,,,,
9,HK.MHImain,2020-07-28 01:05:00,24735.0,24734.0,24735.0,24732.0,10,247330.0,0.0,0.0,24735.0,0,,-4.042854255104089e-05,24736.853299825096,24731.546700174906,24734.2,,,,0.0,0.0,0.0,,,24733.666666666668,,,,
10,HK.MHImain,2020-07-28 01:06:00,24733.0,24733.0,24733.0,24733.0,2,49466.0,0.0,0.0,24734.0,0,,-4.043017708421637e-05,24736.828427124747,24731.171572875253,24734.0,,,,0.0,0.0,0.0,,,24733.0,,,,
11,HK.MHImain,2020-07-28 01:07:00,24733.0,24733.0,24733.0,24733.0,0,0.0,0.0,0.0,24733.0,0,,0.0,24736.532380770204,24731.867619229797,24734.2,,,,0.0,0.0,0.0,,,24733.0,,,,
12,HK.MHImain,2020-07-28 01:08:00,24736.0,24732.0,24737.0,24732.0,7,173145.0,0.0,0.0,24733.0,0,,-4.0431811749508384e-05,24735.439607768032,24731.36039223197,24733.4,,,,0.0,0.0,0.0,68.73015873015872,67.24867724867725,24733.666666666668,,,,
13,HK.MHImain,2020-07-28 01:09:00,24731.0,24731.0,24731.0,24731.0,2,49462.0,0.0,0.0,24732.0,0,,-4.043344654702796e-05,24734.639607884925,24730.560392115072,24732.6,,,,0.0,0.0,0.0,53.33333333333332,63.12169312169311,24731.0,,,,
14,HK.MHImain,2020-07-28 01:10:00,24733.0,24728.0,24733.0,24727.0,11,272025.0,0.0,0.0,24731.0,0,,-0.00012130524443010327,24735.10944736478,24727.690552635224,24731.4,,,,0.0,0.0,0.0,31.269841269841255,51.11111111111109,24729.333333333332,,,,
15,HK.MHImain,2020-07-28 01:11:00,24729.0,24727.0,24730.0,24726.0,11,272009.0,0.0,0.0,24728.0,0,,-4.0439987059159854e-05,24734.830334715803,24725.569665284198,24730.2,,,,0.0,0.0,0.0,10.158730158730146,31.58730158730157,24727.666666666668,,,,
