t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
115,HK.MHImain,2020-06-24 00:15:00,24996.0,24996.0,25022.0,24961.0,1738,43445399.0,0.0,0.0,25000.0,-1,-1.0,-0.000160000000000049,25031.3899984391,24967.410001560904,24999.4,259.6444184826905,266.5916409157383,-13.894444866095569,133.78289937675024,-1.0,0.0,86.8813853295677,88.75953210190868,24993.0,24714.461538461543,181.03550295858005,102.57231573786402,0.0
136,HK.MHImain,2020-06-26 10:15:00,24522.0,24679.0,24757.0,24500.0,18436,454444428.0,0.0,0.0,24484.0,0,1.0,0.007964384904427302,24683.973926187453,24338.82607381255,24511.4,-128.586643410923,-148.29165139158258,39.410015961319175,133.78289937675024,0.0,0.0,45.27594238387767,31.232182882183775,24645.333333333332,24789.666666666668,173.41025641025618,-55.48819557395734,0.0
158,HK.MHImain,2020-06-29 16:00:00,24055.0,24118.0,24180.0,24025.0,8761,211215830.0,0.0,0.0,24053.0,1,1.0,0.0027023656092795,24143.010279879127,23928.989720120873,24036.0,-296.6273011888661,-300.8970610858491,8.539519793965951,239.21413331798115,1.0,0.0,28.805774278215267,17.97482968594818,24107.666666666668,24367.11538461539,170.02958579881627,-101.72689132494439,0.0
173,HK.MHImain,2020-06-30 14:00:00,24341.0,24123.0,24384.0,24116.0,11774,285716254.0,0.0,0.0,24334.0,0,-1.0,-0.008670995315196883,24432.527908122513,24097.472091877487,24265.0,-51.70143741694119,-46.24085904254405,-10.921156748794274,239.21413331798115,0.0,0.0,47.47126436781613,66.70874504268332,24207.666666666668,24189.897435897437,76.60552268244577,15.463837894899214,0.0
199,HK.MHImain,2020-07-02 23:15:00,25177.0,25011.0,25203.0,24998.0,7009,175715021.0,0.0,0.0,25172.0,-1,-1.0,-0.006395995550611766,25215.453666355013,24959.746333644984,25087.6,432.2984589478219,455.21099289067075,-45.82506788569765,239.21413331798115,-1.0,0.0,79.81154678829098,84.84129004262338,25070.666666666668,24578.730769230766,379.08974358974353,86.51177471901961,-0.5
206,HK.MHImain,2020-07-03 12:00:00,25217.0,25301.0,25308.0,25191.0,4943,124849853.0,0.0,0.0,25219.0,0,1.0,0.00325151671358892,25342.6128546519,25046.9871453481,25194.8,397.2190814799724,391.22054734544537,11.997068269054012,391.22054734544537,0.0,0.0,73.50187265917604,63.79446909850079,25266.666666666668,24832.397435897434,332.6646942800793,87.02841795080128,-0.5
209,HK.MHImain,2020-07-03 16:00:00,25390.0,25306.0,25418.0,25256.0,9723,246276952.0,0.0,0.0,25391.0,-1,-1.0,-0.003347642865582312,25417.865372161094,25198.134627838906,25308.0,401.6183652477994,403.7925640910243,-4.348397686449857,391.22054734544537,-1.0,0.0,85.78428096681039,86.68239958835336,25326.666666666668,24960.769230769227,264.08875739645106,92.36728830733081,-0.5
221,HK.MHImain,2020-07-06 10:15:00,25489.0,25853.0,25915.0,25488.0,31648,814663318.0,0.0,0.0,25240.0,0,1.0,0.024286846275752838,25853.56695544316,24841.63304455684,25347.6,337.1079088244551,244.80223185848922,184.61135393193172,391.22054734544537,0.0,0.0,64.60902938505258,45.031077674396734,25752.0,25226.128205128196,82.1124260355023,426.9526714868036,1.0
234,HK.MHImain,2020-07-07 00:15:00,26569.0,26526.0,26586.0,26511.0,2441,64808602.0,0.0,0.0,26568.0,-1,-1.0,-0.0015808491418247694,26604.633905061663,26373.366094938337,26489.0,716.8895020523196,729.6579944644157,-25.536984824192132,391.22054734544537,-1.0,0.0,88.87199955948445,90.8070746930142,26541.0,25803.16666666666,516.0897435897435,95.31072744586673,-0.5
250,HK.MHImain,2020-07-07 23:15:00,26215.0,26190.0,26222.0,26112.0,3758,98361136.0,0.0,0.0,26212.0,0,1.0,-0.000839310239584945,26260.382492352837,25958.81750764716,26109.6,118.46950879141514,108.52319924791485,19.892619087000583,391.22054734544537,0.0,0.0,59.54854714939554,43.50261871186053,26174.666666666668,26285.653846153848,159.98915187376684,-46.24779375656242,0.0
330,HK.MHImain,2020-07-14 18:15:00,25522.0,25537.0,25592.0,25502.0,2240,57246954.0,0.0,0.0,25530.0,1,1.0,0.00027418723070904427,25608.97270240442,25286.62729759558,25447.8,-232.48572929832153,-254.95229570281094,44.933132808978826,391.22054734544537,1.0,0.0,31.667962207601704,25.362678516751302,25543.666666666668,25736.025641025633,191.47731755424377,-66.97363315787068,0.5
341,HK.MHImain,2020-07-15 11:15:00,25640.0,25433.0,25673.0,25432.0,22854,583839434.0,0.0,0.0,25639.0,0,-1.0,-0.008034634736144186,25825.25160619144,25428.34839380856,25626.8,-80.08114541979376,-64.00526841676201,-32.1517540060635,391.22054734544537,0.0,0.0,44.03031755815807,68.49278838457654,25512.666666666668,25625.73076923077,174.27416173570012,-43.25143074874246,0.5
366,HK.MHImain,2020-07-16 20:15:00,25006.0,25049.0,25055.0,24999.0,1819,45526126.0,0.0,0.0,25005.0,1,1.0,0.0017596480703858663,25067.957264281213,24894.84273571879,24981.4,-336.22232187707414,-337.2497255396275,2.054807325106708,391.22054734544537,1.0,0.0,24.864519463656222,16.00907880702903,25034.333333333332,25361.24358974359,212.37376725838266,-102.62104107943654,0.0
391,HK.MHImain,2020-07-20 10:15:00,25010.0,24893.0,25169.0,24722.0,35068,874483006.0,0.0,0.0,25162.0,0,-1.0,-0.010690724107781602,25386.216034936926,24889.783965063074,25138.0,-103.4178465382538,-52.40724972886859,-102.02119361877041,391.22054734544537,0.0,0.0,41.24978173563819,53.259856998590486,24928.0,25128.000000000004,49.307692307692164,-270.410816432663,-1.0
419,HK.MHImain,2020-07-21 22:15:00,25625.0,25560.0,25637.0,25536.0,6143,157156519.0,0.0,0.0,25626.0,-1,-1.0,-0.0025755092484195385,25732.487650096147,25550.312349903856,25641.4,235.39943110352397,257.51837579403116,-44.237889381014384,391.22054734544537,-1.0,0.0,70.29793906810032,83.44805549808012,25577.666666666668,25330.282051282058,219.25246548323523,75.22062593895153,-0.5
426,HK.MHImain,2020-07-22 11:15:00,25633.0,25685.0,25788.0,25631.0,18483,475498271.0,0.0,0.0,25630.0,0,1.0,0.0021459227467810482,25708.709299056613,25468.890700943386,25588.8,170.82287772018026,165.86417502301282,9.917405394334878,391.22054734544537,0.0,0.0,47.01528457587725,32.27880664218973,25701.333333333332,25468.089743589742,156.31854043392545,99.47362997638359,-0.5
466,HK.MHImain,2020-07-24 18:15:00,24700.0,24761.0,24779.0,24700.0,2411,59654012.0,0.0,0.0,24688.0,1,1.0,0.00295690213869082,24773.900800421747,24586.499199578255,24680.2,-293.14707283352254,-293.733437323013,1.1727289789808992,391.22054734544537,1.0,0.0,25.526315789473653,17.421022819079372,24746.666666666668,25016.641025641016,162.95463510848347,-110.44970022674057,0.0
