t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.MHImain,2020-06-15 10:15:00,23913.0,24071.0,24099.0,23805.0,26760,642179039.0,0.0,0.0,24082.0,0,,,,,,,,,0.0,,0.0,,,23991.666666666668,,,,0.0
1,HK.MHImain,2020-06-15 11:15:00,24066.0,23999.0,24156.0,23944.0,17017,409241982.0,0.0,0.0,24071.0,0,,-0.0029911511777658273,,,,,,,,,,,,24033.0,,,,
2,HK.MHImain,2020-06-15 12:00:00,23992.0,24053.0,24086.0,23982.0,5055,121572900.0,0.0,0.0,23999.0,0,,0.0022500937539065013,,,,,,,,,,,,24040.333333333332,,,,
3,HK.MHImain,2020-06-15 14:00:00,23976.0,23659.0,23977.0,23656.0,24084,572547234.0,0.0,0.0,24053.0,0,,-0.01638049307778655,,,,,,,,,,,,23764.0,,,,
4,HK.MHImain,2020-06-15 15:00:00,23658.0,23679.0,23751.0,23556.0,17988,425413534.0,0.0,0.0,23659.0,0,,0.0008453442664524413,24259.970363134336,23524.429636865665,23892.2,,,,0.0,0.0,0.0,,,23662.0,,,,
5,HK.MHImain,2020-06-15 16:00:00,23676.0,23669.0,23706.0,23602.0,10679,252678109.0,0.0,0.0,23679.0,0,,-0.0004223151315511098,24163.478034571475,23460.121965428523,23811.8,,,,0.0,0.0,0.0,,,23659.0,,,,
6,HK.MHImain,2020-06-15 16:30:00,23670.0,23703.0,23721.0,23620.0,5108,120933817.0,0.0,0.0,23669.0,0,,0.0014364780937090593,24054.417428257926,23450.78257174207,23752.6,,,,0.0,0.0,0.0,,,23681.333333333332,,,,
7,HK.MHImain,2020-06-15 18:15:00,23706.0,23847.0,23857.0,23706.0,5917,140724969.0,0.0,0.0,23703.0,0,,0.006075180356916787,23850.111787530976,23572.688212469027,23711.4,,,,0.0,0.0,0.0,,,23803.333333333332,,,,
8,HK.MHImain,2020-06-15 19:15:00,23847.0,23729.0,23850.0,23719.0,4887,116190842.0,0.0,0.0,23847.0,0,,-0.004948211515075296,23853.88408461692,23596.915915383084,23725.4,,,,0.0,0.0,0.0,,,23766.0,,,,
9,HK.MHImain,2020-06-15 20:15:00,23726.0,23767.0,23831.0,23719.0,4283,101850174.0,0.0,0.0,23729.0,0,,0.0016014159888744217,23865.193289504004,23620.806710495996,23743.0,,,,0.0,0.0,0.0,,,23772.333333333332,,,,
10,HK.MHImain,2020-06-15 21:15:00,23770.0,23749.0,23811.0,23743.0,3043,72362406.0,0.0,0.0,23767.0,0,,-0.0007573526318004342,23856.7507033213,23661.2492966787,23759.0,,,,0.0,0.0,0.0,,,23767.666666666668,,,,
11,HK.MHImain,2020-06-15 22:15:00,23749.0,23834.0,23865.0,23675.0,8995,213930934.0,0.0,0.0,23749.0,0,,0.0035790980672869566,23879.0117263452,23691.3882736548,23785.2,,,,0.0,0.0,0.0,,,23791.333333333332,,,,
12,HK.MHImain,2020-06-15 23:15:00,23835.0,23914.0,23934.0,23764.0,7761,185035924.0,0.0,0.0,23834.0,0,,0.003356549467147696,23933.87217008838,23663.327829911617,23798.6,,,,0.0,0.0,0.0,65.71911440179565,48.35416141200761,23870.666666666668,,,,
13,HK.MHImain,2020-06-16 00:15:00,23910.0,23923.0,23943.0,23839.0,6029,144020552.0,0.0,0.0,23914.0,0,,0.000376348582420416,23981.558801326013,23693.24119867399,23837.4,,,,0.0,0.0,0.0,84.95904874215604,65.5166116216571,23901.666666666668,,,,
14,HK.MHImain,2020-06-16 01:15:00,23923.0,24006.0,24024.0,23911.0,3193,76510416.0,0.0,0.0,23923.0,0,,0.003469464532040334,24059.608256684627,23710.791743315374,23885.2,,,,0.0,0.0,0.0,94.79614884171468,81.82477066188879,23980.333333333332,,,,
15,HK.MHImain,2020-06-16 02:15:00,24010.0,24100.0,24128.0,23979.0,3070,73798731.0,0.0,0.0,24006.0,0,,0.0039156877447303895,24136.44408302831,23774.355916971694,23955.4,,,,0.0,0.0,0.0,94.49947878787025,91.41822545724699,24069.0,,,,
16,HK.MHImain,2020-06-16 03:00:00,24107.0,24085.0,24150.0,24058.0,1615,38944278.0,0.0,0.0,24100.0,0,,-0.0006224066390041472,24161.623587962236,23849.57641203776,24005.6,,,,0.0,0.0,-1.0,91.89310949219704,93.72957904059399,24097.666666666668,,,,
17,HK.MHImain,2020-06-16 10:15:00,24395.0,24310.0,24430.0,24241.0,27181,660903996.0,0.0,0.0,24085.0,0,,0.009341914054390665,24343.00116188769,23826.59883811231,24084.8,,,,0.0,0.0,0.0,88.08024476201541,91.4909443473609,24327.0,,,,
18,HK.MHImain,2020-06-16 11:15:00,24309.0,24385.0,24474.0,24211.0,21146,514843858.0,0.0,0.0,24310.0,0,,0.003085150143973703,24466.456702601787,23887.943297398215,24177.2,,,,0.0,0.0,0.0,86.42760869467223,88.80032098296157,24356.666666666668,,,,
19,HK.MHImain,2020-06-16 12:00:00,24382.0,24399.0,24438.0,24337.0,6037,147223639.0,0.0,0.0,24385.0,0,,0.0005741234365388426,24529.41695853921,23982.18304146079,24255.8,,,,0.0,0.0,0.0,87.86010106452049,87.45598484040272,24391.333333333332,,,,
20,HK.MHImain,2020-06-16 14:00:00,24395.0,24396.0,24444.0,24365.0,7598,185404408.0,0.0,0.0,24399.0,0,,-0.00012295585884669613,24554.06819110853,24075.93180889147,24315.0,,,,0.0,0.0,0.0,89.49614247856768,87.92795074592014,24401.666666666668,,,,
