t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
13,HK.MHImain,2020-07-25 00:57:00,24744.0,24745.0,24750.0,24742.0,49,1212533.0,0.0,0.0,24744.0,0,,4.0413837697927946e-05,24752.656854249493,24741.343145750507,24747.0,,,,0.0,0.0,0.0,11.79183135704875,24.5747328356024,24745.666666666668,,,,
14,HK.MHImain,2020-07-25 01:00:00,24741.0,24748.0,24752.0,24730.0,106,2622113.0,0.0,0.0,24745.0,0,,0.00012123661345730952,24752.656854249493,24741.343145750507,24747.0,,,,0.0,0.0,0.0,23.295454545454547,19.425230566534914,24743.333333333332,,,,
15,HK.MHImain,2020-07-25 01:03:00,24749.0,24751.0,24758.0,24745.0,69,1707865.0,0.0,0.0,24748.0,0,,0.0001212219169226536,24751.76386944495,24741.83613055505,24746.8,,,,0.0,0.0,0.0,46.628787878787875,27.23869126043039,24751.333333333332,,,,
16,HK.MHImain,2020-07-25 01:06:00,24751.0,24751.0,24752.0,24747.0,13,321739.0,0.0,0.0,24751.0,0,,0.0,24753.651495556518,24741.94850444348,24747.8,,,,0.0,0.0,0.0,67.08333333333333,45.66919191919192,24750.0,,,,
17,HK.MHImain,2020-07-25 01:09:00,24746.0,24725.0,24746.0,24723.0,84,2077329.0,0.0,0.0,24751.0,0,,-0.0010504626075713563,24763.51409747313,24724.48590252687,24744.0,,,,0.0,0.0,0.0,50.238095238095234,54.65007215007214,24731.333333333332,,,,
18,HK.MHImain,2020-07-25 01:12:00,24722.0,24741.0,24742.0,24721.0,96,2374338.0,0.0,0.0,24725.0,0,,0.0006471183013143644,24762.812241072006,24723.587758927995,24743.2,,,,0.0,0.0,0.0,44.92277992277992,54.08140283140282,24734.666666666668,,,,
19,HK.MHImain,2020-07-25 01:15:00,24743.0,24718.0,24745.0,24716.0,138,3412183.0,0.0,0.0,24741.0,0,,-0.0009296309769208921,24764.222953202254,24710.177046797748,24737.2,,,,0.0,0.0,0.0,21.51008151008151,38.89031889031888,24726.333333333332,,,,
20,HK.MHImain,2020-07-25 01:18:00,24718.0,24726.0,24728.0,24716.0,67,1656263.0,0.0,0.0,24718.0,0,,0.0003236507808075384,24756.246621379545,24708.153378620456,24732.2,,,,0.0,0.0,0.0,27.54182754182754,31.32489632489632,24723.333333333332,,,,
21,HK.MHImain,2020-07-25 01:21:00,24727.0,24735.0,24738.0,24727.0,31,766714.0,0.0,0.0,24726.0,0,,0.0003639893229798741,24745.149303396454,24712.850696603546,24729.0,,,,0.0,0.0,0.0,24.603174603174597,24.55169455169455,24733.333333333332,,,,
22,HK.MHImain,2020-07-25 01:24:00,24738.0,24736.0,24740.0,24734.0,35,865781.0,0.0,0.0,24735.0,0,,4.042854255104089e-05,24747.565818026476,24714.834181973525,24731.2,,,,0.0,0.0,0.0,38.888888888888886,30.344630344630342,24736.666666666668,,,,
23,HK.MHImain,2020-07-25 01:27:00,24736.0,24741.0,24750.0,24736.0,62,1534084.0,0.0,0.0,24736.0,0,,0.00020213454075035386,24747.565818026476,24714.834181973525,24731.2,,,,0.0,0.0,0.0,50.79365079365079,38.095238095238095,24742.333333333332,,,,
24,HK.MHImain,2020-07-25 01:30:00,24743.0,24752.0,24754.0,24739.0,44,1088842.0,0.0,0.0,24741.0,0,,0.00044460611939700634,24755.017637906145,24720.982362093855,24738.0,,,,0.0,0.0,0.0,67.29323308270676,52.32525758841549,24748.333333333332,,,,
25,HK.MHImain,2020-07-25 01:33:00,24751.0,24750.0,24752.0,24746.0,23,569223.0,0.0,0.0,24752.0,0,,-8.08015513897864e-05,24756.851334475203,24728.748665524796,24742.8,,,,0.0,0.0,0.0,81.24477861319967,66.44388749651908,24749.333333333332,24745.52564102564,7.389546351085301,34.35206192445299,
26,HK.MHImain,2020-07-25 01:36:00,24751.0,24746.0,24751.0,24740.0,29,717582.0,0.0,0.0,24750.0,0,,-0.00016161616161614045,24756.730302634827,24733.269697365173,24745.0,,,,0.0,0.0,0.0,87.71929824561403,78.7524366471735,24745.666666666668,24745.65384615384,7.222879684420779,0.11833242314931647,0.0
27,HK.MHImain,2020-07-25 01:39:00,24745.0,24750.0,24753.0,24745.0,14,346486.0,0.0,0.0,24746.0,0,,0.00016164228562187688,24755.638367210973,24739.961632789025,24747.8,,,,0.0,0.0,0.0,85.96491228070175,84.97632971317182,24749.333333333332,24745.79487179487,7.329388560158035,32.185145317539586,0.0
28,HK.MHImain,2020-07-25 01:42:00,24750.0,24756.0,24760.0,24750.0,43,1064497.0,0.0,0.0,24750.0,0,,0.00024242424242415517,24757.299230742785,24744.300769257214,24750.8,,,,0.0,0.0,0.0,86.44338118022328,86.70919723551303,24755.333333333332,24746.089743589746,7.556213017750941,81.5539893848175,0.0
29,HK.MHImain,2020-07-25 01:45:00,24756.0,24756.0,24760.0,24753.0,19,470391.0,0.0,0.0,24756.0,0,,0.0,24759.356287792765,24743.843712207232,24751.6,,,,0.0,0.0,0.0,89.42052099946837,87.2762714867978,24756.333333333332,24746.20512820513,7.644970414201032,88.32129342963805,0.0
30,HK.MHImain,2020-07-25 01:48:00,24758.0,24768.0,24769.0,24758.0,33,817247.0,0.0,0.0,24756.0,0,,0.0004847309743092332,24770.08086017609,24740.31913982391,24755.2,,,,0.0,0.0,0.0,91.97691197691199,89.28027138553455,24765.0,24746.448717948722,7.832347140038389,157.90313103330897,1.0
31,HK.MHImain,2020-07-25 01:51:00,24768.0,24777.0,24779.0,24766.0,86,2130568.0,0.0,0.0,24768.0,0,,0.0003633720930231732,24780.897692167215,24741.90230783279,24761.4,,,,0.0,0.0,0.0,93.4568274103158,91.61808679556538,24774.0,24747.038461538465,8.28599605522602,216.92454177576397,0.0
32,HK.MHImain,2020-07-25 01:54:00,24776.0,24776.0,24777.0,24764.0,36,891764.0,0.0,0.0,24777.0,0,,-4.036001130081068e-05,24785.0000000114,24748.199999988596,24766.6,,,,0.0,0.0,0.0,94.99723145071984,93.47699027931587,24772.333333333332,24747.58974358975,8.72978303747438,188.95918059945393,0.0
33,HK.MHImain,2020-07-25 01:57:00,24776.0,24767.0,24776.0,24764.0,28,693517.0,0.0,0.0,24776.0,0,,-0.000363254762673515,24783.947276984898,24753.6527230151,24768.8,,,,0.0,0.0,0.0,85.69320214669052,91.3824203359087,24769.0,24748.025641025648,9.128205128204941,153.18352059920366,0.0
