,CCIParameters,CumulativeReturn,DailyWinRate,KLineSubType,MACDParameters,MaxDrawdown,Number of Orders,ProfitBeforeFee,SharpeRatio,Slippage,Symbol,Total Fee,slowKDParameters
0,"26,0.015,100,7",-0.028381930233484565,0.45595854922279794,K_60M,"5,35,5",0.06297895209613202,41,-25435.0,-0.3862629680827777,-0.017086691566738744,HK.MHImain,434.59999999999997,"9,3,3"
