t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
32,HK.MHImain,2020-07-15 22:30:00,25569.0,25631.0,25632.0,25557.0,1028,26317367.0,0.0,0.0,25567.0,0,,0.002503226815817161,25648.544836109122,25520.25516389088,25584.4,,,,0.0,0.0,0.0,49.299719887955206,34.1419227801178,25606.666666666668,25551.58974358973,52.082840236687424,70.49912898585235,0.0
33,HK.MHImain,2020-07-15 22:45:00,25633.0,25647.0,25653.0,25620.0,813,20843886.0,0.0,0.0,25631.0,0,,0.0006242440794350657,25672.46126703549,25511.138732964508,25591.8,,,,0.0,0.0,0.0,75.51566080977848,49.33454345219053,25640.0,25559.21794871794,50.12426035503044,107.44238513098179,1.0
34,HK.MHImain,2020-07-15 23:00:00,25649.0,25639.0,25666.0,25637.0,727,18649418.0,0.0,0.0,25647.0,0,,-0.00031192732093421327,25690.49152004843,25519.50847995157,25605.0,,,,0.0,0.0,0.0,89.75694352976302,71.52410807583223,25647.333333333332,25567.051282051274,48.20118343195323,111.03745532914033,0.0
35,HK.MHImain,2020-07-15 23:15:00,25640.0,25598.0,25649.0,25579.0,1336,34210841.0,0.0,0.0,25639.0,0,,-0.0015991263309801385,25675.993288209804,25556.8067117902,25616.4,,,,0.0,0.0,0.0,76.6457680250784,80.6394574548733,25608.666666666668,25572.589743589735,45.01183431952799,53.433241312838796,0.0
36,HK.MHImain,2020-07-15 23:30:00,25599.0,25569.0,25600.0,25542.0,1207,30855528.0,0.0,0.0,25598.0,0,,-0.0011329010078912072,25675.073836326028,25558.52616367397,25616.8,,,,0.0,0.0,0.0,55.86206896551726,74.0882601734529,25570.333333333332,25576.192307692305,40.855029585799386,-9.560592528219614,0.0
37,HK.MHImain,2020-07-15 23:45:00,25570.0,25521.0,25582.0,25512.0,1109,28329714.0,0.0,0.0,25569.0,0,,-0.001877273260588952,25687.755042898938,25501.84495710106,25594.8,,,,0.0,0.0,0.0,30.68368413196001,54.397173707518554,25538.333333333332,25578.5641025641,38.11834319526665,-70.36117147883661,0.0
38,HK.MHImain,2020-07-16 00:00:00,25518.0,25496.0,25540.0,25494.0,878,22401674.0,0.0,0.0,25521.0,0,,-0.0009795854394419878,25667.66192313473,25461.53807686527,25564.6,2.310383325711882,38.7506226185018,-72.88047858557984,0.0,0.0,0.0,13.37013160589746,33.3052949011249,25510.0,25579.30769230769,37.26035502958621,-124.00614049017764,-1.0
39,HK.MHImain,2020-07-16 00:15:00,25498.0,25497.0,25510.0,25473.0,940,23960956.0,0.0,0.0,25496.0,0,,3.92218387197385e-05,25617.582061905323,25454.81793809468,25536.2,-10.866668148486497,22.21152569617237,-66.15638768931774,0.0,0.0,0.0,6.480726567484024,16.844847435113827,25493.333333333332,25579.089743589746,37.51183431952659,-152.40774333763386,0.0
40,HK.MHImain,2020-07-16 00:30:00,25495.0,25537.0,25545.0,25495.0,657,16766632.0,0.0,0.0,25497.0,0,,0.0015688120171000186,25578.523389478192,25469.476610521808,25524.0,-7.850984481345222,12.190688970333174,-40.08334690335679,0.0,0.0,0.0,15.586215206651422,11.812357793344297,25525.666666666668,25580.089743589746,36.35798816568044,-99.79114112892503,0.0
41,HK.MHImain,2020-07-16 00:45:00,25536.0,25528.0,25539.0,25505.0,369,9417360.0,0.0,0.0,25537.0,0,,-0.00035242980772998145,25548.915555255295,25482.684444744704,25515.8,-8.306832089412637,5.358181950417904,-27.330028079661083,0.0,0.0,0.0,24.697754749568237,15.588232174567887,25524.0,25580.089743589746,36.35798816568044,-102.84717136373526,-1.0
42,HK.MHImain,2020-07-16 01:00:00,25526.0,25554.0,25563.0,25519.0,396,10115659.0,0.0,0.0,25528.0,0,,0.001018489501723563,25567.87702716065,25476.92297283935,25522.4,-1.2177948039498006,3.166189698962002,-8.767969005823605,0.0,0.0,0.0,34.54231433506047,24.942094763760036,25545.333333333332,25580.358974358976,36.04733727810652,-64.77712117896569,0.0
43,HK.MHImain,2020-07-16 01:15:00,25553.0,25585.0,25596.0,25533.0,467,11940171.0,0.0,0.0,25554.0,0,,0.0012131173201848089,25598.322628981932,25482.07737101807,25540.2,11.879335983267083,6.0705717937303625,11.617528379073441,6.0705717937303625,0.0,0.0,44.70089495996233,34.64698801486367,25571.333333333332,25581.589743589746,34.62721893491121,-19.746335535816065,0.0
44,HK.MHImain,2020-07-16 01:30:00,25586.0,25597.0,25603.0,25580.0,254,6500080.0,0.0,0.0,25585.0,0,,0.00046902481923005723,25613.737276730997,25506.662723269004,25560.2,23.239023219972296,11.793388935811006,22.89126856832258,6.0705717937303625,0.0,0.0,66.9966303126925,48.74661320257176,25593.333333333332,25582.769230769234,34.112426035502864,20.645658668199662,0.0
45,HK.MHImain,2020-07-16 01:45:00,25594.0,25610.0,25628.0,25594.0,218,5583810.0,0.0,0.0,25597.0,0,,0.000507872016251909,25634.524701756993,25515.075298243006,25574.8,33.57217771678552,19.052985196135843,29.03838504129935,6.0705717937303625,0.0,0.0,82.46935859839088,64.72229462368189,25610.666666666668,25583.564102564105,34.78500986193299,51.94299538821813,0.0
46,HK.MHImain,2020-07-16 02:00:00,25612.0,25581.0,25617.0,25573.0,233,5963458.0,0.0,0.0,25610.0,0,,-0.0011323701679031295,25622.765224472063,25548.03477552794,25585.4,31.400975405209465,23.168981932493715,16.4639869454315,6.0705717937303625,0.0,0.0,84.48304383788258,77.98301091632197,25590.333333333332,25583.871794871797,34.92702169625241,12.333408628862454,0.0
