,CCIParameters,CumulativeReturn,DailyWinRate,KLineSubType,MACDParameters,MaxDrawdown,Number of Orders,ProfitBeforeFee,SharpeRatio,Slippage,Symbol,Total Fee,slowKDParameters
0,"26,0.015,100,7",0.038417116998385126,0.5793103448275863,K_30M,"5,35,5",0.010354503418566918,24,953.0,1.1786970878720597,0.2669464847848898,HK.MHImain,254.39999999999998,"9,3,3"
0,"26,0.015,100,7",0.0032133202708515274,0.5714285714285714,K_15M,"5,35,5",0.005426913269116929,8,79.0,0.21152794833518088,1.0734177215189873,HK.MHImain,84.8,"9,3,3"
