t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,UpperBand,LowerBand,MiddleBand,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
89,HK.MHImain,2020-07-10 02:45:00,26000.0,26021.0,26028.0,25995.0,286,7439901.0,0.0,0.0,25997.0,1,1.0,0.0009231834442435805,26059.972795603473,25964.42720439653,26012.2,-101.55852013789627,-105.84927500109076,8.581509726388987,29.40128087547117,1.0,0.0,37.44488505504842,35.57373012007514,26014.666666666668,26132.987179487187,93.91222879684322,-83.9936852643386,0.0
93,HK.MHImain,2020-07-10 10:45:00,26083.0,25894.0,26112.0,25878.0,9640,250735899.0,0.0,0.0,26081.0,0,-1.0,-0.00716997047659218,26125.901548838006,25874.098451161994,26000.0,-105.35773234958833,-95.57516960831735,-19.56512548254196,95.57516960831735,0.0,0.0,48.335353535353526,58.02721322721326,25961.333333333332,26110.102564102566,106.10256410256414,-93.47510874818961,0.0
104,HK.MHImain,2020-07-10 17:45:00,25678.0,25748.0,25760.0,25613.0,2215,56919591.0,0.0,0.0,25688.0,1,1.0,0.0023357209592027584,25770.8917114384,25586.3082885616,25678.6,-215.57327863489263,-233.6336388797661,36.12072048974693,95.57516960831735,1.0,0.0,39.03058388646051,28.728399810247947,25707.0,25913.74358974359,142.84220907297836,-96.49042865098981,0.5
118,HK.MHImain,2020-07-11 00:45:00,25753.0,25712.0,25755.0,25693.0,1127,28993865.0,0.0,0.0,25751.0,0,-1.0,-0.0015145042910954531,25849.984454396814,25695.615545603185,25772.8,-89.21870860458148,-81.25621732001217,-15.92498256913862,95.57516960831735,0.0,0.0,45.588235294117624,56.31808278867103,25720.0,25775.807692307702,67.20315581854098,-55.36217421930985,0.5
165,HK.MHImain,2020-07-14 14:30:00,25340.0,25496.0,25523.0,25311.0,9306,236677470.0,0.0,0.0,25339.0,1,1.0,0.006195982477603668,25518.150517109472,25252.24948289053,25385.2,-265.01706349721644,-280.6994176477651,31.364708301097266,95.57516960831735,1.0,0.0,32.46867003375325,21.82341306663032,25443.333333333332,25725.230769230788,223.18540433924485,-84.20426258967116,0.5
177,HK.MHImain,2020-07-14 21:15:00,25517.0,25435.0,25528.0,25429.0,2026,51609936.0,0.0,0.0,25519.0,0,-1.0,-0.0032916650338963294,25598.55699854483,25427.44300145517,25513.0,-99.19447778294125,-97.93752044337226,-2.5139146791379687,97.93752044337226,0.0,0.0,62.53263848427955,74.55431220666703,25464.0,25547.064102564116,143.09368836292546,-38.699169061620886,0.5
238,HK.MHImain,2020-07-16 18:45:00,24974.0,24955.0,24974.0,24927.0,842,21009453.0,0.0,0.0,24970.0,1,1.0,-0.0006007208650380402,24986.023247958874,24917.176752041123,24951.6,-303.1933169722106,-308.8180488487885,11.249463753155851,97.93752044337226,1.0,0.0,30.652368185880192,24.118925731094645,24952.0,25297.243589743604,243.85207100591833,-94.38607275835555,0.5
260,HK.MHImain,2020-07-17 11:45:00,25103.0,25088.0,25137.0,25062.0,5120,128517623.0,0.0,0.0,25104.0,0,-1.0,-0.0006373486297004405,25228.100911295423,25063.499088704575,25145.8,-35.47875440462667,-29.120347876667548,-12.716813055918244,97.93752044337226,0.0,0.0,39.13690476190468,59.152137950696776,25095.666666666668,25071.641025641035,65.0295857988153,24.63047214638835,0.0
167,HK.MHImain,2020-07-21 13:30:00,25503.0,25423.0,25522.0,25421.0,3275,83409879.0,0.0,0.0,25503.0,-1,-1.0,-0.0031368858565659075,25579.330666624,25412.669333376,25496.0,145.0254747716499,164.12267424069313,-38.194398938086465,161.3514476907399,-1.0,0.0,57.06831950134818,77.16897776226325,25455.333333333332,25344.448717948715,118.60256410256414,62.32839693006254,0.0
331,HK.MHImain,2020-07-21 15:00:00,25502.0,25498.0,25536.0,25472.0,3746,95540779.0,0.0,0.0,25506.0,-1,-1.0,-0.00031365168979846647,25591.850436127774,25414.149563872226,25503.0,195.63301730991589,198.72836209412998,-6.1906895684281835,97.93752044337226,-1.0,0.0,76.29120596743165,78.07295856845225,25502.0,25291.98717948719,143.80473372781336,97.36017958458935,-0.5
