t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.00002,2020-07-14 11:55:00,73.15,73.1,73.15,73.1,4000,292525.0,0.0,0.0,73.1,0,,,,,,,,,,0.0,,0.0,,,73.11666666666666,,,,0.0
1,HK.00002,2020-07-14 12:00:00,73.15,73.15,73.15,73.1,37000,2706475.0,0.0,0.0,73.1,0,,0.0006839945280439075,,,,,,,,,,,,,73.13333333333334,,,,
2,HK.00002,2020-07-14 13:05:00,73.15,73.15,73.2,73.1,96000,7024625.0,0.0,0.0,73.15,0,,0.0,,,,,,,,,,,,,73.15,,,,
3,HK.00002,2020-07-14 13:10:00,73.15,73.2,73.25,73.1,150000,10981950.0,0.0,0.0,73.15,0,,0.0006835269993163973,,,,,,,,,,,,,73.18333333333332,,,,
4,HK.00002,2020-07-14 13:15:00,73.25,73.2,73.3,73.2,19000,1391550.0,0.0,0.0,73.2,0,,0.0,73.16,,,,,,,0.0,0.0,0.0,,,73.23333333333333,,,,
5,HK.00002,2020-07-14 13:20:00,73.25,73.35,73.35,73.2,21500,1575300.0,0.0,0.0,73.2,0,,0.002049180327868827,73.21000000000001,,,,,,,0.0,0.0,0.0,,,73.3,,,,
6,HK.00002,2020-07-14 13:25:00,73.3,73.3,73.4,73.25,32000,2345575.0,0.0,0.0,73.35,0,,-0.0006816632583502846,73.24000000000002,,,,,,,0.0,0.0,0.0,,,73.31666666666666,,,,
7,HK.00002,2020-07-14 13:30:00,73.25,73.35,73.5,73.25,54500,3996675.0,0.0,0.0,73.3,0,,0.0006821282401090478,73.28000000000002,,,,,,,0.0,0.0,0.0,,,73.36666666666666,,,,
8,HK.00002,2020-07-14 13:35:00,73.35,73.35,73.5,73.35,41500,3045525.0,0.0,0.0,73.35,0,,0.0,73.31000000000002,,,,,,,0.0,0.0,0.0,,,73.39999999999999,,,,
9,HK.00002,2020-07-14 13:40:00,73.35,73.35,73.4,73.3,16500,1210300.0,0.0,0.0,73.35,0,,0.0,73.34,73.25,,,,,,0.0,0.0,0.0,,,73.35000000000001,,,,
10,HK.00002,2020-07-14 13:45:00,73.35,73.3,73.35,73.25,61000,4471475.0,0.0,0.0,73.35,0,,-0.0006816632583502846,73.33000000000001,73.27,,,,,,0.0,0.0,0.0,,,73.3,,,,
11,HK.00002,2020-07-14 13:50:00,73.3,73.25,73.3,73.2,56000,4102775.0,0.0,0.0,73.3,0,,-0.0006821282401090478,73.32000000000001,73.28,,,,,,0.0,0.0,0.0,,,73.25,,,,
12,HK.00002,2020-07-14 13:55:00,73.25,73.3,73.35,73.2,35500,2600575.0,0.0,0.0,73.25,0,,0.0006825938566552558,73.31,73.29499999999999,,,,,,0.0,0.0,0.0,40.277777777777544,49.53703703703676,73.28333333333332,,,,
13,HK.00002,2020-07-14 14:00:00,73.35,73.25,73.35,73.2,25500,1868075.0,0.0,0.0,73.3,0,,-0.0006821282401090478,73.29,73.29999999999998,,,,,,0.0,0.0,0.0,29.16666666666617,39.814814814814575,73.26666666666667,,,,
14,HK.00002,2020-07-14 14:05:00,73.25,73.25,73.35,73.2,29000,2124425.0,0.0,0.0,73.25,0,,0.0,73.27000000000001,73.30499999999998,,,,,,0.0,0.0,0.0,22.222222222221163,30.55555555555496,73.26666666666667,,,,
15,HK.00002,2020-07-14 14:10:00,73.25,73.3,73.3,73.25,19000,1392550.0,0.0,0.0,73.25,0,,0.0006825938566552558,73.27000000000001,73.29999999999998,,,,,,0.0,0.0,0.0,22.222222222221163,24.537037037036168,73.28333333333333,,,,
16,HK.00002,2020-07-14 14:15:00,73.3,73.3,73.35,73.2,84500,6192425.0,0.0,0.0,73.3,0,,0.0,73.28,73.29999999999998,,,,,,0.0,0.0,0.0,27.777777777776453,24.074074074072925,73.28333333333332,,,,
17,HK.00002,2020-07-14 14:20:00,73.3,73.25,73.35,73.2,31000,2271350.0,0.0,0.0,73.3,0,,-0.0006821282401090478,73.27000000000001,73.28999999999998,,,,,,0.0,0.0,0.0,30.555555555553905,26.85185185185051,73.26666666666667,,,,
18,HK.00002,2020-07-14 14:25:00,73.3,73.3,73.35,73.2,35000,2565650.0,0.0,0.0,73.25,0,,0.0006825938566552558,73.28,73.28499999999997,,,,,,0.0,0.0,0.0,41.66666666666554,33.33333333333197,73.28333333333332,,,,
19,HK.00002,2020-07-14 14:30:00,73.35,73.25,73.35,73.25,61000,4472250.0,0.0,0.0,73.3,0,,-0.0006821282401090478,73.28,73.27499999999996,73.26249999999999,,,,,0.0,0.0,0.0,41.66666666666607,37.962962962961846,73.28333333333333,,,,
