t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.01093,2020-07-14 11:55:00,15.84,15.82,15.84,15.8,246000,3893240.0,0.0,0.0,15.82,0,,,,,,,,,,0.0,,0.0,,,15.82,,,,0.0
1,HK.01093,2020-07-14 12:00:00,15.8,15.82,15.82,15.8,332000,5247640.0,0.0,0.0,15.82,0,,0.0,,,,,,,,,,,,,15.813333333333333,,,,
2,HK.01093,2020-07-14 13:05:00,15.8,15.9,15.9,15.8,878000,13908640.0,0.0,0.0,15.82,0,,0.005056890012642201,,,,,,,,,,,,,15.866666666666667,,,,
3,HK.01093,2020-07-14 13:10:00,15.88,16.0,16.08,15.88,2284000,36524280.0,0.0,0.0,15.9,0,,0.0062893081761006275,,,,,,,,,,,,,15.986666666666666,,,,
4,HK.01093,2020-07-14 13:15:00,16.0,15.94,16.0,15.92,344000,5487960.0,0.0,0.0,16.0,0,,-0.003750000000000031,15.896,,,,,,,0.0,0.0,0.0,,,15.953333333333333,,,,
5,HK.01093,2020-07-14 13:20:00,15.94,15.96,15.98,15.94,262000,4181560.0,0.0,0.0,15.94,0,,0.0012547051442912682,15.924000000000001,,,,,,,0.0,0.0,0.0,,,15.96,,,,
6,HK.01093,2020-07-14 13:25:00,15.96,15.98,16.0,15.96,946000,15127600.0,0.0,0.0,15.96,0,,0.0012531328320801727,15.956,,,,,,,0.0,0.0,0.0,,,15.979999999999999,,,,
7,HK.01093,2020-07-14 13:30:00,15.96,16.0,16.0,15.94,528000,8430000.0,0.0,0.0,15.98,0,,0.0012515644555695093,15.975999999999999,,,,,,,0.0,0.0,0.0,,,15.979999999999999,,,,
8,HK.01093,2020-07-14 13:35:00,15.98,15.98,16.0,15.96,430000,6870480.0,0.0,0.0,16.0,0,,-0.0012499999999999734,15.972,,,,,,,0.0,0.0,0.0,,,15.979999999999999,,,,
9,HK.01093,2020-07-14 13:40:00,15.94,15.94,15.96,15.9,316000,5033760.0,0.0,0.0,15.98,0,,-0.0025031289111390187,15.972,15.934000000000001,,,,,,0.0,0.0,0.0,,,15.933333333333332,,,,
10,HK.01093,2020-07-14 13:45:00,15.92,15.84,15.92,15.8,1270000,20138240.0,0.0,0.0,15.94,0,,-0.006273525721455453,15.947999999999999,15.936000000000002,,,,,,0.0,0.0,0.0,,,15.853333333333333,,,,
11,HK.01093,2020-07-14 13:50:00,15.82,15.8,15.86,15.78,1568000,24795240.0,0.0,0.0,15.84,0,,-0.002525252525252486,15.911999999999997,15.934000000000003,,,,,,0.0,0.0,0.0,,,15.813333333333333,,,,
12,HK.01093,2020-07-14 13:55:00,15.8,15.72,15.8,15.7,1326000,20879040.0,0.0,0.0,15.8,0,,-0.005063291139240533,15.855999999999998,15.916000000000002,,,,,,0.0,0.0,0.0,9.206349206349445,25.23809523809538,15.74,,,,
