t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.00016,2020-07-14 11:55:00,97.5,97.55,97.6,97.45,44500,4340150.0,0.0,0.0,97.45,0,,,,,,,,,,0.0,,0.0,,,97.53333333333332,,,,0.0
1,HK.00016,2020-07-14 12:00:00,97.55,97.5,97.55,97.4,29000,2826875.0,0.0,0.0,97.55,0,,-0.0005125576627370565,,,,,,,,,,,,,97.48333333333335,,,,
2,HK.00016,2020-07-14 13:05:00,97.5,97.6,97.6,97.35,141500,13796825.0,0.0,0.0,97.5,0,,0.0010256410256410664,,,,,,,,,,,,,97.51666666666665,,,,
3,HK.00016,2020-07-14 13:10:00,97.75,97.7,97.8,97.65,21500,2101425.0,0.0,0.0,97.6,0,,0.0010245901639345245,,,,,,,,,,,,,97.71666666666665,,,,
4,HK.00016,2020-07-14 13:15:00,97.65,97.5,97.65,97.5,28500,2780725.0,0.0,0.0,97.7,0,,-0.0020470829068577334,97.57,,,,,,,0.0,0.0,0.0,,,97.55,,,,
5,HK.00016,2020-07-14 13:20:00,97.55,97.85,97.9,97.55,22500,2197925.0,0.0,0.0,97.5,0,,0.0035897435897436214,97.63,,,,,,,0.0,0.0,0.0,,,97.76666666666667,,,,
6,HK.00016,2020-07-14 13:25:00,97.85,97.8,97.85,97.75,20500,2005150.0,0.0,0.0,97.85,0,,-0.0005109862033725321,97.69,,,,,,,0.0,0.0,0.0,,,97.8,,,,
7,HK.00016,2020-07-14 13:30:00,97.8,97.85,97.9,97.75,62000,6064250.0,0.0,0.0,97.8,0,,0.0005112474437627412,97.74000000000001,,,,,,,0.0,0.0,0.0,,,97.83333333333333,,,,
8,HK.00016,2020-07-14 13:35:00,97.9,97.95,97.95,97.85,13000,1272725.0,0.0,0.0,97.85,0,,0.0010219724067450642,97.79,,,,,,,0.0,0.0,0.0,,,97.91666666666667,,,,
9,HK.00016,2020-07-14 13:40:00,97.9,97.95,98.0,97.9,16500,1616500.0,0.0,0.0,97.95,0,,0.0,97.88000000000001,97.725,,,,,,0.0,0.0,0.0,,,97.95,,,,
10,HK.00016,2020-07-14 13:45:00,98.0,98.0,98.2,98.0,82500,8093750.0,0.0,0.0,97.95,0,,0.0005104645227156368,97.91000000000001,97.77000000000001,,,,,,0.0,0.0,0.0,,,98.06666666666666,,,,
11,HK.00016,2020-07-14 13:50:00,97.95,98.0,98.0,97.9,31000,3036550.0,0.0,0.0,98.0,0,,0.0,97.95000000000002,97.82000000000001,,,,,,0.0,0.0,0.0,,,97.96666666666665,,,,
12,HK.00016,2020-07-14 13:55:00,97.95,97.95,98.0,97.9,28000,2742550.0,0.0,0.0,98.0,0,,-0.0005102040816326037,97.97000000000001,97.855,,,,,,0.0,0.0,0.0,70.72829131652652,80.13000071823603,97.95,,,,
13,HK.00016,2020-07-14 14:00:00,97.95,98.45,98.45,97.95,139000,13635700.0,0.0,0.0,97.95,0,,0.005104645227156812,98.07000000000002,97.93,,,,,,0.0,0.0,0.0,78.57142857142851,76.456223515047,98.28333333333335,,,,
14,HK.00016,2020-07-14 14:05:00,98.45,98.45,98.5,98.4,47000,4628250.0,0.0,0.0,98.45,0,,0.0,98.17000000000002,98.025,,,,,,0.0,0.0,0.0,85.87301587301606,78.39091192032369,98.45,,,,
15,HK.00016,2020-07-14 14:10:00,98.45,98.45,98.5,98.45,48000,4727125.0,0.0,0.0,98.45,0,,0.0,98.26000000000002,98.08500000000001,,,,,,0.0,0.0,0.0,95.55555555555581,86.6666666666668,98.46666666666665,,,,
16,HK.00016,2020-07-14 14:15:00,98.45,98.75,98.95,98.45,292500,28886225.0,0.0,0.0,98.45,0,,0.003047232097511454,98.41000000000001,98.18000000000002,,,,,,0.0,0.0,0.0,89.49494949494971,90.30784030784054,98.71666666666665,,,,
17,HK.00016,2020-07-14 14:20:00,98.75,98.5,98.75,98.5,96500,9516200.0,0.0,0.0,98.75,0,,-0.0025316455696202667,98.52000000000001,98.24500000000002,,,,,,0.0,0.0,0.0,77.43145743145739,87.49398749398763,98.58333333333333,,,,
18,HK.00016,2020-07-14 14:25:00,98.55,98.65,98.65,98.5,137500,13553200.0,0.0,0.0,98.5,0,,0.001522842639593902,98.56000000000002,98.31500000000001,,,,,,0.0,0.0,0.0,70.12987012987003,79.01875901875904,98.60000000000001,,,,
19,HK.00016,2020-07-14 14:30:00,98.65,98.75,98.8,98.65,143000,14110400.0,0.0,0.0,98.65,0,,0.0010136847440445074,98.62000000000002,98.39500000000001,98.06000000000002,,,,,0.0,0.0,0.0,69.84126984126966,72.46753246753235,98.73333333333335,,,,
20,HK.00016,2020-07-14 14:35:00,98.8,98.6,98.8,98.6,69500,6862100.0,0.0,0.0,98.75,0,,-0.0015189873417722488,98.65000000000002,98.45500000000001,98.11250000000001,,,,,0.0,0.0,0.0,73.01587301587267,70.99567099567078,98.66666666666667,,,,
21,HK.00016,2020-07-14 14:40:00,98.6,98.55,98.6,98.5,91000,8970250.0,0.0,0.0,98.6,0,,-0.0005070993914807476,98.61000000000003,98.51,98.165,,,,,0.0,0.0,0.0,69.2063492063486,70.6878306878303,98.55,,,,
22,HK.00016,2020-07-14 14:45:00,98.55,98.55,98.55,98.5,54000,5320450.0,0.0,0.0,98.55,0,,0.0,98.62000000000003,98.57,98.2125,,,,,0.0,0.0,0.0,51.313131313130356,64.51178451178387,98.53333333333335,,,,
23,HK.00016,2020-07-14 14:50:00,98.5,98.35,98.55,98.3,111000,10927375.0,0.0,0.0,98.55,0,,-0.0020294266869609334,98.56000000000003,98.55999999999999,98.245,,,,,0.0,0.0,0.0,31.655011655010828,50.72483072482993,98.39999999999999,,,,
24,HK.00016,2020-07-14 14:55:00,98.35,98.45,98.45,98.35,25500,2509350.0,0.0,0.0,98.35,0,,0.0010167768174886849,98.50000000000003,98.55999999999999,98.2925,,,,,0.0,0.0,0.0,19.347319347318933,34.10515410515337,98.41666666666667,,,,
25,HK.00016,2020-07-14 15:00:00,98.4,98.45,98.45,98.4,22500,2214850.0,0.0,0.0,98.45,0,,0.0,98.47000000000004,98.55999999999999,98.32250000000002,,,,,0.0,0.0,0.0,20.256410256410692,23.752913752913482,98.43333333333334,98.14935897435898,0.37628205128205394,50.312322544009255,
26,HK.00016,2020-07-14 15:05:00,98.45,98.5,98.5,98.45,40500,3988850.0,0.0,0.0,98.45,0,,0.000507872016251909,98.46000000000004,98.535,98.35750000000002,,,,,0.0,0.0,0.0,31.025641025641818,23.543123543123812,98.48333333333333,98.18589743589743,0.3626232741617382,54.6822590880254,0.0
27,HK.00016,2020-07-14 15:10:00,98.45,98.4,98.5,98.4,84000,8269850.0,0.0,0.0,98.5,0,,-0.0010152284263958977,98.43000000000004,98.52499999999999,98.38500000000002,,,,,0.0,0.0,0.0,30.000000000001137,27.094017094017882,98.43333333333334,98.22243589743587,0.33949704142012505,41.41370128298721,0.0
28,HK.00016,2020-07-14 15:15:00,98.45,98.4,98.45,98.4,20000,1968300.0,0.0,0.0,98.4,0,,0.0,98.44000000000003,98.49999999999999,98.40750000000003,,,,,0.0,0.0,0.0,26.666666666667993,29.230769230770317,98.41666666666667,98.25705128205125,0.3118343195266369,34.12397216951966,0.0
29,HK.00016,2020-07-14 15:20:00,98.4,98.0,98.45,98.0,118000,11601550.0,0.0,0.0,98.4,0,,-0.004065040650406582,98.35000000000004,98.42499999999998,98.41000000000003,,,,,0.0,0.0,0.0,13.33333333333447,23.333333333334533,98.14999999999999,98.27371794871792,0.2913214990138165,-28.311893477763817,0.0
30,HK.00016,2020-07-14 15:25:00,98.0,97.95,98.05,97.9,44000,4310950.0,0.0,0.0,98.0,0,,-0.0005102040816326037,98.25000000000003,98.35999999999999,98.40750000000003,,,,,0.0,0.0,0.0,9.230769230769686,16.410256410257382,97.96666666666665,98.28974358974355,0.27209072978304505,-79.15911562159346,0.0
