t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.01398,2020-07-14 11:55:00,4.89,4.9,4.9,4.89,384000,1879930.0,0.0,0.0,4.89,0,,,,,,,,,,0.0,,0.0,,,4.896666666666667,,,,0.0
1,HK.01398,2020-07-14 12:00:00,4.9,4.89,4.9,4.89,178000,870840.0,0.0,0.0,4.9,0,,-0.0020408163265307477,,,,,,,,,,,,,4.8933333333333335,,,,
2,HK.01398,2020-07-14 13:05:00,4.9,4.89,4.91,4.89,5840000,28639970.0,0.0,0.0,4.89,0,,0.0,,,,,,,,,,,,,4.896666666666667,,,,
3,HK.01398,2020-07-14 13:10:00,4.89,4.89,4.9,4.88,5495000,26870580.0,0.0,0.0,4.89,0,,0.0,,,,,,,,,,,,,4.89,,,,
4,HK.01398,2020-07-14 13:15:00,4.89,4.88,4.89,4.87,6360000,31038380.0,0.0,0.0,4.89,0,,-0.002044989775051076,4.89,,,,,,,0.0,0.0,0.0,,,4.88,,,,
5,HK.01398,2020-07-14 13:20:00,4.87,4.87,4.88,4.87,1697000,8280230.0,0.0,0.0,4.88,0,,-0.002049180327868827,4.8839999999999995,,,,,,,0.0,0.0,0.0,,,4.873333333333334,,,,
6,HK.01398,2020-07-14 13:25:00,4.88,4.89,4.89,4.87,4660000,22737360.0,0.0,0.0,4.87,0,,0.004106776180698102,4.8839999999999995,,,,,,,0.0,0.0,0.0,,,4.883333333333333,,,,
7,HK.01398,2020-07-14 13:30:00,4.88,4.88,4.89,4.88,291000,1422270.0,0.0,0.0,4.89,0,,-0.002044989775051076,4.882,,,,,,,0.0,0.0,0.0,,,4.883333333333333,,,,
8,HK.01398,2020-07-14 13:35:00,4.88,4.87,4.9,4.87,3163000,15459580.0,0.0,0.0,4.88,0,,-0.002049180327868827,4.877999999999999,,,,,,,0.0,0.0,0.0,,,4.88,,,,
9,HK.01398,2020-07-14 13:40:00,4.87,4.88,4.88,4.86,5900000,28734610.0,0.0,0.0,4.87,0,,0.002053388090349051,4.877999999999999,4.884,,,,,,0.0,0.0,0.0,,,4.873333333333334,,,,
10,HK.01398,2020-07-14 13:45:00,4.88,4.87,4.88,4.86,892000,4346160.0,0.0,0.0,4.88,0,,-0.002049180327868827,4.877999999999999,4.881,,,,,,0.0,0.0,0.0,,,4.87,,,,
11,HK.01398,2020-07-14 13:50:00,4.87,4.88,4.89,4.87,2446000,11935690.0,0.0,0.0,4.87,0,,0.002053388090349051,4.8759999999999994,4.880000000000001,,,,,,0.0,0.0,0.0,,,4.88,,,,
12,HK.01398,2020-07-14 13:55:00,4.88,4.88,4.88,4.87,1034000,5045360.0,0.0,0.0,4.88,0,,0.0,4.8759999999999994,4.8790000000000004,,,,,,0.0,0.0,0.0,39.99999999999914,32.222222222221575,4.876666666666666,,,,
13,HK.01398,2020-07-14 14:00:00,4.88,4.87,4.88,4.87,302000,1471460.0,0.0,0.0,4.88,0,,-0.002049180327868827,4.8759999999999994,4.877000000000001,,,,,,0.0,0.0,0.0,41.66666666666574,39.444444444443604,4.873333333333334,,,,
14,HK.01398,2020-07-14 14:05:00,4.87,4.88,4.88,4.87,3019000,14732170.0,0.0,0.0,4.87,0,,0.002053388090349051,4.8759999999999994,4.877000000000001,,,,,,0.0,0.0,0.0,41.66666666666574,41.111111111110205,4.876666666666666,,,,
15,HK.01398,2020-07-14 14:10:00,4.87,4.88,4.88,4.87,4297000,20968320.0,0.0,0.0,4.88,0,,0.0,4.877999999999998,4.878000000000001,,,,,,0.0,0.0,0.0,41.66666666666574,41.66666666666574,4.876666666666666,,,,
16,HK.01398,2020-07-14 14:15:00,4.89,4.89,4.9,4.88,3122000,15265680.0,0.0,0.0,4.88,0,,0.002049180327868827,4.879999999999999,4.878000000000001,,,,,,0.0,0.0,0.0,58.333333333332035,47.22222222222117,4.89,,,,
17,HK.01398,2020-07-14 14:20:00,4.89,4.89,4.9,4.88,3579000,17501570.0,0.0,0.0,4.89,0,,0.0,4.882,4.8790000000000004,,,,,,0.0,0.0,0.0,66.6666666666652,55.555555555554314,4.89,,,,
18,HK.01398,2020-07-14 14:25:00,4.88,4.89,4.9,4.88,3723000,18205450.0,0.0,0.0,4.89,0,,0.0,4.885999999999999,4.881000000000001,,,,,,0.0,0.0,0.0,74.99999999999834,66.66666666666517,4.89,,,,
