t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.00836,2020-07-14 11:55:00,9.62,9.63,9.63,9.62,116000,1116160.0,0.0,0.0,9.62,0,,,,,,,,,,0.0,,0.0,,,9.626666666666667,,,,0.0
1,HK.00836,2020-07-14 12:00:00,9.62,9.63,9.63,9.62,70000,673520.0,0.0,0.0,9.63,0,,0.0,,,,,,,,,,,,,9.626666666666667,,,,
2,HK.00836,2020-07-14 13:05:00,9.62,9.64,9.65,9.62,134000,1290880.0,0.0,0.0,9.63,0,,0.0010384215991692258,,,,,,,,,,,,,9.636666666666665,,,,
3,HK.00836,2020-07-14 13:10:00,9.62,9.62,9.62,9.62,8000,76960.0,0.0,0.0,9.64,0,,-0.0020746887966806016,,,,,,,,,,,,,9.62,,,,
4,HK.00836,2020-07-14 13:15:00,9.61,9.62,9.62,9.6,48000,461260.0,0.0,0.0,9.62,0,,0.0,9.628,,,,,,,0.0,0.0,0.0,,,9.613333333333332,,,,
5,HK.00836,2020-07-14 13:20:00,9.61,9.62,9.62,9.61,42000,403780.0,0.0,0.0,9.62,0,,0.0,9.626,,,,,,,0.0,0.0,0.0,,,9.616666666666665,,,,
6,HK.00836,2020-07-14 13:25:00,9.61,9.61,9.62,9.61,8000,76900.0,0.0,0.0,9.62,0,,-0.0010395010395010118,9.621999999999998,,,,,,,0.0,0.0,0.0,,,9.613333333333332,,,,
7,HK.00836,2020-07-14 13:30:00,9.61,9.6,9.61,9.6,70000,672520.0,0.0,0.0,9.61,0,,-0.0010405827263266776,9.613999999999999,,,,,,,0.0,0.0,0.0,,,9.603333333333333,,,,
8,HK.00836,2020-07-14 13:35:00,9.6,9.61,9.61,9.6,66000,633660.0,0.0,0.0,9.6,0,,0.0010416666666666075,9.611999999999998,,,,,,,0.0,0.0,0.0,,,9.606666666666667,,,,
9,HK.00836,2020-07-14 13:40:00,9.6,9.61,9.61,9.6,32000,307320.0,0.0,0.0,9.61,0,,0.0,9.61,9.619,,,,,,0.0,0.0,0.0,,,9.606666666666667,,,,
10,HK.00836,2020-07-14 13:45:00,9.6,9.58,9.61,9.58,66000,633420.0,0.0,0.0,9.61,0,,-0.003121748178980144,9.602,9.614,,,,,,0.0,0.0,0.0,,,9.589999999999998,,,,
11,HK.00836,2020-07-14 13:50:00,9.58,9.58,9.59,9.53,366000,3502380.0,0.0,0.0,9.58,0,,0.0,9.596,9.609,,,,,,0.0,0.0,0.0,,,9.566666666666668,,,,
12,HK.00836,2020-07-14 13:55:00,9.57,9.56,9.59,9.56,14000,134000.0,0.0,0.0,9.58,0,,-0.0020876826722338038,9.588,9.601,,,,,,0.0,0.0,0.0,29.62962962963036,22.716049382716154,9.57,,,,
13,HK.00836,2020-07-14 14:00:00,9.56,9.57,9.57,9.56,54000,516460.0,0.0,0.0,9.56,0,,0.0010460251046024993,9.58,9.596,,,,,,0.0,0.0,0.0,44.444444444445544,33.08641975308705,9.566666666666668,,,,
14,HK.00836,2020-07-14 14:05:00,9.57,9.57,9.57,9.57,0,0.0,0.0,0.0,9.57,0,,0.0,9.572,9.591,,,,,,0.0,0.0,0.0,40.74074074074192,38.27160493827261,9.57,,,,
15,HK.00836,2020-07-14 14:10:00,9.56,9.58,9.58,9.56,72000,688960.0,0.0,0.0,9.57,0,,0.0010449320794148065,9.572,9.587,,,,,,0.0,0.0,0.0,50.46296296296398,45.21604938271715,9.573333333333332,,,,
16,HK.00836,2020-07-14 14:15:00,9.58,9.62,9.63,9.58,108000,1037100.0,0.0,0.0,9.58,0,,0.0041753653444676075,9.58,9.588,,,,,,0.0,0.0,0.0,65.64814814814832,52.283950617284745,9.61,,,,
17,HK.00836,2020-07-14 14:20:00,9.62,9.6,9.63,9.6,88000,845580.0,0.0,0.0,9.62,0,,-0.0020790020790020236,9.588,9.588,,,,,,0.0,0.0,0.0,74.16666666666625,63.42592592592619,9.61,,,,
18,HK.00836,2020-07-14 14:25:00,9.61,9.62,9.62,9.6,70000,672420.0,0.0,0.0,9.6,0,,0.002083333333333215,9.597999999999999,9.589,,,,,,0.0,0.0,0.0,83.33333333333216,74.38271604938224,9.613333333333332,,,,
19,HK.00836,2020-07-14 14:30:00,9.61,9.61,9.61,9.61,4000,38440.0,0.0,0.0,9.62,0,,-0.0010395010395010118,9.605999999999998,9.589,9.604,,,,,0.0,0.0,0.0,79.99999999999895,79.16666666666579,9.61,,,,
20,HK.00836,2020-07-14 14:35:00,9.61,9.61,9.61,9.61,10000,96100.0,0.0,0.0,9.61,0,,0.0,9.611999999999998,9.592,9.603,,,,,0.0,0.0,0.0,80.47619047618906,81.26984126984006,9.61,,,,
21,HK.00836,2020-07-14 14:40:00,9.61,9.61,9.61,9.6,16000,153680.0,0.0,0.0,9.61,0,,0.0,9.61,9.595,9.602,,,,,0.0,0.0,0.0,74.28571428571274,78.2539682539669,9.606666666666667,,,,
22,HK.00836,2020-07-14 14:45:00,9.6,9.58,9.6,9.58,98000,940480.0,0.0,0.0,9.61,0,,-0.003121748178980144,9.605999999999998,9.597,9.599000000000002,,,,,0.0,0.0,0.0,57.14285714285571,70.63492063491917,9.586666666666666,,,,
23,HK.00836,2020-07-14 14:50:00,9.58,9.58,9.58,9.58,22000,210760.0,0.0,0.0,9.58,0,,0.0,9.597999999999999,9.598,9.597000000000003,,,,,0.0,0.0,0.0,42.85714285714178,58.09523809523674,9.58,,,,
24,HK.00836,2020-07-14 14:55:00,9.58,9.58,9.59,9.58,44000,421580.0,0.0,0.0,9.58,0,,0.0,9.591999999999999,9.599,9.595000000000002,,,,,0.0,0.0,0.0,19.04761904761857,39.68253968253868,9.583333333333334,,,,
25,HK.00836,2020-07-14 15:00:00,9.58,9.6,9.61,9.58,72000,690520.0,0.0,0.0,9.58,0,,0.0020876826722338038,9.59,9.600999999999999,9.594000000000003,,,,,0.0,0.0,0.0,22.85714285714215,28.253968253967496,9.596666666666666,9.600512820512822,0.017061143984220165,-15.02890173411506,
26,HK.00836,2020-07-14 15:05:00,9.6,9.59,9.61,9.59,28000,268720.0,0.0,0.0,9.6,0,,-0.0010416666666666075,9.585999999999999,9.597999999999999,9.593000000000002,,,,,0.0,0.0,0.0,21.666666666666202,21.190476190475636,9.596666666666666,9.599358974358976,0.016380670611439243,-10.957254665875505,0.0
27,HK.00836,2020-07-14 15:10:00,9.58,9.58,9.58,9.58,24000,229920.0,0.0,0.0,9.59,0,,-0.0010427528675703845,9.585999999999999,9.596,9.592000000000002,,,,,0.0,0.0,0.0,21.666666666666202,22.063492063491513,9.58,9.597564102564103,0.016213017751478917,-72.22222222222618,0.0
28,HK.00836,2020-07-14 15:15:00,9.58,9.58,9.58,9.58,20000,191600.0,0.0,0.0,9.58,0,,0.0,9.585999999999999,9.591999999999999,9.590500000000004,,,,,0.0,0.0,0.0,8.333333333333341,17.222222222221912,9.58,9.595384615384615,0.015581854043392108,-65.82278481012803,0.0
29,HK.00836,2020-07-14 15:20:00,9.58,9.58,9.58,9.58,12000,114960.0,0.0,0.0,9.58,0,,0.0,9.585999999999999,9.588999999999999,9.589000000000006,,,,,0.0,0.0,0.0,7.105427357601002e-15,9.999999999999845,9.58,9.593846153846155,0.015345167652859537,-60.15424164524875,0.0
30,HK.00836,2020-07-14 15:25:00,9.59,9.57,9.59,9.57,78000,747320.0,0.0,0.0,9.58,0,,-0.0010438413361169019,9.579999999999998,9.584999999999999,9.588500000000005,,,,,0.0,0.0,0.0,7.105427357601002e-15,2.777777777777781,9.576666666666666,9.592435897435896,0.015256410256409976,-68.90756302520839,0.0
31,HK.00836,2020-07-14 15:30:00,9.58,9.59,9.59,9.58,50000,479100.0,0.0,0.0,9.57,0,,0.002089864158829613,9.579999999999998,9.583,9.589000000000004,,,,,0.0,0.0,0.0,16.666666666666675,5.55555555555556,9.586666666666666,9.591282051282048,0.014457593688362498,-21.282401091395897,0.0
32,HK.00836,2020-07-14 15:35:00,9.58,9.58,9.59,9.58,30000,287420.0,0.0,0.0,9.59,0,,-0.0010427528675703845,9.579999999999998,9.583,9.590000000000005,,,,,0.0,0.0,0.0,25.00000000000001,13.888888888888895,9.583333333333334,9.590128205128202,0.013737672583825855,-32.97439578845146,0.0
33,HK.00836,2020-07-14 15:40:00,9.58,9.54,9.59,9.54,110000,1052360.0,0.0,0.0,9.58,0,,-0.0041753653444677186,9.572,9.578999999999999,9.588500000000005,,,,,0.0,0.0,0.0,25.00000000000001,22.22222222222223,9.556666666666667,9.588333333333331,0.014230769230768586,-148.34834834834498,-1.0
34,HK.00836,2020-07-14 15:45:00,9.55,9.54,9.55,9.54,112000,1068820.0,0.0,0.0,9.54,0,,0.0,9.563999999999998,9.575,9.587000000000005,,,,,0.0,0.0,0.0,8.333333333333343,19.444444444444454,9.543333333333333,9.585897435897433,0.014812623274161081,-191.56679982245552,0.0
