t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.00083,2020-07-14 11:55:00,9.98,9.98,9.98,9.98,2000,19960.0,0.0,0.0,9.97,0,,,,,,,,,,0.0,,0.0,,,9.98,,,,0.0
1,HK.00083,2020-07-14 12:00:00,9.98,9.95,9.98,9.94,84000,836800.0,0.0,0.0,9.98,0,,-0.0030060120240481547,,,,,,,,,,,,,9.956666666666665,,,,
2,HK.00083,2020-07-14 13:05:00,9.95,9.99,9.99,9.95,82000,816280.0,0.0,0.0,9.95,0,,0.004020100502512669,,,,,,,,,,,,,9.976666666666667,,,,
3,HK.00083,2020-07-14 13:10:00,9.99,9.99,9.99,9.99,2000,19980.0,0.0,0.0,9.99,0,,0.0,,,,,,,,,,,,,9.99,,,,
4,HK.00083,2020-07-14 13:15:00,9.98,9.96,9.98,9.96,290000,2891240.0,0.0,0.0,9.99,0,,-0.0030030030030029353,9.974,,,,,,,0.0,0.0,0.0,,,9.966666666666667,,,,
5,HK.00083,2020-07-14 13:20:00,9.97,10.0,10.04,9.97,68000,679240.0,0.0,0.0,9.96,0,,0.00401606425702794,9.978,,,,,,,0.0,0.0,0.0,,,10.003333333333332,,,,
6,HK.00083,2020-07-14 13:25:00,10.02,10.04,10.04,10.02,12000,120360.0,0.0,0.0,10.0,0,,0.0040000000000000036,9.995999999999999,,,,,,,0.0,0.0,0.0,,,10.033333333333333,,,,
7,HK.00083,2020-07-14 13:30:00,10.02,10.02,10.04,10.02,18000,180400.0,0.0,0.0,10.04,0,,-0.0019920318725099584,10.001999999999999,,,,,,,0.0,0.0,0.0,,,10.026666666666666,,,,
8,HK.00083,2020-07-14 13:35:00,10.02,10.02,10.02,10.02,2000,20040.0,0.0,0.0,10.02,0,,0.0,10.008,,,,,,,0.0,0.0,0.0,,,10.02,,,,
9,HK.00083,2020-07-14 13:40:00,10.02,10.0,10.02,9.98,108000,1081760.0,0.0,0.0,10.02,0,,-0.001996007984031878,10.015999999999998,9.995,,,,,,0.0,0.0,0.0,,,10.0,,,,
