t,code,time_key,open,close,high,low,volume,turnover,pe_ratio,turnover_rate,last_close,holding,orderPlaced,index_ret,ma5,ma10,ma20,ma60,diff,dea,macd,macdThreshold,macdScore,slowkdScore,slowk,slowd,tp,matp,mean_dev,CCI,CCIScore
0,HK.00883,2020-07-14 11:55:00,8.71,8.7,8.71,8.69,322000,2801990.0,0.0,0.0,8.69,0,,,,,,,,,,0.0,,0.0,,,8.700000000000001,,,,0.0
1,HK.00883,2020-07-14 12:00:00,8.7,8.71,8.71,8.69,752000,6543160.0,0.0,0.0,8.7,0,,0.0011494252873565092,,,,,,,,,,,,,8.703333333333333,,,,
2,HK.00883,2020-07-14 13:05:00,8.7,8.69,8.71,8.69,1490000,12961820.0,0.0,0.0,8.71,0,,-0.0022962112514353095,,,,,,,,,,,,,8.696666666666665,,,,
3,HK.00883,2020-07-14 13:10:00,8.7,8.69,8.7,8.69,724000,6298200.0,0.0,0.0,8.69,0,,0.0,,,,,,,,,,,,,8.693333333333333,,,,
4,HK.00883,2020-07-14 13:15:00,8.7,8.68,8.7,8.66,1486000,12895160.0,0.0,0.0,8.69,0,,-0.0011507479861909697,8.693999999999999,,,,,,,0.0,0.0,0.0,,,8.68,,,,
5,HK.00883,2020-07-14 13:20:00,8.68,8.69,8.7,8.67,165000,1433020.0,0.0,0.0,8.68,0,,0.0011520737327188613,8.691999999999998,,,,,,,0.0,0.0,0.0,,,8.686666666666667,,,,
6,HK.00883,2020-07-14 13:25:00,8.7,8.7,8.7,8.68,838000,7284960.0,0.0,0.0,8.69,0,,0.0011507479861909697,8.689999999999998,,,,,,,0.0,0.0,0.0,,,8.693333333333333,,,,
7,HK.00883,2020-07-14 13:30:00,8.7,8.7,8.7,8.69,271000,2357270.0,0.0,0.0,8.7,0,,0.0,8.691999999999998,,,,,,,0.0,0.0,0.0,,,8.696666666666665,,,,
8,HK.00883,2020-07-14 13:35:00,8.7,8.7,8.7,8.69,1197000,10413610.0,0.0,0.0,8.7,0,,0.0,8.693999999999999,,,,,,,0.0,0.0,0.0,,,8.696666666666665,,,,
9,HK.00883,2020-07-14 13:40:00,8.69,8.7,8.7,8.69,313000,2722880.0,0.0,0.0,8.7,0,,0.0,8.697999999999999,8.696000000000002,,,,,,0.0,0.0,0.0,,,8.696666666666665,,,,
10,HK.00883,2020-07-14 13:45:00,8.7,8.7,8.7,8.69,268000,2331370.0,0.0,0.0,8.7,0,,0.0,8.7,8.696000000000002,,,,,,0.0,0.0,0.0,,,8.696666666666665,,,,
11,HK.00883,2020-07-14 13:50:00,8.7,8.7,8.71,8.68,1569000,13646540.0,0.0,0.0,8.7,0,,0.0,8.7,8.695,,,,,,0.0,0.0,0.0,,,8.696666666666667,,,,
12,HK.00883,2020-07-14 13:55:00,8.7,8.71,8.71,8.69,750000,6525300.0,0.0,0.0,8.7,0,,0.0011494252873565092,8.702,8.697,,,,,,0.0,0.0,0.0,86.6666666666648,82.22222222221971,8.703333333333333,,,,
13,HK.00883,2020-07-14 14:00:00,8.71,8.69,8.71,8.69,485000,4219550.0,0.0,0.0,8.71,0,,-0.0022962112514353095,8.7,8.697,,,,,,0.0,0.0,0.0,76.666666666665,81.11111111110898,8.696666666666665,,,,
14,HK.00883,2020-07-14 14:05:00,8.7,8.7,8.7,8.68,1411000,12269860.0,0.0,0.0,8.69,0,,0.0011507479861909697,8.7,8.699,,,,,,0.0,0.0,0.0,72.22222222222018,78.51851851851666,8.693333333333333,,,,
15,HK.00883,2020-07-14 14:10:00,8.71,8.7,8.72,8.7,665000,5791880.0,0.0,0.0,8.7,0,,0.0,8.7,8.7,,,,,,0.0,0.0,0.0,55.55555555555278,68.14814814814598,8.706666666666667,,,,
16,HK.00883,2020-07-14 14:15:00,8.71,8.72,8.73,8.7,509000,4436440.0,0.0,0.0,8.7,0,,0.0022988505747127963,8.703999999999999,8.702,,,,,,0.0,0.0,0.0,65.55555555555377,64.44444444444224,8.716666666666667,,,,
17,HK.00883,2020-07-14 14:20:00,8.72,8.71,8.73,8.69,1827000,15907710.0,0.0,0.0,8.72,0,,-0.0011467889908256534,8.703999999999999,8.703,,,,,,0.0,0.0,0.0,63.333333333333336,61.48148148147996,8.71,,,,
18,HK.00883,2020-07-14 14:25:00,8.71,8.74,8.74,8.71,539000,4701980.0,0.0,0.0,8.71,0,,0.00344431687715252,8.714,8.706999999999999,,,,,,0.0,0.0,0.0,80.00000000000074,69.62962962962928,8.73,,,,
